avg_total_amount,bkt_passenger_count,passenger_count_start,passenger_count_end
15.526930286708902,1,1.324890838664829,2.649781677329658
16.016799668473293,0,0.0,1.324890838664829
15.648638877299735,4,5.299563354659316,6.624454193324145
15.62950291161378,3,3.974672515994487,5.299563354659316
15.633951243684505,2,2.649781677329658,3.974672515994487
15.641333230456262,5,6.624454193324145,7.949345031988974
15.641257823975945,6,7.949345031988974,9.274235870653804
