avg_tip_percentage,bkt_passenger_count,passenger_count_start,passenger_count_end
0.10277154196508267,1,1.324890838664829,2.649781677329658
0.09925320158814399,0,0.0,1.324890838664829
0.10228040478957842,4,5.299563354659316,6.624454193324145
0.10251281947635991,3,3.974672515994487,5.299563354659316
0.10250122269185623,2,2.649781677329658,3.974672515994487
0.10227179172454412,5,6.624454193324145,7.949345031988974
0.1022717915084876,6,7.949345031988974,9.274235870653804
