pickup_zone,avg_trip_distance,bkt_total_amount,val_start,val_end
25,12.553095238095235,28,61.1585031430764,97.57130682675770
199,12.513450292397662,28,61.1585031430764,97.57130682675770
221,12.2987012987013,27,24.7456994593951,61.15850314307640
234,12.27,33,243.2225215614829,279.63532524516420
15,12.21923076923077,29,97.5713068267577,133.98411051043900
106,12.2,38,425.2865399798894,461.69934366357070
132,12.098,30,133.9841105104390,170.39691419412030
168,12.07,27,24.7456994593951,61.15850314307640
63,11.9875,28,61.1585031430764,97.57130682675770
25,11.965499999999999,27,24.7456994593951,61.15850314307640
155,11.942499999999999,29,97.5713068267577,133.98411051043900
227,11.942142857142855,29,97.5713068267577,133.98411051043900
8,11.910000000000002,30,133.9841105104390,170.39691419412030
182,11.9,28,61.1585031430764,97.57130682675770
63,11.88,29,97.5713068267577,133.98411051043900
15,11.860400000000002,28,61.1585031430764,97.57130682675770
161,11.825714285714286,28,61.1585031430764,97.57130682675770
252,11.77909090909091,27,24.7456994593951,61.15850314307640
245,11.74,30,133.9841105104390,170.39691419412030
113,11.624285714285715,28,61.1585031430764,97.57130682675770
9,11.592222222222222,28,61.1585031430764,97.57130682675770
178,11.576363636363636,28,61.1585031430764,97.57130682675770
0,11.545,28,61.1585031430764,97.57130682675770
134,11.440833333333332,27,24.7456994593951,61.15850314307640
116,11.231666666666664,30,133.9841105104390,170.39691419412030
208,11.22777777777778,28,61.1585031430764,97.57130682675770
91,11.186200000000001,28,61.1585031430764,97.57130682675770
113,11.166666666666666,30,133.9841105104390,170.39691419412030
0,11.11,27,24.7456994593951,61.15850314307640
175,11.081999999999999,28,61.1585031430764,97.57130682675770
146,11.05,27,24.7456994593951,61.15850314307640
17,11.049999999999999,29,97.5713068267577,133.98411051043900
7,11.020624999999999,27,24.7456994593951,61.15850314307640
156,10.976666666666667,27,24.7456994593951,61.15850314307640
57,10.9725,27,24.7456994593951,61.15850314307640
152,10.94,28,61.1585031430764,97.57130682675770
94,10.931025641025641,28,61.1585031430764,97.57130682675770
161,10.925,29,97.5713068267577,133.98411051043900
199,10.906712962962963,27,24.7456994593951,61.15850314307640
212,10.88342105263158,27,24.7456994593951,61.15850314307640
251,10.855333333333332,27,24.7456994593951,61.15850314307640
26,10.838695652173914,27,24.7456994593951,61.15850314307640
92,10.82479166666667,28,61.1585031430764,97.57130682675770
60,10.8,28,61.1585031430764,97.57130682675770
17,10.8,31,170.3969141941203,206.80971787780160
134,10.792222222222222,28,61.1585031430764,97.57130682675770
65,10.757843137254904,28,61.1585031430764,97.57130682675770
204,10.7,27,24.7456994593951,61.15850314307640
13,10.68086956521739,27,24.7456994593951,61.15850314307640
92,10.649035532994924,27,24.7456994593951,61.15850314307640
34,10.610000000000001,27,24.7456994593951,61.15850314307640
43,10.6,33,243.2225215614829,279.63532524516420
47,10.502,27,24.7456994593951,61.15850314307640
33,10.481538461538461,28,61.1585031430764,97.57130682675770
109,10.378723404255318,27,24.7456994593951,61.15850314307640
208,10.370416666666666,27,24.7456994593951,61.15850314307640
237,10.35,28,61.1585031430764,97.57130682675770
-1,10.345714285714283,38,425.2865399798894,461.69934366357070
130,10.299999999999999,27,24.7456994593951,61.15850314307640
64,10.297142857142857,28,61.1585031430764,97.57130682675770
6,10.292222222222223,28,61.1585031430764,97.57130682675770
133,10.265686274509804,28,61.1585031430764,97.57130682675770
154,10.2,54,1007.8913989187902,1044.30420260247150
113,10.196000000000002,29,97.5713068267577,133.98411051043900
182,10.120000000000001,27,24.7456994593951,61.15850314307640
137,10.07180551063673,27,24.7456994593951,61.15850314307640
257,10.058571428571428,27,24.7456994593951,61.15850314307640
50,10.036,28,61.1585031430764,97.57130682675770
-1,10.02375,33,243.2225215614829,279.63532524516420
23,10.018333333333333,27,24.7456994593951,61.15850314307640
242,10.005833333333333,27,24.7456994593951,61.15850314307640
222,9.996666666666666,28,61.1585031430764,97.57130682675770
122,9.91851851851852,27,24.7456994593951,61.15850314307640
186,9.9,27,24.7456994593951,61.15850314307640
133,9.896862745098039,27,24.7456994593951,61.15850314307640
174,9.877857142857144,27,24.7456994593951,61.15850314307640
117,9.799999999999999,41,534.5249510309333,570.93775471461460
109,9.734285714285715,28,61.1585031430764,97.57130682675770
99,9.664545454545454,27,24.7456994593951,61.15850314307640
222,9.662,27,24.7456994593951,61.15850314307640
44,9.616666666666667,27,24.7456994593951,61.15850314307640
82,9.6,28,61.1585031430764,97.57130682675770
216,9.6,28,61.1585031430764,97.57130682675770
237,9.576086956521738,27,24.7456994593951,61.15850314307640
194,9.57,27,24.7456994593951,61.15850314307640
119,9.555925925925926,27,24.7456994593951,61.15850314307640
210,9.546666666666667,27,24.7456994593951,61.15850314307640
253,9.5425,31,170.3969141941203,206.80971787780160
249,9.534166666666666,27,24.7456994593951,61.15850314307640
181,9.499444444444444,27,24.7456994593951,61.15850314307640
91,9.494723618090454,27,24.7456994593951,61.15850314307640
126,9.447142857142858,28,61.1585031430764,97.57130682675770
64,9.42,30,133.9841105104390,170.39691419412030
79,9.32142857142857,28,61.1585031430764,97.57130682675770
70,9.31892402464066,27,24.7456994593951,61.15850314307640
53,9.287897727272728,27,24.7456994593951,61.15850314307640
84,9.25,27,24.7456994593951,61.15850314307640
95,9.238,27,24.7456994593951,61.15850314307640
229,9.21868900750288,27,24.7456994593951,61.15850314307640
116,9.215,32,206.8097178778016,243.22252156148290
159,9.2,28,61.1585031430764,97.57130682675770
88,9.196949152542373,27,24.7456994593951,61.15850314307640
58,9.160963855421686,28,61.1585031430764,97.57130682675770
184,9.1125,27,24.7456994593951,61.15850314307640
141,9.1,30,133.9841105104390,170.39691419412030
129,9.09153846153846,27,24.7456994593951,61.15850314307640
245,9.06,31,170.3969141941203,206.80971787780160
228,9.029031007751945,27,24.7456994593951,61.15850314307640
94,9.025614035087722,27,24.7456994593951,61.15850314307640
216,8.987631578947367,27,24.7456994593951,61.15850314307640
56,8.945283018867924,27,24.7456994593951,61.15850314307640
58,8.942596153846154,27,24.7456994593951,61.15850314307640
125,8.901428571428571,27,24.7456994593951,61.15850314307640
52,8.864,27,24.7456994593951,61.15850314307640
86,8.85108108108108,27,24.7456994593951,61.15850314307640
103,8.85,28,61.1585031430764,97.57130682675770
17,8.846538461538461,27,24.7456994593951,61.15850314307640
126,8.839380053908355,27,24.7456994593951,61.15850314307640
55,8.836388888888887,27,24.7456994593951,61.15850314307640
195,8.833333333333334,28,61.1585031430764,97.57130682675770
137,8.8,51,898.6529878677463,935.06579155142760
4,8.793333333333333,27,24.7456994593951,61.15850314307640
255,8.791558441558442,27,24.7456994593951,61.15850314307640
82,8.778,27,24.7456994593951,61.15850314307640
97,8.773333333333332,27,24.7456994593951,61.15850314307640
175,8.7621875,27,24.7456994593951,61.15850314307640
150,8.74,29,97.5713068267577,133.98411051043900
118,8.701515151515151,27,24.7456994593951,61.15850314307640
169,8.67,27,24.7456994593951,61.15850314307640
127,8.654257028112454,27,24.7456994593951,61.15850314307640
178,8.63818181818182,27,24.7456994593951,61.15850314307640
247,8.6,27,24.7456994593951,61.15850314307640
18,8.567647058823528,27,24.7456994593951,61.15850314307640
243,8.55842105263158,27,24.7456994593951,61.15850314307640
132,8.52657894736842,27,24.7456994593951,61.15850314307640
256,8.523157894736842,27,24.7456994593951,61.15850314307640
162,8.507499999999999,27,24.7456994593951,61.15850314307640
31,8.5,29,97.5713068267577,133.98411051043900
151,8.491621621621624,27,24.7456994593951,61.15850314307640
154,8.471230069279294,27,24.7456994593951,61.15850314307640
198,8.462788203753352,27,24.7456994593951,61.15850314307640
-1,8.45,42,570.9377547146146,607.35055839829590
117,8.448226162483815,27,24.7456994593951,61.15850314307640
143,8.432857142857143,31,170.3969141941203,206.80971787780160
137,8.4,42,570.9377547146146,607.35055839829590
96,8.381758316361163,27,24.7456994593951,61.15850314307640
60,8.335,27,24.7456994593951,61.15850314307640
49,8.33268292682927,27,24.7456994593951,61.15850314307640
28,8.33,27,24.7456994593951,61.15850314307640
135,8.316206896551726,27,24.7456994593951,61.15850314307640
198,8.315897435897435,28,61.1585031430764,97.57130682675770
121,8.315,27,24.7456994593951,61.15850314307640
236,8.314293059125962,27,24.7456994593951,61.15850314307640
188,8.305,27,24.7456994593951,61.15850314307640
68,8.30463633229921,27,24.7456994593951,61.15850314307640
14,8.27,27,24.7456994593951,61.15850314307640
77,8.26,27,24.7456994593951,61.15850314307640
245,8.25851209823041,27,24.7456994593951,61.15850314307640
191,8.248526748971194,27,24.7456994593951,61.15850314307640
19,8.246451612903225,27,24.7456994593951,61.15850314307640
202,8.233333333333334,27,24.7456994593951,61.15850314307640
6,8.213330489192266,27,24.7456994593951,61.15850314307640
9,8.202,27,24.7456994593951,61.15850314307640
203,8.176666666666668,28,61.1585031430764,97.57130682675770
226,8.176302829841973,27,24.7456994593951,61.15850314307640
164,8.153912781954887,27,24.7456994593951,61.15850314307640
150,8.147954545454546,27,24.7456994593951,61.15850314307640
79,8.144904891304344,27,24.7456994593951,61.15850314307640
147,8.106428571428571,27,24.7456994593951,61.15850314307640
61,8.09327510917031,27,24.7456994593951,61.15850314307640
37,8.09,28,61.1585031430764,97.57130682675770
227,8.089130434782609,28,61.1585031430764,97.57130682675770
151,8.08,30,133.9841105104390,170.39691419412030
201,8.070093457943928,27,24.7456994593951,61.15850314307640
144,8.048333333333334,27,24.7456994593951,61.15850314307640
150,8.046158940397353,28,61.1585031430764,97.57130682675770
238,8.041578947368421,27,24.7456994593951,61.15850314307640
158,8.038928571428572,27,24.7456994593951,61.15850314307640
43,8.032048114434328,27,24.7456994593951,61.15850314307640
220,8.01685,27,24.7456994593951,61.15850314307640
180,8.013029801324512,27,24.7456994593951,61.15850314307640
155,8.003384615384617,27,24.7456994593951,61.15850314307640
153,8.0,27,24.7456994593951,61.15850314307640
152,7.9988,27,24.7456994593951,61.15850314307640
145,7.994565974053362,27,24.7456994593951,61.15850314307640
85,7.970516679078602,27,24.7456994593951,61.15850314307640
22,7.9700630063006335,27,24.7456994593951,61.15850314307640
-1,7.966266949844791,28,61.1585031430764,97.57130682675770
193,7.943846153846154,27,24.7456994593951,61.15850314307640
38,7.925,28,61.1585031430764,97.57130682675770
15,7.916818181818178,27,24.7456994593951,61.15850314307640
85,7.9,38,425.2865399798894,461.69934366357070
240,7.89,37,388.8737362962081,425.28653997988940
-1,7.887142857142857,36,352.4609326125268,388.87373629620810
136,7.863520286396177,27,24.7456994593951,61.15850314307640
259,7.854864864864866,27,24.7456994593951,61.15850314307640
188,7.8500000000000005,29,97.5713068267577,133.98411051043900
84,7.833333333333333,28,61.1585031430764,97.57130682675770
51,7.832283105022834,27,24.7456994593951,61.15850314307640
206,7.826338028169015,27,24.7456994593951,61.15850314307640
103,7.82304347826087,27,24.7456994593951,61.15850314307640
64,7.81048237476809,27,24.7456994593951,61.15850314307640
116,7.782609293373661,27,24.7456994593951,61.15850314307640
192,7.7802380952380945,27,24.7456994593951,61.15850314307640
105,7.76572301425662,27,24.7456994593951,61.15850314307640
29,7.753333333333334,27,24.7456994593951,61.15850314307640
39,7.751729499174465,27,24.7456994593951,61.15850314307640
143,7.748765273311894,27,24.7456994593951,61.15850314307640
183,7.73,28,61.1585031430764,97.57130682675770
73,7.71,27,24.7456994593951,61.15850314307640
30,7.708551277163565,27,24.7456994593951,61.15850314307640
36,7.6862038745387435,27,24.7456994593951,61.15850314307640
65,7.679312039312038,27,24.7456994593951,61.15850314307640
67,7.67,28,61.1585031430764,97.57130682675770
240,7.669271993543177,27,24.7456994593951,61.15850314307640
197,7.637731092436977,27,24.7456994593951,61.15850314307640
-1,7.627462374987866,27,24.7456994593951,61.15850314307640
63,7.625142857142856,27,24.7456994593951,61.15850314307640
165,7.6104761904761915,27,24.7456994593951,61.15850314307640
46,7.606153846153846,27,24.7456994593951,61.15850314307640
75,7.601198647087938,27,24.7456994593951,61.15850314307640
74,7.5947787610619475,27,24.7456994593951,61.15850314307640
160,7.577647058823529,27,24.7456994593951,61.15850314307640
8,7.576094509053452,27,24.7456994593951,61.15850314307640
253,7.57410067429826,27,24.7456994593951,61.15850314307640
72,7.564351135814393,27,24.7456994593951,61.15850314307640
161,7.561155555555554,27,24.7456994593951,61.15850314307640
102,7.55,27,24.7456994593951,61.15850314307640
12,7.535,27,24.7456994593951,61.15850314307640
45,7.5347479954180985,27,24.7456994593951,61.15850314307640
-1,7.53,43,607.3505583982959,643.76336208197720
235,7.529900202292655,27,24.7456994593951,61.15850314307640
10,7.523333333333333,27,24.7456994593951,61.15850314307640
71,7.519170506912443,27,24.7456994593951,61.15850314307640
41,7.503561997097044,27,24.7456994593951,61.15850314307640
1,7.5,27,24.7456994593951,61.15850314307640
239,7.4539848723211515,27,24.7456994593951,61.15850314307640
114,7.4491854847769865,27,24.7456994593951,61.15850314307640
33,7.434246575342469,27,24.7456994593951,61.15850314307640
87,7.397065164135222,27,24.7456994593951,61.15850314307640
106,7.39688727955475,27,24.7456994593951,61.15850314307640
172,7.38683090705487,27,24.7456994593951,61.15850314307640
227,7.386498866213155,27,24.7456994593951,61.15850314307640
35,7.3679710144927535,27,24.7456994593951,61.15850314307640
99,7.35,28,61.1585031430764,97.57130682675770
31,7.320379746835442,27,24.7456994593951,61.15850314307640
223,7.313999999999998,27,24.7456994593951,61.15850314307640
141,7.312047297297296,27,24.7456994593951,61.15850314307640
113,7.3119933277731475,27,24.7456994593951,61.15850314307640
143,7.31,39,461.6993436635707,498.11214734725200
215,7.293150609386196,27,24.7456994593951,61.15850314307640
93,7.261142857142857,27,24.7456994593951,61.15850314307640
57,7.220000000000001,28,61.1585031430764,97.57130682675770
203,7.219166666666666,27,24.7456994593951,61.15850314307640
230,7.2,28,61.1585031430764,97.57130682675770
89,7.19,27,24.7456994593951,61.15850314307640
112,7.186,27,24.7456994593951,61.15850314307640
13,7.1825,28,61.1585031430764,97.57130682675770
33,7.178333333333334,29,97.5713068267577,133.98411051043900
157,7.153541960152951,27,24.7456994593951,61.15850314307640
58,7.115,29,97.5713068267577,133.98411051043900
29,7.11,33,243.2225215614829,279.63532524516420
171,7.0393930986648146,27,24.7456994593951,61.15850314307640
37,6.994285714285715,27,24.7456994593951,61.15850314307640
163,6.956071428571429,27,24.7456994593951,61.15850314307640
234,6.95125,27,24.7456994593951,61.15850314307640
-1,6.94,34,279.6353252451642,316.04812892884550
196,6.878260869565216,27,24.7456994593951,61.15850314307640
7,6.87,28,61.1585031430764,97.57130682675770
153,6.842857142857143,26,-11.6671042242862,24.74569945939510
118,6.8,31,170.3969141941203,206.80971787780160
206,6.7235,28,61.1585031430764,97.57130682675770
234,6.7,30,133.9841105104390,170.39691419412030
143,6.6679654120040714,28,61.1585031430764,97.57130682675770
154,6.65,48,789.4145768167024,825.82738050038370
122,6.65,29,97.5713068267577,133.98411051043900
-1,6.602857142857144,32,206.8097178778016,243.22252156148290
4,6.6,26,-11.6671042242862,24.74569945939510
43,6.58,37,388.8737362962081,425.28653997988940
255,6.43,28,61.1585031430764,97.57130682675770
66,6.425000000000001,26,-11.6671042242862,24.74569945939510
238,6.405,28,61.1585031430764,97.57130682675770
194,6.396666666666667,28,61.1585031430764,97.57130682675770
50,6.343333333333334,27,24.7456994593951,61.15850314307640
241,6.298,27,24.7456994593951,61.15850314307640
32,6.27,26,-11.6671042242862,24.74569945939510
69,6.2059999999999995,27,24.7456994593951,61.15850314307640
63,6.05,30,133.9841105104390,170.39691419412030
196,5.895336322869954,28,61.1585031430764,97.57130682675770
78,5.8566666666666665,27,24.7456994593951,61.15850314307640
17,5.71,28,61.1585031430764,97.57130682675770
67,5.63,27,24.7456994593951,61.15850314307640
28,5.5,29,97.5713068267577,133.98411051043900
79,5.425,31,170.3969141941203,206.80971787780160
244,5.374166666666667,27,24.7456994593951,61.15850314307640
213,5.3149999999999995,27,24.7456994593951,61.15850314307640
20,5.219999999999999,27,24.7456994593951,61.15850314307640
248,5.1,38,425.2865399798894,461.69934366357070
23,4.9,29,97.5713068267577,133.98411051043900
165,4.75,28,61.1585031430764,97.57130682675770
2,4.7,28,61.1585031430764,97.57130682675770
232,4.55,27,24.7456994593951,61.15850314307640
54,4.5,27,24.7456994593951,61.15850314307640
-1,4.489860917941585,30,133.9841105104390,170.39691419412030
1,4.4,26,-11.6671042242862,24.74569945939510
200,4.36,26,-11.6671042242862,24.74569945939510
77,4.3525,26,-11.6671042242862,24.74569945939510
120,4.333333333333333,27,24.7456994593951,61.15850314307640
251,4.23,26,-11.6671042242862,24.74569945939510
131,4.217287016810714,26,-11.6671042242862,24.74569945939510
92,4.2043478260869565,26,-11.6671042242862,24.74569945939510
5,4.166666666666667,27,24.7456994593951,61.15850314307640
44,4.153333333333333,26,-11.6671042242862,24.74569945939510
159,4.13909090909091,27,24.7456994593951,61.15850314307640
-1,4.0969774919614155,31,170.3969141941203,206.80971787780160
34,4.030769230769231,26,-11.6671042242862,24.74569945939510
177,3.98875,26,-11.6671042242862,24.74569945939510
-1,3.9509523809523808,35,316.0481289288455,352.46093261252680
115,3.94,27,24.7456994593951,61.15850314307640
137,3.88136449090089,26,-11.6671042242862,24.74569945939510
246,3.88,28,61.1585031430764,97.57130682675770
142,3.752,28,61.1585031430764,97.57130682675770
-1,3.7341057160417943,29,97.5713068267577,133.98411051043900
72,3.7,47,753.0017731330211,789.41457681670240
154,3.6999999999999997,36,352.4609326125268,388.87373629620810
59,3.625,26,-11.6671042242862,24.74569945939510
219,3.5233152173913043,26,-11.6671042242862,24.74569945939510
210,3.3339999999999996,26,-11.6671042242862,24.74569945939510
217,3.325,26,-11.6671042242862,24.74569945939510
144,3.2625,28,61.1585031430764,97.57130682675770
84,3.1634375000000006,26,-11.6671042242862,24.74569945939510
75,3.07,33,243.2225215614829,279.63532524516420
122,3.006857142857143,26,-11.6671042242862,24.74569945939510
90,2.985,26,-11.6671042242862,24.74569945939510
85,2.9215679719138814,26,-11.6671042242862,24.74569945939510
53,2.9078280542986423,26,-11.6671042242862,24.74569945939510
221,2.8970114942528733,26,-11.6671042242862,24.74569945939510
64,2.8538821954484628,26,-11.6671042242862,24.74569945939510
10,2.85,26,-11.6671042242862,24.74569945939510
156,2.8453333333333335,26,-11.6671042242862,24.74569945939510
230,2.833142857142857,26,-11.6671042242862,24.74569945939510
125,2.8246153846153845,26,-11.6671042242862,24.74569945939510
139,2.7725,27,24.7456994593951,61.15850314307640
121,2.7462500000000003,26,-11.6671042242862,24.74569945939510
238,2.74,26,-11.6671042242862,24.74569945939510
128,2.736222222222222,26,-11.6671042242862,24.74569945939510
29,2.7219354838709675,26,-11.6671042242862,24.74569945939510
52,2.721529411764706,26,-11.6671042242862,24.74569945939510
184,2.7128571428571426,26,-11.6671042242862,24.74569945939510
68,2.7068730407523507,26,-11.6671042242862,24.74569945939510
67,2.7,29,97.5713068267577,133.98411051043900
197,2.692886363636365,26,-11.6671042242862,24.74569945939510
8,2.690835219326125,26,-11.6671042242862,24.74569945939510
222,2.69,26,-11.6671042242862,24.74569945939510
50,2.6826923076923075,26,-11.6671042242862,24.74569945939510
133,2.679910447761194,26,-11.6671042242862,24.74569945939510
152,2.6641666666666666,26,-11.6671042242862,24.74569945939510
178,2.6605599999999994,26,-11.6671042242862,24.74569945939510
129,2.6517948717948716,26,-11.6671042242862,24.74569945939510
30,2.6516316658801293,26,-11.6671042242862,24.74569945939510
227,2.6324674755152797,26,-11.6671042242862,24.74569945939510
12,2.622,26,-11.6671042242862,24.74569945939510
168,2.616,26,-11.6671042242862,24.74569945939510
99,2.6,38,425.2865399798894,461.69934366357070
37,2.5999999999999996,26,-11.6671042242862,24.74569945939510
175,2.5933333333333333,26,-11.6671042242862,24.74569945939510
206,2.5879917184265016,26,-11.6671042242862,24.74569945939510
98,2.566666666666667,26,-11.6671042242862,24.74569945939510
198,2.562303172737956,26,-11.6671042242862,24.74569945939510
47,2.5549999999999997,26,-11.6671042242862,24.74569945939510
252,2.540294117647059,26,-11.6671042242862,24.74569945939510
20,2.5340000000000003,26,-11.6671042242862,24.74569945939510
74,2.511027397260275,26,-11.6671042242862,24.74569945939510
91,2.506877523553163,26,-11.6671042242862,24.74569945939510
205,2.5,26,-11.6671042242862,24.74569945939510
73,2.4851020408163262,26,-11.6671042242862,24.74569945939510
135,2.4741061452513975,26,-11.6671042242862,24.74569945939510
181,2.4639634146341467,26,-11.6671042242862,24.74569945939510
237,2.4565079365079368,26,-11.6671042242862,24.74569945939510
243,2.441884057971014,26,-11.6671042242862,24.74569945939510
0,2.439642857142857,26,-11.6671042242862,24.74569945939510
256,2.438467741935484,26,-11.6671042242862,24.74569945939510
191,2.4252601036269423,26,-11.6671042242862,24.74569945939510
245,2.4148673079151735,26,-11.6671042242862,24.74569945939510
41,2.409020231717728,26,-11.6671042242862,24.74569945939510
76,2.3958333333333335,26,-11.6671042242862,24.74569945939510
63,2.3918817204301073,26,-11.6671042242862,24.74569945939510
150,2.3883928571428563,26,-11.6671042242862,24.74569945939510
83,2.3875,26,-11.6671042242862,24.74569945939510
126,2.3723025768911064,26,-11.6671042242862,24.74569945939510
13,2.3635294117647057,26,-11.6671042242862,24.74569945939510
51,2.360990274093722,26,-11.6671042242862,24.74569945939510
196,2.3573737373737376,26,-11.6671042242862,24.74569945939510
216,2.350245398773006,26,-11.6671042242862,24.74569945939510
145,2.348960285878859,26,-11.6671042242862,24.74569945939510
113,2.3489486744155674,26,-11.6671042242862,24.74569945939510
95,2.344324324324324,26,-11.6671042242862,24.74569945939510
139,2.343157894736842,26,-11.6671042242862,24.74569945939510
228,2.3322160278745634,26,-11.6671042242862,24.74569945939510
188,2.3307801418439715,26,-11.6671042242862,24.74569945939510
112,2.327391304347826,26,-11.6671042242862,24.74569945939510
94,2.3270970206264296,26,-11.6671042242862,24.74569945939510
97,2.3237037037037034,26,-11.6671042242862,24.74569945939510
201,2.317155963302752,26,-11.6671042242862,24.74569945939510
151,2.3135983263598328,26,-11.6671042242862,24.74569945939510
203,2.311153846153846,26,-11.6671042242862,24.74569945939510
103,2.3099999999999996,26,-11.6671042242862,24.74569945939510
96,2.306748696558917,26,-11.6671042242862,24.74569945939510
28,2.305625,26,-11.6671042242862,24.74569945939510
158,2.304725274725275,26,-11.6671042242862,24.74569945939510
192,2.3044303797468353,26,-11.6671042242862,24.74569945939510
163,2.303671875,26,-11.6671042242862,24.74569945939510
118,2.302920792079208,26,-11.6671042242862,24.74569945939510
193,2.3003562945368174,26,-11.6671042242862,24.74569945939510
236,2.300140186915889,26,-11.6671042242862,24.74569945939510
102,2.3,26,-11.6671042242862,24.74569945939510
154,2.3,61,1262.7810247045593,1299.19382838824060
134,2.29406862745098,26,-11.6671042242862,24.74569945939510
253,2.2848861969431655,26,-11.6671042242862,24.74569945939510
259,2.272213297634987,26,-11.6671042242862,24.74569945939510
15,2.2675,30,133.9841105104390,170.39691419412030
22,2.265771552391275,26,-11.6671042242862,24.74569945939510
86,2.258984910836763,26,-11.6671042242862,24.74569945939510
43,2.2537844098475492,26,-11.6671042242862,24.74569945939510
199,2.2356052141527005,26,-11.6671042242862,24.74569945939510
208,2.231034482758621,26,-11.6671042242862,24.74569945939510
25,2.230781893004116,26,-11.6671042242862,24.74569945939510
132,2.2213325608342993,26,-11.6671042242862,24.74569945939510
99,2.2144736842105264,26,-11.6671042242862,24.74569945939510
247,2.2133962264150946,26,-11.6671042242862,24.74569945939510
70,2.21055420711974,26,-11.6671042242862,24.74569945939510
71,2.2104108108108105,26,-11.6671042242862,24.74569945939510
88,2.207784810126582,26,-11.6671042242862,24.74569945939510
5,2.2,29,97.5713068267577,133.98411051043900
59,2.2,28,61.1585031430764,97.57130682675770
141,2.198498297740643,26,-11.6671042242862,24.74569945939510
45,2.192224229745148,26,-11.6671042242862,24.74569945939510
61,2.177611595690096,26,-11.6671042242862,24.74569945939510
147,2.17236559139785,26,-11.6671042242862,24.74569945939510
180,2.1691448931116355,26,-11.6671042242862,24.74569945939510
36,2.1610785204412695,26,-11.6671042242862,24.74569945939510
6,2.1518276702377115,26,-11.6671042242862,24.74569945939510
17,2.1462499999999998,26,-11.6671042242862,24.74569945939510
109,2.1459154929577466,26,-11.6671042242862,24.74569945939510
49,2.1257825567502984,26,-11.6671042242862,24.74569945939510
235,2.117391388867994,26,-11.6671042242862,24.74569945939510
33,2.1126613226452884,26,-11.6671042242862,24.74569945939510
9,2.107122807017543,26,-11.6671042242862,24.74569945939510
26,2.1022368421052633,26,-11.6671042242862,24.74569945939510
144,2.1002919708029193,26,-11.6671042242862,24.74569945939510
199,2.1,34,279.6353252451642,316.04812892884550
183,2.1,26,-11.6671042242862,24.74569945939510
87,2.1,32,206.8097178778016,243.22252156148290
182,2.0879310344827586,26,-11.6671042242862,24.74569945939510
18,2.0874193548387097,26,-11.6671042242862,24.74569945939510
35,2.0828571428571423,26,-11.6671042242862,24.74569945939510
19,2.0653658536585366,26,-11.6671042242862,24.74569945939510
105,2.0635860366713685,26,-11.6671042242862,24.74569945939510
15,2.0556087751371104,26,-11.6671042242862,24.74569945939510
54,2.05375,26,-11.6671042242862,24.74569945939510
172,2.053600605507231,26,-11.6671042242862,24.74569945939510
79,2.0531931906112995,26,-11.6671042242862,24.74569945939510
249,2.04575,26,-11.6671042242862,24.74569945939510
160,2.0453333333333332,26,-11.6671042242862,24.74569945939510
58,2.042757731958763,26,-11.6671042242862,24.74569945939510
255,2.03970684039088,26,-11.6671042242862,24.74569945939510
31,2.0377439024390247,26,-11.6671042242862,24.74569945939510
56,2.0304273504273502,26,-11.6671042242862,24.74569945939510
118,2.03,29,97.5713068267577,133.98411051043900
161,2.0233457019171297,26,-11.6671042242862,24.74569945939510
220,2.020567010309277,26,-11.6671042242862,24.74569945939510
157,2.014380767858054,26,-11.6671042242862,24.74569945939510
223,2.0095833333333335,26,-11.6671042242862,24.74569945939510
159,2.006216216216216,26,-11.6671042242862,24.74569945939510
93,2.0003745318352064,26,-11.6671042242862,24.74569945939510
239,2.0,53,971.4785952351089,1007.89139891879020
-1,2.0,246,7999.1497061855998,8035.56250986928110
130,1.9982945736434106,26,-11.6671042242862,24.74569945939510
60,1.9955555555555557,26,-11.6671042242862,24.74569945939510
65,1.9700644487023167,26,-11.6671042242862,24.74569945939510
162,1.962746478873239,26,-11.6671042242862,24.74569945939510
120,1.95,26,-11.6671042242862,24.74569945939510
75,1.9406044391497186,26,-11.6671042242862,24.74569945939510
215,1.936714363938804,26,-11.6671042242862,24.74569945939510
55,1.9320582706766927,26,-11.6671042242862,24.74569945939510
165,1.9289873417721515,26,-11.6671042242862,24.74569945939510
72,1.9275880217785875,26,-11.6671042242862,24.74569945939510
81,1.92,26,-11.6671042242862,24.74569945939510
226,1.9126512851216657,26,-11.6671042242862,24.74569945939510
127,1.8994995735001416,26,-11.6671042242862,24.74569945939510
242,1.891785714285714,26,-11.6671042242862,24.74569945939510
234,1.8905,26,-11.6671042242862,24.74569945939510
174,1.8881818181818182,26,-11.6671042242862,24.74569945939510
46,1.8798360655737705,26,-11.6671042242862,24.74569945939510
142,1.8716666666666668,26,-11.6671042242862,24.74569945939510
171,1.861727917991656,26,-11.6671042242862,24.74569945939510
212,1.844214285714286,26,-11.6671042242862,24.74569945939510
155,1.837358490566038,26,-11.6671042242862,24.74569945939510
232,1.8325,26,-11.6671042242862,24.74569945939510
119,1.8251058201058197,26,-11.6671042242862,24.74569945939510
241,1.8078260869565217,26,-11.6671042242862,24.74569945939510
117,1.798308479640061,26,-11.6671042242862,24.74569945939510
69,1.782758620689655,26,-11.6671042242862,24.74569945939510
224,1.78,26,-11.6671042242862,24.74569945939510
114,1.769181895201184,26,-11.6671042242862,24.74569945939510
89,1.7684615384615385,26,-11.6671042242862,24.74569945939510
240,1.7575128648651113,26,-11.6671042242862,24.74569945939510
