pickup_zone,avg_total_amount,bkt_tip_amount,val_start,val_end
201,117.88,93,23.1897680352482202,25.81331392810035160
87,117.8,102,46.8016810709174028,49.42522696376953420
41,117.8,124,104.5196907136642936,107.14323660651642500
235,117.63333333333333,122,99.2725989279600308,101.89614482081216220
122,117.6,106,57.2958646423259284,59.91941053517805980
229,116.85999999999999,114,78.2842317851429796,80.90777767799511100
137,116.85934210526318,92,20.5662221423960888,23.18976803524822020
236,116.72,93,23.1897680352482202,25.81331392810035160
239,116.06312500000001,94,25.8133139281003516,28.43685982095248300
131,116.0,113,75.6606858922908482,78.28423178514297960
248,115.70749999999998,96,31.0604057138046144,33.68395160665674580
87,115.648,94,25.8133139281003516,28.43685982095248300
229,115.53857142857143,100,41.5545892852131400,44.17813517806527140
30,115.44,94,25.8133139281003516,28.43685982095248300
21,115.3,109,65.1665023208823226,67.79004821373445400
154,115.09,97,33.6839516066567458,36.30749749950887720
10,115.0,91,17.9426762495439574,20.56622214239608880
55,114.96,91,17.9426762495439574,20.56622214239608880
117,114.87125,101,44.1781351780652714,46.80168107091740280
154,114.8394736842105,94,25.8133139281003516,28.43685982095248300
145,114.8,107,59.9194105351780598,62.54295642803019120
70,114.8,107,59.9194105351780598,62.54295642803019120
-1,114.79833333333333,122,99.2725989279600308,101.89614482081216220
96,114.6,106,57.2958646423259284,59.91941053517805980
31,114.52499999999999,101,44.1781351780652714,46.80168107091740280
131,114.49170731707319,92,20.5662221423960888,23.18976803524822020
2,113.8,90,15.3191303566918260,17.94267624954395740
117,113.67538461538463,99,38.9310433923610086,41.55458928521314000
41,113.6388888888889,96,31.0604057138046144,33.68395160665674580
-1,113.45857142857143,126,109.7667824993685564,112.39032839222068780
-1,113.37635964912278,92,20.5662221423960888,23.18976803524822020
128,113.22000000000001,105,54.6723187494737970,57.29586464232592840
25,113.16,91,17.9426762495439574,20.56622214239608880
229,112.85649999999998,94,25.8133139281003516,28.43685982095248300
41,112.75133333333333,97,33.6839516066567458,36.30749749950887720
215,112.68666666666667,97,33.6839516066567458,36.30749749950887720
117,112.5931818181818,94,25.8133139281003516,28.43685982095248300
39,112.495,94,25.8133139281003516,28.43685982095248300
6,112.39666666666669,94,25.8133139281003516,28.43685982095248300
227,112.325,103,49.4252269637695342,52.04877285662166560
114,112.05,122,99.2725989279600308,101.89614482081216220
75,111.8,122,99.2725989279600308,101.89614482081216220
257,111.54,93,23.1897680352482202,25.81331392810035160
240,111.49000000000001,106,57.2958646423259284,59.91941053517805980
117,110.85499999999999,126,109.7667824993685564,112.39032839222068780
239,110.83666666666669,98,36.3074974995088772,38.93104339236100860
87,110.81111111111112,93,23.1897680352482202,25.81331392810035160
240,110.72000000000001,108,62.5429564280301912,65.16650232088232260
143,110.45555555555556,93,23.1897680352482202,25.81331392810035160
117,110.3,104,52.0487728566216656,54.67231874947379700
114,110.3,98,36.3074974995088772,38.93104339236100860
145,110.3,100,41.5545892852131400,44.17813517806527140
145,110.154,94,25.8133139281003516,28.43685982095248300
117,110.10799999999999,107,59.9194105351780598,62.54295642803019120
154,110.02733333333332,99,38.9310433923610086,41.55458928521314000
161,110.015,91,17.9426762495439574,20.56622214239608880
154,109.81333333333335,105,54.6723187494737970,57.29586464232592840
137,109.8,122,99.2725989279600308,101.89614482081216220
164,109.67444444444445,94,25.8133139281003516,28.43685982095248300
117,109.62341463414637,93,23.1897680352482202,25.81331392810035160
61,109.6,105,54.6723187494737970,57.29586464232592840
-1,109.3,124,104.5196907136642936,107.14323660651642500
227,109.22,99,38.9310433923610086,41.55458928521314000
-1,109.18072072072056,91,17.9426762495439574,20.56622214239608880
114,109.05,97,33.6839516066567458,36.30749749950887720
85,108.8,124,104.5196907136642936,107.14323660651642500
196,108.675,94,25.8133139281003516,28.43685982095248300
31,108.6,104,52.0487728566216656,54.67231874947379700
91,108.59,119,91.4019612494036366,94.02550714225576800
9,108.5,92,20.5662221423960888,23.18976803524822020
240,108.19200000000001,101,44.1781351780652714,46.80168107091740280
245,107.84,102,46.8016810709174028,49.42522696376953420
26,107.76,91,17.9426762495439574,20.56622214239608880
49,107.6,104,52.0487728566216656,54.67231874947379700
50,107.30000000000001,86,4.8249467852833004,7.44849267813543180
133,107.3,92,20.5662221423960888,23.18976803524822020
164,107.14583333333331,93,23.1897680352482202,25.81331392810035160
248,106.8,122,99.2725989279600308,101.89614482081216220
114,106.68,104,52.0487728566216656,54.67231874947379700
75,106.61666666666666,111,70.4135941065865854,73.03713999943871680
141,106.3,122,99.2725989279600308,101.89614482081216220
13,106.295,87,7.4484926781354318,10.07203857098756320
85,105.8053846153846,95,28.4368598209524830,31.06040571380461440
8,105.6,104,52.0487728566216656,54.67231874947379700
41,105.37648648648648,95,28.4368598209524830,31.06040571380461440
43,104.8,103,49.4252269637695342,52.04877285662166560
259,104.79,90,15.3191303566918260,17.94267624954395740
86,104.6,104,52.0487728566216656,54.67231874947379700
41,104.3,123,101.8961448208121622,104.51969071366429360
154,104.19542168674704,95,28.4368598209524830,31.06040571380461440
-1,104.13333333333333,116,83.5313235708472424,86.15486946369937380
239,103.8,116,83.5313235708472424,86.15486946369937380
235,103.79625000000001,94,25.8133139281003516,28.43685982095248300
94,103.68,103,49.4252269637695342,52.04877285662166560
96,103.6,103,49.4252269637695342,52.04877285662166560
191,103.3,108,62.5429564280301912,65.16650232088232260
228,103.225,92,20.5662221423960888,23.18976803524822020
154,103.15,111,70.4135941065865854,73.03713999943871680
105,102.96,90,15.3191303566918260,17.94267624954395740
226,102.91000000000001,93,23.1897680352482202,25.81331392810035160
229,102.72500000000001,107,59.9194105351780598,62.54295642803019120
33,102.6,97,33.6839516066567458,36.30749749950887720
45,102.58,91,17.9426762495439574,20.56622214239608880
221,102.55000000000001,92,20.5662221423960888,23.18976803524822020
253,102.475,95,28.4368598209524830,31.06040571380461440
117,102.405,110,67.7900482137344540,70.41359410658658540
124,102.23,90,15.3191303566918260,17.94267624954395740
25,102.19999999999999,103,49.4252269637695342,52.04877285662166560
164,102.185,92,20.5662221423960888,23.18976803524822020
114,101.94333333333333,101,44.1781351780652714,46.80168107091740280
154,101.925,100,41.5545892852131400,44.17813517806527140
9,101.79,93,23.1897680352482202,25.81331392810035160
248,101.59,118,88.7784153565515052,91.40196124940363660
239,101.5229761904762,92,20.5662221423960888,23.18976803524822020
128,101.48875000000001,95,28.4368598209524830,31.06040571380461440
239,101.46333333333332,100,41.5545892852131400,44.17813517806527140
208,101.46000000000001,90,15.3191303566918260,17.94267624954395740
12,101.34,94,25.8133139281003516,28.43685982095248300
154,101.29193133047212,93,23.1897680352482202,25.81331392810035160
174,101.21,90,15.3191303566918260,17.94267624954395740
30,100.985,92,20.5662221423960888,23.18976803524822020
229,100.81164835164837,92,20.5662221423960888,23.18976803524822020
68,100.8,117,86.1548694636993738,88.77841535655150520
72,100.8,102,46.8016810709174028,49.42522696376953420
215,100.8,118,88.7784153565515052,91.40196124940363660
136,100.74000000000001,94,25.8133139281003516,28.43685982095248300
128,100.714,91,17.9426762495439574,20.56622214239608880
15,100.7,118,88.7784153565515052,91.40196124940363660
245,100.68,103,49.4252269637695342,52.04877285662166560
154,100.62195121951217,92,20.5662221423960888,23.18976803524822020
239,100.595,113,75.6606858922908482,78.28423178514297960
30,100.3,93,23.1897680352482202,25.81331392810035160
31,100.3,122,99.2725989279600308,101.89614482081216220
41,100.0725,98,36.3074974995088772,38.93104339236100860
136,100.0,102,46.8016810709174028,49.42522696376953420
215,100.0,102,46.8016810709174028,49.42522696376953420
235,100.0,111,70.4135941065865854,73.03713999943871680
39,99.90599999999999,92,20.5662221423960888,23.18976803524822020
137,99.83333333333333,105,54.6723187494737970,57.29586464232592840
70,99.8,117,86.1548694636993738,88.77841535655150520
154,99.718,101,44.1781351780652714,46.80168107091740280
41,99.68136363636363,92,20.5662221423960888,23.18976803524822020
235,99.64263157894737,93,23.1897680352482202,25.81331392810035160
136,99.41142857142857,95,28.4368598209524830,31.06040571380461440
239,99.295,96,31.0604057138046144,33.68395160665674580
-1,99.27333333333333,118,88.7784153565515052,91.40196124940363660
235,99.27045454545454,92,20.5662221423960888,23.18976803524822020
240,99.06360000000001,94,25.8133139281003516,28.43685982095248300
36,98.98333333333333,92,20.5662221423960888,23.18976803524822020
154,98.8,113,75.6606858922908482,78.28423178514297960
41,98.74000000000001,118,88.7784153565515052,91.40196124940363660
240,98.73333333333333,102,46.8016810709174028,49.42522696376953420
117,98.72649350649351,92,20.5662221423960888,23.18976803524822020
131,98.65472584856391,91,17.9426762495439574,20.56622214239608880
137,98.37,102,46.8016810709174028,49.42522696376953420
183,98.35,90,15.3191303566918260,17.94267624954395740
137,98.34,109,65.1665023208823226,67.79004821373445400
85,98.26111111111112,93,23.1897680352482202,25.81331392810035160
217,98.26,90,15.3191303566918260,17.94267624954395740
137,98.19444168734493,91,17.9426762495439574,20.56622214239608880
229,98.18956521739129,93,23.1897680352482202,25.81331392810035160
75,98.10666666666667,106,57.2958646423259284,59.91941053517805980
154,98.075,120,94.0255071422557680,96.64905303510789940
248,97.80999999999999,97,33.6839516066567458,36.30749749950887720
164,97.8,101,44.1781351780652714,46.80168107091740280
154,97.8,116,83.5313235708472424,86.15486946369937380
215,97.768,99,38.9310433923610086,41.55458928521314000
15,97.6,102,46.8016810709174028,49.42522696376953420
117,97.46176470588236,95,28.4368598209524830,31.06040571380461440
117,97.35000000000001,97,33.6839516066567458,36.30749749950887720
226,97.34285714285714,92,20.5662221423960888,23.18976803524822020
78,97.29,90,15.3191303566918260,17.94267624954395740
227,97.26,91,17.9426762495439574,20.56622214239608880
215,97.13333333333334,110,67.7900482137344540,70.41359410658658540
235,97.125,112,73.0371399994387168,75.66068589229084820
-1,97.10799999999999,112,73.0371399994387168,75.66068589229084820
151,97.01,90,15.3191303566918260,17.94267624954395740
41,96.97881578947371,93,23.1897680352482202,25.81331392810035160
106,96.73375000000001,93,23.1897680352482202,25.81331392810035160
157,96.58222222222223,92,20.5662221423960888,23.18976803524822020
253,96.445,97,33.6839516066567458,36.30749749950887720
62,96.35,90,15.3191303566918260,17.94267624954395740
67,96.35,90,15.3191303566918260,17.94267624954395740
70,96.27028571428572,90,15.3191303566918260,17.94267624954395740
154,96.23242424242422,103,49.4252269637695342,52.04877285662166560
178,96.05000000000001,91,17.9426762495439574,20.56622214239608880
156,96.05,91,17.9426762495439574,20.56622214239608880
-1,95.8,119,91.4019612494036366,94.02550714225576800
161,95.8,99,38.9310433923610086,41.55458928521314000
31,95.6,102,46.8016810709174028,49.42522696376953420
239,95.54714285714284,97,33.6839516066567458,36.30749749950887720
154,95.53181818181817,107,59.9194105351780598,62.54295642803019120
143,95.525,94,25.8133139281003516,28.43685982095248300
87,95.38,97,33.6839516066567458,36.30749749950887720
212,95.29,92,20.5662221423960888,23.18976803524822020
238,95.29,92,20.5662221423960888,23.18976803524822020
45,95.29,92,20.5662221423960888,23.18976803524822020
145,95.25,117,86.1548694636993738,88.77841535655150520
172,95.22999999999999,93,23.1897680352482202,25.81331392810035160
91,94.85000000000001,89,12.6955844638396946,15.31913035669182600
215,94.65249999999999,93,23.1897680352482202,25.81331392810035160
71,94.44999999999999,107,59.9194105351780598,62.54295642803019120
171,94.44666666666666,93,23.1897680352482202,25.81331392810035160
238,94.37,90,15.3191303566918260,17.94267624954395740
131,94.34,116,83.5313235708472424,86.15486946369937380
106,94.3,117,86.1548694636993738,88.77841535655150520
87,94.16499999999999,96,31.0604057138046144,33.68395160665674580
16,94.14,87,7.4484926781354318,10.07203857098756320
106,94.0844,92,20.5662221423960888,23.18976803524822020
74,93.95666666666666,91,17.9426762495439574,20.56622214239608880
71,93.94,97,33.6839516066567458,36.30749749950887720
239,93.93563636363636,93,23.1897680352482202,25.81331392810035160
85,93.68428571428569,92,20.5662221423960888,23.18976803524822020
240,93.48666666666666,103,49.4252269637695342,52.04877285662166560
160,93.41,90,15.3191303566918260,17.94267624954395740
142,93.3,87,7.4484926781354318,10.07203857098756320
41,93.3,113,75.6606858922908482,78.28423178514297960
154,93.10831932773097,91,17.9426762495439574,20.56622214239608880
136,92.8875,97,33.6839516066567458,36.30749749950887720
224,92.8,99,38.9310433923610086,41.55458928521314000
61,92.8,110,67.7900482137344540,70.41359410658658540
175,92.695,92,20.5662221423960888,23.18976803524822020
226,92.64500000000001,96,31.0604057138046144,33.68395160665674580
107,92.55000000000001,84,-0.4221450004209624,2.20140089243116900
253,92.3,110,67.7900482137344540,70.41359410658658540
188,92.3,91,17.9426762495439574,20.56622214239608880
240,92.23333333333335,99,38.9310433923610086,41.55458928521314000
113,92.04,92,20.5662221423960888,23.18976803524822020
215,92.00285714285715,94,25.8133139281003516,28.43685982095248300
195,91.83,86,4.8249467852833004,7.44849267813543180
39,91.8,101,44.1781351780652714,46.80168107091740280
75,91.8,117,86.1548694636993738,88.77841535655150520
-1,91.69999999999999,117,86.1548694636993738,88.77841535655150520
142,91.61,89,12.6955844638396946,15.31913035669182600
128,91.6,99,38.9310433923610086,41.55458928521314000
117,91.55,116,83.5313235708472424,86.15486946369937380
226,91.51642857142858,91,17.9426762495439574,20.56622214239608880
229,91.38501992031874,91,17.9426762495439574,20.56622214239608880
82,91.38333333333333,84,-0.4221450004209624,2.20140089243116900
239,91.35374999999999,99,38.9310433923610086,41.55458928521314000
190,91.35,92,20.5662221423960888,23.18976803524822020
199,91.35,92,20.5662221423960888,23.18976803524822020
248,91.3,114,78.2842317851429796,80.90777767799511100
141,91.3,114,78.2842317851429796,80.90777767799511100
96,91.3,112,73.0371399994387168,75.66068589229084820
75,91.24444444444444,94,25.8133139281003516,28.43685982095248300
136,90.74000000000001,105,54.6723187494737970,57.29586464232592840
114,90.6,114,78.2842317851429796,80.90777767799511100
109,90.48666666666668,87,7.4484926781354318,10.07203857098756320
23,90.46,89,12.6955844638396946,15.31913035669182600
92,90.40333333333332,92,20.5662221423960888,23.18976803524822020
14,90.35,89,12.6955844638396946,15.31913035669182600
208,90.35,89,12.6955844638396946,15.31913035669182600
258,90.3,84,-0.4221450004209624,2.20140089243116900
223,90.3,116,83.5313235708472424,86.15486946369937380
229,90.3,117,86.1548694636993738,88.77841535655150520
75,90.3,114,78.2842317851429796,80.90777767799511100
258,90.3,87,7.4484926781354318,10.07203857098756320
145,90.11,113,75.6606858922908482,78.28423178514297960
32,90.0,86,4.8249467852833004,7.44849267813543180
251,89.84,95,28.4368598209524830,31.06040571380461440
94,89.84,105,54.6723187494737970,57.29586464232592840
117,89.31,115,80.9077776779951110,83.53132357084724240
171,89.3,107,59.9194105351780598,62.54295642803019120
43,89.11333333333334,93,23.1897680352482202,25.81331392810035160
114,89.07124999999999,92,20.5662221423960888,23.18976803524822020
219,88.8,116,83.5313235708472424,86.15486946369937380
240,88.748,100,41.5545892852131400,44.17813517806527140
229,88.64807370184252,90,15.3191303566918260,17.94267624954395740
114,88.55,111,70.4135941065865854,73.03713999943871680
116,88.45333333333333,96,31.0604057138046144,33.68395160665674580
248,88.41117647058825,93,23.1897680352482202,25.81331392810035160
164,88.40991452991456,91,17.9426762495439574,20.56622214239608880
79,88.25333333333333,91,17.9426762495439574,20.56622214239608880
239,88.12882352941176,103,49.4252269637695342,52.04877285662166560
215,87.93266666666666,92,20.5662221423960888,23.18976803524822020
41,87.575,109,65.1665023208823226,67.79004821373445400
154,87.40076169749695,90,15.3191303566918260,17.94267624954395740
8,87.34219999999999,91,17.9426762495439574,20.56622214239608880
106,87.28500000000001,94,25.8133139281003516,28.43685982095248300
85,87.25931972789117,91,17.9426762495439574,20.56622214239608880
22,87.2,90,15.3191303566918260,17.94267624954395740
86,87.16999999999999,96,31.0604057138046144,33.68395160665674580
-1,87.11333333333334,115,80.9077776779951110,83.53132357084724240
15,87.0625,94,25.8133139281003516,28.43685982095248300
117,87.06182608695657,91,17.9426762495439574,20.56622214239608880
154,86.9225,114,78.2842317851429796,80.90777767799511100
106,86.82000000000001,99,38.9310433923610086,41.55458928521314000
154,86.8,115,80.9077776779951110,83.53132357084724240
240,86.8,114,78.2842317851429796,80.90777767799511100
239,86.8,115,80.9077776779951110,83.53132357084724240
234,86.75,89,12.6955844638396946,15.31913035669182600
8,86.68,100,41.5545892852131400,44.17813517806527140
86,86.6,100,41.5545892852131400,44.17813517806527140
245,86.56750000000001,92,20.5662221423960888,23.18976803524822020
157,86.48421052631579,90,15.3191303566918260,17.94267624954395740
164,86.34,105,54.6723187494737970,57.29586464232592840
122,86.3,91,17.9426762495439574,20.56622214239608880
136,86.3,106,57.2958646423259284,59.91941053517805980
75,86.3,99,38.9310433923610086,41.55458928521314000
222,86.19,89,12.6955844638396946,15.31913035669182600
117,86.12033970276009,90,15.3191303566918260,17.94267624954395740
240,86.04327777777782,91,17.9426762495439574,20.56622214239608880
41,86.04,112,73.0371399994387168,75.66068589229084820
124,86.02,89,12.6955844638396946,15.31913035669182600
87,85.8,110,67.7900482137344540,70.41359410658658540
41,85.74454545454546,99,38.9310433923610086,41.55458928521314000
145,85.7318181818182,95,28.4368598209524830,31.06040571380461440
41,85.69135231316722,90,15.3191303566918260,17.94267624954395740
240,85.61574861367835,90,15.3191303566918260,17.94267624954395740
106,85.53198275862073,90,15.3191303566918260,17.94267624954395740
77,85.38,90,15.3191303566918260,17.94267624954395740
248,85.37482758620689,92,20.5662221423960888,23.18976803524822020
65,85.3075,91,17.9426762495439574,20.56622214239608880
239,85.3,114,78.2842317851429796,80.90777767799511100
248,85.21666666666667,103,49.4252269637695342,52.04877285662166560
240,85.11443181818181,92,20.5662221423960888,23.18976803524822020
39,85.07,111,70.4135941065865854,73.03713999943871680
75,85.05333333333333,109,65.1665023208823226,67.79004821373445400
141,85.03,92,20.5662221423960888,23.18976803524822020
39,85.01,93,23.1897680352482202,25.81331392810035160
248,84.805,110,67.7900482137344540,70.41359410658658540
221,84.8,110,67.7900482137344540,70.41359410658658540
65,84.69333333333333,90,15.3191303566918260,17.94267624954395740
229,84.6,115,80.9077776779951110,83.53132357084724240
235,84.3,100,41.5545892852131400,44.17813517806527140
39,84.26,95,28.4368598209524830,31.06040571380461440
144,84.24,91,17.9426762495439574,20.56622214239608880
34,84.18,90,15.3191303566918260,17.94267624954395740
117,84.06375,103,49.4252269637695342,52.04877285662166560
143,83.96193548387096,91,17.9426762495439574,20.56622214239608880
113,83.8,95,28.4368598209524830,31.06040571380461440
0,83.8,95,28.4368598209524830,31.06040571380461440
93,83.8,114,78.2842317851429796,80.90777767799511100
240,83.76846153846154,97,33.6839516066567458,36.30749749950887720
226,83.70625,90,15.3191303566918260,17.94267624954395740
87,83.69650485436895,90,15.3191303566918260,17.94267624954395740
180,83.63,95,28.4368598209524830,31.06040571380461440
130,83.6,100,41.5545892852131400,44.17813517806527140
96,83.6,100,41.5545892852131400,44.17813517806527140
164,83.4985365853659,90,15.3191303566918260,17.94267624954395740
135,83.455,89,12.6955844638396946,15.31913035669182600
143,83.40833333333332,92,20.5662221423960888,23.18976803524822020
152,83.34,93,23.1897680352482202,25.81331392810035160
150,83.34,93,23.1897680352482202,25.81331392810035160
53,83.3,114,78.2842317851429796,80.90777767799511100
213,83.3,86,4.8249467852833004,7.44849267813543180
215,83.22771929824562,91,17.9426762495439574,20.56622214239608880
191,83.22500000000001,93,23.1897680352482202,25.81331392810035160
239,83.02019002375297,90,15.3191303566918260,17.94267624954395740
164,83.00642857142857,95,28.4368598209524830,31.06040571380461440
248,82.99533333333333,95,28.4368598209524830,31.06040571380461440
97,82.94,91,17.9426762495439574,20.56622214239608880
248,82.91596330275232,91,17.9426762495439574,20.56622214239608880
39,82.81785714285715,90,15.3191303566918260,17.94267624954395740
253,82.8,112,73.0371399994387168,75.66068589229084820
70,82.8,112,73.0371399994387168,75.66068589229084820
164,82.8,110,67.7900482137344540,70.41359410658658540
171,82.71166666666666,91,17.9426762495439574,20.56622214239608880
75,82.63333333333333,107,59.9194105351780598,62.54295642803019120
49,82.6,99,38.9310433923610086,41.55458928521314000
151,82.56,89,12.6955844638396946,15.31913035669182600
-1,82.48924210526312,90,15.3191303566918260,17.94267624954395740
33,82.4,107,59.9194105351780598,62.54295642803019120
144,82.3,89,12.6955844638396946,15.31913035669182600
72,82.17818181818183,92,20.5662221423960888,23.18976803524822020
114,82.145,108,62.5429564280301912,65.16650232088232260
70,82.0756989247312,89,12.6955844638396946,15.31913035669182600
229,82.04,112,73.0371399994387168,75.66068589229084820
149,81.88,87,7.4484926781354318,10.07203857098756320
136,81.8,104,52.0487728566216656,54.67231874947379700
239,81.7980073800738,91,17.9426762495439574,20.56622214239608880
248,81.72057291666674,90,15.3191303566918260,17.94267624954395740
114,81.64,96,31.0604057138046144,33.68395160665674580
85,81.63333333333333,107,59.9194105351780598,62.54295642803019120
235,81.3425,95,28.4368598209524830,31.06040571380461440
68,81.31454545454545,91,17.9426762495439574,20.56622214239608880
68,81.3,99,38.9310433923610086,41.55458928521314000
136,81.27412499999998,90,15.3191303566918260,17.94267624954395740
145,81.175,99,38.9310433923610086,41.55458928521314000
6,81.10157894736841,91,17.9426762495439574,20.56622214239608880
85,80.94656028368794,90,15.3191303566918260,17.94267624954395740
106,80.92,101,44.1781351780652714,46.80168107091740280
-1,80.88,113,75.6606858922908482,78.28423178514297960
38,80.83,89,12.6955844638396946,15.31913035669182600
136,80.82000000000001,103,49.4252269637695342,52.04877285662166560
41,80.8,110,67.7900482137344540,70.41359410658658540
25,80.7705,89,12.6955844638396946,15.31913035669182600
78,80.77,85,2.2014008924311690,4.82494678528330040
114,80.69050000000001,90,15.3191303566918260,17.94267624954395740
240,80.6742857142857,95,28.4368598209524830,31.06040571380461440
41,80.62096085409254,91,17.9426762495439574,20.56622214239608880
43,80.56400000000001,90,15.3191303566918260,17.94267624954395740
-1,80.41204048582982,89,12.6955844638396946,15.31913035669182600
87,80.35272727272728,92,20.5662221423960888,23.18976803524822020
116,80.33555555555556,92,20.5662221423960888,23.18976803524822020
164,80.31,114,78.2842317851429796,80.90777767799511100
143,80.3,106,57.2958646423259284,59.91941053517805980
53,80.28333333333335,89,12.6955844638396946,15.31913035669182600
8,80.23268456375841,90,15.3191303566918260,17.94267624954395740
235,80.21076923076926,90,15.3191303566918260,17.94267624954395740
248,80.17,101,44.1781351780652714,46.80168107091740280
61,80.0,113,75.6606858922908482,78.28423178514297960
92,80.0,94,25.8133139281003516,28.43685982095248300
75,79.96515527950314,90,15.3191303566918260,17.94267624954395740
215,79.93398601398603,90,15.3191303566918260,17.94267624954395740
191,79.92571428571429,90,15.3191303566918260,17.94267624954395740
18,79.86,89,12.6955844638396946,15.31913035669182600
117,79.8,106,57.2958646423259284,59.91941053517805980
116,79.8,109,65.1665023208823226,67.79004821373445400
235,79.776,91,17.9426762495439574,20.56622214239608880
72,79.67636363636363,93,23.1897680352482202,25.81331392810035160
96,79.59222222222222,90,15.3191303566918260,17.94267624954395740
239,79.55,108,62.5429564280301912,65.16650232088232260
235,79.4975,103,49.4252269637695342,52.04877285662166560
240,79.48,107,59.9194105351780598,62.54295642803019120
197,79.45,90,15.3191303566918260,17.94267624954395740
128,79.44261194029855,89,12.6955844638396946,15.31913035669182600
141,79.32,90,15.3191303566918260,17.94267624954395740
72,79.3,106,57.2958646423259284,59.91941053517805980
106,79.29397058823531,91,17.9426762495439574,20.56622214239608880
75,79.22051282051282,92,20.5662221423960888,23.18976803524822020
240,79.11377358490564,93,23.1897680352482202,25.81331392810035160
180,79.05,107,59.9194105351780598,62.54295642803019120
114,78.96666666666665,103,49.4252269637695342,52.04877285662166560
183,78.96,89,12.6955844638396946,15.31913035669182600
259,78.92,92,20.5662221423960888,23.18976803524822020
136,78.91888888888889,93,23.1897680352482202,25.81331392810035160
180,78.88333333333333,90,15.3191303566918260,17.94267624954395740
51,78.8,103,49.4252269637695342,52.04877285662166560
145,78.73894736842105,93,23.1897680352482202,25.81331392810035160
137,78.71609865470855,90,15.3191303566918260,17.94267624954395740
245,78.58142857142857,90,15.3191303566918260,17.94267624954395740
33,78.55,101,44.1781351780652714,46.80168107091740280
117,78.55,105,54.6723187494737970,57.29586464232592840
239,78.54343749999998,95,28.4368598209524830,31.06040571380461440
178,78.5225,90,15.3191303566918260,17.94267624954395740
114,78.36470588235294,93,23.1897680352482202,25.81331392810035160
136,78.32333333333334,92,20.5662221423960888,23.18976803524822020
20,78.14,87,7.4484926781354318,10.07203857098756320
172,78.12727272727273,90,15.3191303566918260,17.94267624954395740
229,78.06,102,46.8016810709174028,49.42522696376953420
171,78.05,103,49.4252269637695342,52.04877285662166560
240,77.96666666666665,96,31.0604057138046144,33.68395160665674580
7,77.89,90,15.3191303566918260,17.94267624954395740
219,77.71669421487606,89,12.6955844638396946,15.31913035669182600
36,77.63000000000001,90,15.3191303566918260,17.94267624954395740
164,77.56,103,49.4252269637695342,52.04877285662166560
171,77.44891891891892,90,15.3191303566918260,17.94267624954395740
199,77.44333333333334,90,15.3191303566918260,17.94267624954395740
154,77.3,109,65.1665023208823226,67.79004821373445400
126,77.28,90,15.3191303566918260,17.94267624954395740
175,77.24000000000001,91,17.9426762495439574,20.56622214239608880
39,77.22574468085105,91,17.9426762495439574,20.56622214239608880
145,77.18150684931506,90,15.3191303566918260,17.94267624954395740
52,77.11,90,15.3191303566918260,17.94267624954395740
240,77.11,98,36.3074974995088772,38.93104339236100860
154,77.08333333333333,106,57.2958646423259284,59.91941053517805980
29,76.9,89,12.6955844638396946,15.31913035669182600
9,76.84,89,12.6955844638396946,15.31913035669182600
199,76.72238095238096,89,12.6955844638396946,15.31913035669182600
87,76.67,103,49.4252269637695342,52.04877285662166560
113,76.54400000000001,90,15.3191303566918260,17.94267624954395740
85,76.52000000000001,96,31.0604057138046144,33.68395160665674580
97,76.49,90,15.3191303566918260,17.94267624954395740
131,76.4312431019449,90,15.3191303566918260,17.94267624954395740
68,76.33125000000001,90,15.3191303566918260,17.94267624954395740
71,76.1,98,36.3074974995088772,38.93104339236100860
57,75.99,88,10.0720385709875632,12.69558446383969460
118,75.84,90,15.3191303566918260,17.94267624954395740
222,75.84,90,15.3191303566918260,17.94267624954395740
15,75.8,111,70.4135941065865854,73.03713999943871680
72,75.44749999999998,91,17.9426762495439574,20.56622214239608880
159,75.41,88,10.0720385709875632,12.69558446383969460
72,75.31592592592591,90,15.3191303566918260,17.94267624954395740
117,75.31,112,73.0371399994387168,75.66068589229084820
212,75.3,93,23.1897680352482202,25.81331392810035160
126,75.16076923076922,89,12.6955844638396946,15.31913035669182600
75,75.07,110,67.7900482137344540,70.41359410658658540
36,75.03608695652174,89,12.6955844638396946,15.31913035669182600
-1,75.03333333333335,111,70.4135941065865854,73.03713999943871680
145,74.8,101,44.1781351780652714,46.80168107091740280
8,74.77416666666667,95,28.4368598209524830,31.06040571380461440
22,74.67,97,33.6839516066567458,36.30749749950887720
87,74.66957446808509,91,17.9426762495439574,20.56622214239608880
72,74.6,98,36.3074974995088772,38.93104339236100860
114,74.59,99,38.9310433923610086,41.55458928521314000
128,74.51676470588235,90,15.3191303566918260,17.94267624954395740
157,74.49333333333334,91,17.9426762495439574,20.56622214239608880
259,74.42999999999999,93,23.1897680352482202,25.81331392810035160
8,74.3,107,59.9194105351780598,62.54295642803019120
229,74.3,111,70.4135941065865854,73.03713999943871680
33,74.3,108,62.5429564280301912,65.16650232088232260
172,74.23649999999999,89,12.6955844638396946,15.31913035669182600
239,74.17333333333333,104,52.0487728566216656,54.67231874947379700
51,74.16,90,15.3191303566918260,17.94267624954395740
219,74.121875,90,15.3191303566918260,17.94267624954395740
221,74.03,90,15.3191303566918260,17.94267624954395740
229,73.996,99,38.9310433923610086,41.55458928521314000
87,73.99,109,65.1665023208823226,67.79004821373445400
133,73.92999999999999,90,15.3191303566918260,17.94267624954395740
