pickup_zone,avg_trip_distance,bkt_tip_percentage,val_start,val_end
222,11.0,903,0.64146640128541538,0.730032070980415840
247,11.0,896,0.02150671342041216,0.110072383115412620
131,10.867307692307694,900,0.37576939220041400,0.464335061895414460
251,10.754999999999999,898,0.19863805281041308,0.287203722505413540
251,10.74705882352941,897,0.11007238311541262,0.198638052810413080
135,10.6,899,0.28720372250541354,0.375769392200414000
130,10.5,901,0.46433506189541446,0.552900731590414920
137,10.464187278051197,896,0.02150671342041216,0.110072383115412620
92,10.428561151079139,897,0.11007238311541262,0.198638052810413080
122,10.350000000000001,901,0.46433506189541446,0.552900731590414920
52,10.34142857142857,898,0.19863805281041308,0.287203722505413540
121,10.34,896,0.02150671342041216,0.110072383115412620
67,10.2,896,0.02150671342041216,0.110072383115412620
25,10.189715909090909,897,0.11007238311541262,0.198638052810413080
133,10.1,903,0.64146640128541538,0.730032070980415840
78,10.075454545454544,895,-0.06705895627458830,0.021506713420412160
221,10.027123287671234,895,-0.06705895627458830,0.021506713420412160
175,10.00111111111111,898,0.19863805281041308,0.287203722505413540
137,9.893715211479492,897,0.11007238311541262,0.198638052810413080
128,9.892144659377628,895,-0.06705895627458830,0.021506713420412160
34,9.860512820512819,895,-0.06705895627458830,0.021506713420412160
178,9.856250000000001,896,0.02150671342041216,0.110072383115412620
13,9.83,899,0.28720372250541354,0.375769392200414000
57,9.827499999999999,897,0.11007238311541262,0.198638052810413080
75,9.813181818181818,905,0.81859774067541630,0.907163410370416760
92,9.766184210526315,898,0.19863805281041308,0.287203722505413540
34,9.75,897,0.11007238311541262,0.198638052810413080
137,9.733123653262043,898,0.19863805281041308,0.287203722505413540
178,9.706666666666667,899,0.28720372250541354,0.375769392200414000
117,9.666666666666666,907,0.99572908006541722,1.084294749760417680
199,9.63,900,0.37576939220041400,0.464335061895414460
46,9.6,901,0.46433506189541446,0.552900731590414920
122,9.535555555555556,896,0.02150671342041216,0.110072383115412620
58,9.5,905,0.81859774067541630,0.907163410370416760
92,9.46956692913386,895,-0.06705895627458830,0.021506713420412160
37,9.423333333333334,897,0.11007238311541262,0.198638052810413080
81,9.336,895,-0.06705895627458830,0.021506713420412160
102,9.3,897,0.11007238311541262,0.198638052810413080
199,9.278857142857143,896,0.02150671342041216,0.110072383115412620
221,9.23,902,0.55290073159041492,0.641466401285415380
77,9.19875,895,-0.06705895627458830,0.021506713420412160
129,9.157999999999998,896,0.02150671342041216,0.110072383115412620
208,9.092857142857142,898,0.19863805281041308,0.287203722505413540
137,9.08910978832052,895,-0.06705895627458830,0.021506713420412160
99,9.064,898,0.19863805281041308,0.287203722505413540
0,9.063333333333333,899,0.28720372250541354,0.375769392200414000
177,9.05,897,0.11007238311541262,0.198638052810413080
137,9.041474654377883,899,0.28720372250541354,0.375769392200414000
133,9.014166666666666,896,0.02150671342041216,0.110072383115412620
54,9.0,897,0.11007238311541262,0.198638052810413080
118,9.0,899,0.28720372250541354,0.375769392200414000
160,8.9,906,0.90716341037041676,0.995729080065417220
49,8.833333333333334,901,0.46433506189541446,0.552900731590414920
74,8.827142857142857,896,0.02150671342041216,0.110072383115412620
77,8.81,896,0.02150671342041216,0.110072383115412620
197,8.7,902,0.55290073159041492,0.641466401285415380
51,8.7,902,0.55290073159041492,0.641466401285415380
153,8.671428571428573,895,-0.06705895627458830,0.021506713420412160
169,8.67,895,-0.06705895627458830,0.021506713420412160
70,8.669341825902338,896,0.02150671342041216,0.110072383115412620
91,8.518604651162793,896,0.02150671342041216,0.110072383115412620
73,8.5,900,0.37576939220041400,0.464335061895414460
122,8.5,899,0.28720372250541354,0.375769392200414000
131,8.438461538461539,904,0.73003207098041584,0.818597740675416300
128,8.308,899,0.28720372250541354,0.375769392200414000
86,8.272,900,0.37576939220041400,0.464335061895414460
12,8.23,896,0.02150671342041216,0.110072383115412620
84,8.175,898,0.19863805281041308,0.287203722505413540
130,8.15,899,0.28720372250541354,0.375769392200414000
70,8.143636363636364,899,0.28720372250541354,0.375769392200414000
25,8.140227272727271,898,0.19863805281041308,0.287203722505413540
58,8.127105263157896,896,0.02150671342041216,0.110072383115412620
70,8.10219686162625,898,0.19863805281041308,0.287203722505413540
50,8.08,902,0.55290073159041492,0.641466401285415380
17,8.048,897,0.11007238311541262,0.198638052810413080
90,8.033333333333333,897,0.11007238311541262,0.198638052810413080
122,8.015121951219513,895,-0.06705895627458830,0.021506713420412160
131,8.007499999999999,905,0.81859774067541630,0.907163410370416760
4,8.0,898,0.19863805281041308,0.287203722505413540
70,7.979841351074723,897,0.11007238311541262,0.198638052810413080
137,7.943617021276597,900,0.37576939220041400,0.464335061895414460
202,7.9,896,0.02150671342041216,0.110072383115412620
52,7.895384615384616,896,0.02150671342041216,0.110072383115412620
188,7.885,901,0.46433506189541446,0.552900731590414920
10,7.87,896,0.02150671342041216,0.110072383115412620
199,7.836460481099656,897,0.11007238311541262,0.198638052810413080
137,7.815263157894737,901,0.46433506189541446,0.552900731590414920
31,7.763157894736843,901,0.46433506189541446,0.552900731590414920
251,7.7475000000000005,896,0.02150671342041216,0.110072383115412620
178,7.730000000000001,897,0.11007238311541262,0.198638052810413080
245,7.7272727272727275,901,0.46433506189541446,0.552900731590414920
243,7.7,899,0.28720372250541354,0.375769392200414000
178,7.606666666666666,898,0.19863805281041308,0.287203722505413540
177,7.58375,895,-0.06705895627458830,0.021506713420412160
152,7.55,899,0.28720372250541354,0.375769392200414000
251,7.548536585365852,895,-0.06705895627458830,0.021506713420412160
109,7.5295000000000005,896,0.02150671342041216,0.110072383115412620
89,7.525,897,0.11007238311541262,0.198638052810413080
230,7.4575000000000005,898,0.19863805281041308,0.287203722505413540
155,7.456956521739131,896,0.02150671342041216,0.110072383115412620
222,7.4399999999999995,896,0.02150671342041216,0.110072383115412620
147,7.425,896,0.02150671342041216,0.110072383115412620
208,7.419782608695653,895,-0.06705895627458830,0.021506713420412160
88,7.400500000000001,896,0.02150671342041216,0.110072383115412620
25,7.4,901,0.46433506189541446,0.552900731590414920
53,7.32,899,0.28720372250541354,0.375769392200414000
88,7.316666666666666,899,0.28720372250541354,0.375769392200414000
184,7.3075,897,0.11007238311541262,0.198638052810413080
39,7.3,906,0.90716341037041676,0.995729080065417220
115,7.28,895,-0.06705895627458830,0.021506713420412160
35,7.27578947368421,898,0.19863805281041308,0.287203722505413540
34,7.26,902,0.55290073159041492,0.641466401285415380
181,7.253928571428572,897,0.11007238311541262,0.198638052810413080
152,7.19875,896,0.02150671342041216,0.110072383115412620
17,7.184615384615385,898,0.19863805281041308,0.287203722505413540
50,7.18,898,0.19863805281041308,0.287203722505413540
196,7.155,898,0.19863805281041308,0.287203722505413540
160,7.155,896,0.02150671342041216,0.110072383115412620
31,7.14525,898,0.19863805281041308,0.287203722505413540
148,7.076666666666667,895,-0.06705895627458830,0.021506713420412160
198,7.071458333333332,896,0.02150671342041216,0.110072383115412620
197,7.0402040816326545,896,0.02150671342041216,0.110072383115412620
82,7.031666666666666,895,-0.06705895627458830,0.021506713420412160
219,7.026666666666666,903,0.64146640128541538,0.730032070980415840
238,7.0225,896,0.02150671342041216,0.110072383115412620
125,7.01,897,0.11007238311541262,0.198638052810413080
70,6.9750000000000005,905,0.81859774067541630,0.907163410370416760
170,6.935,895,-0.06705895627458830,0.021506713420412160
137,6.934615384615385,903,0.64146640128541538,0.730032070980415840
194,6.914999999999999,896,0.02150671342041216,0.110072383115412620
210,6.91,897,0.11007238311541262,0.198638052810413080
67,6.905,898,0.19863805281041308,0.287203722505413540
58,6.89046511627907,897,0.11007238311541262,0.198638052810413080
9,6.8704761904761895,896,0.02150671342041216,0.110072383115412620
91,6.818466666666665,897,0.11007238311541262,0.198638052810413080
228,6.803457943925234,896,0.02150671342041216,0.110072383115412620
175,6.795,896,0.02150671342041216,0.110072383115412620
105,6.775,902,0.55290073159041492,0.641466401285415380
44,6.765000000000001,895,-0.06705895627458830,0.021506713420412160
249,6.76125,896,0.02150671342041216,0.110072383115412620
244,6.75,899,0.28720372250541354,0.375769392200414000
95,6.736153846153846,897,0.11007238311541262,0.198638052810413080
94,6.734603174603176,896,0.02150671342041216,0.110072383115412620
9,6.7269444444444435,898,0.19863805281041308,0.287203722505413540
65,6.7,905,0.81859774067541630,0.907163410370416760
159,6.681666666666666,897,0.11007238311541262,0.198638052810413080
181,6.680000000000001,896,0.02150671342041216,0.110072383115412620
225,6.6575,895,-0.06705895627458830,0.021506713420412160
71,6.655714285714285,901,0.46433506189541446,0.552900731590414920
13,6.595000000000001,898,0.19863805281041308,0.287203722505413540
238,6.593333333333334,898,0.19863805281041308,0.287203722505413540
135,6.592499999999999,896,0.02150671342041216,0.110072383115412620
174,6.572,897,0.11007238311541262,0.198638052810413080
52,6.5691304347826085,897,0.11007238311541262,0.198638052810413080
74,6.556129032258064,897,0.11007238311541262,0.198638052810413080
103,6.449473684210527,897,0.11007238311541262,0.198638052810413080
66,6.425000000000001,895,-0.06705895627458830,0.021506713420412160
163,6.424000000000001,898,0.19863805281041308,0.287203722505413540
151,6.422499999999999,896,0.02150671342041216,0.110072383115412620
193,6.4,904,0.73003207098041584,0.818597740675416300
7,6.38,896,0.02150671342041216,0.110072383115412620
196,6.333596059113301,897,0.11007238311541262,0.198638052810413080
25,6.3135763888888885,895,-0.06705895627458830,0.021506713420412160
88,6.31125,897,0.11007238311541262,0.198638052810413080
121,6.29,897,0.11007238311541262,0.198638052810413080
97,6.28590909090909,898,0.19863805281041308,0.287203722505413540
62,6.279999999999999,896,0.02150671342041216,0.110072383115412620
32,6.27,895,-0.06705895627458830,0.021506713420412160
242,6.265000000000001,896,0.02150671342041216,0.110072383115412620
7,6.261818181818182,897,0.11007238311541262,0.198638052810413080
79,6.255952380952381,896,0.02150671342041216,0.110072383115412620
163,6.25,896,0.02150671342041216,0.110072383115412620
91,6.233333333333333,898,0.19863805281041308,0.287203722505413540
192,6.21,903,0.64146640128541538,0.730032070980415840
133,6.2,899,0.28720372250541354,0.375769392200414000
113,6.2,906,0.90716341037041676,0.995729080065417220
157,6.193333333333334,900,0.37576939220041400,0.464335061895414460
191,6.17,902,0.55290073159041492,0.641466401285415380
133,6.123000000000001,898,0.19863805281041308,0.287203722505413540
201,6.12,900,0.37576939220041400,0.464335061895414460
196,6.109999999999999,899,0.28720372250541354,0.375769392200414000
97,6.109696969696969,897,0.11007238311541262,0.198638052810413080
7,6.1000000000000005,898,0.19863805281041308,0.287203722505413540
105,6.1,906,0.90716341037041676,0.995729080065417220
256,6.1,906,0.90716341037041676,0.995729080065417220
193,6.05,901,0.46433506189541446,0.552900731590414920
134,6.0089999999999995,897,0.11007238311541262,0.198638052810413080
94,6.0,901,0.46433506189541446,0.552900731590414920
130,5.9830000000000005,896,0.02150671342041216,0.110072383115412620
28,5.966666666666666,898,0.19863805281041308,0.287203722505413540
46,5.965,898,0.19863805281041308,0.287203722505413540
129,5.964285714285714,898,0.19863805281041308,0.287203722505413540
126,5.960306122448981,896,0.02150671342041216,0.110072383115412620
245,5.953176130895095,896,0.02150671342041216,0.110072383115412620
202,5.949999999999999,898,0.19863805281041308,0.287203722505413540
73,5.938000000000001,897,0.11007238311541262,0.198638052810413080
252,5.926666666666667,897,0.11007238311541262,0.198638052810413080
122,5.910833333333333,898,0.19863805281041308,0.287203722505413540
217,5.9,898,0.19863805281041308,0.287203722505413540
151,5.9,905,0.81859774067541630,0.907163410370416760
78,5.9,901,0.46433506189541446,0.552900731590414920
222,5.883333333333334,897,0.11007238311541262,0.198638052810413080
178,5.873766233766235,895,-0.06705895627458830,0.021506713420412160
255,5.870000000000001,896,0.02150671342041216,0.110072383115412620
70,5.8625,901,0.46433506189541446,0.552900731590414920
56,5.85,900,0.37576939220041400,0.464335061895414460
63,5.845645161290322,897,0.11007238311541262,0.198638052810413080
196,5.8313043478260855,896,0.02150671342041216,0.110072383115412620
79,5.805,901,0.46433506189541446,0.552900731590414920
53,5.8,900,0.37576939220041400,0.464335061895414460
133,5.777615384615385,897,0.11007238311541262,0.198638052810413080
35,5.762777777777776,896,0.02150671342041216,0.110072383115412620
58,5.727142857142857,898,0.19863805281041308,0.287203722505413540
151,5.720384615384616,897,0.11007238311541262,0.198638052810413080
63,5.7,904,0.73003207098041584,0.818597740675416300
163,5.692142857142857,897,0.11007238311541262,0.198638052810413080
8,5.671363636363636,901,0.46433506189541446,0.552900731590414920
129,5.668124999999999,897,0.11007238311541262,0.198638052810413080
183,5.645,895,-0.06705895627458830,0.021506713420412160
13,5.620232558139534,895,-0.06705895627458830,0.021506713420412160
247,5.61090909090909,897,0.11007238311541262,0.198638052810413080
203,5.6066666666666665,896,0.02150671342041216,0.110072383115412620
196,5.596883116883116,895,-0.06705895627458830,0.021506713420412160
213,5.590000000000001,896,0.02150671342041216,0.110072383115412620
53,5.563013698630139,895,-0.06705895627458830,0.021506713420412160
51,5.545853658536586,896,0.02150671342041216,0.110072383115412620
150,5.544235294117647,896,0.02150671342041216,0.110072383115412620
10,5.5249999999999995,895,-0.06705895627458830,0.021506713420412160
247,5.52,899,0.28720372250541354,0.375769392200414000
86,5.514824561403509,896,0.02150671342041216,0.110072383115412620
134,5.506111111111111,896,0.02150671342041216,0.110072383115412620
248,5.504444444444443,906,0.90716341037041676,0.995729080065417220
31,5.5,905,0.81859774067541630,0.907163410370416760
28,5.5,896,0.02150671342041216,0.110072383115412620
180,5.496666666666666,902,0.55290073159041492,0.641466401285415380
53,5.492000000000001,896,0.02150671342041216,0.110072383115412620
67,5.466666666666666,897,0.11007238311541262,0.198638052810413080
126,5.462538860103628,897,0.11007238311541262,0.198638052810413080
73,5.45,898,0.19863805281041308,0.287203722505413540
156,5.430588235294117,895,-0.06705895627458830,0.021506713420412160
158,5.4295,897,0.11007238311541262,0.198638052810413080
199,5.425395256916996,895,-0.06705895627458830,0.021506713420412160
215,5.414999999999999,906,0.90716341037041676,0.995729080065417220
161,5.41,900,0.37576939220041400,0.464335061895414460
259,5.408519362186789,896,0.02150671342041216,0.110072383115412620
252,5.4,898,0.19863805281041308,0.287203722505413540
212,5.388867924528302,897,0.11007238311541262,0.198638052810413080
168,5.386666666666667,897,0.11007238311541262,0.198638052810413080
84,5.37125,897,0.11007238311541262,0.198638052810413080
91,5.366666666666666,899,0.28720372250541354,0.375769392200414000
23,5.361428571428572,896,0.02150671342041216,0.110072383115412620
71,5.344590163934426,896,0.02150671342041216,0.110072383115412620
175,5.327647058823529,897,0.11007238311541262,0.198638052810413080
150,5.321461038961041,897,0.11007238311541262,0.198638052810413080
219,5.319999999999999,899,0.28720372250541354,0.375769392200414000
141,5.319999999999999,900,0.37576939220041400,0.464335061895414460
127,5.311689189189188,896,0.02150671342041216,0.110072383115412620
137,5.3090322580645175,902,0.55290073159041492,0.641466401285415380
30,5.303194444444446,896,0.02150671342041216,0.110072383115412620
172,5.3,906,0.90716341037041676,0.995729080065417220
156,5.3,900,0.37576939220041400,0.464335061895414460
198,5.285408163265306,897,0.11007238311541262,0.198638052810413080
184,5.256666666666666,895,-0.06705895627458830,0.021506713420412160
198,5.255000000000001,900,0.37576939220041400,0.464335061895414460
144,5.24578947368421,896,0.02150671342041216,0.110072383115412620
36,5.235451448040886,896,0.02150671342041216,0.110072383115412620
31,5.234444444444445,899,0.28720372250541354,0.375769392200414000
9,5.234022988505747,897,0.11007238311541262,0.198638052810413080
19,5.215,901,0.46433506189541446,0.552900731590414920
256,5.205,896,0.02150671342041216,0.110072383115412620
219,5.2,902,0.55290073159041492,0.641466401285415380
8,5.2,0,-79.33333333330000000,-79.244767663604999540
120,5.2,897,0.11007238311541262,0.198638052810413080
228,5.18,899,0.28720372250541354,0.375769392200414000
237,5.116153846153846,897,0.11007238311541262,0.198638052810413080
212,5.112258064516129,898,0.19863805281041308,0.287203722505413540
56,5.111,896,0.02150671342041216,0.110072383115412620
17,5.1,901,0.46433506189541446,0.552900731590414920
206,5.074222222222223,898,0.19863805281041308,0.287203722505413540
191,5.063919308357348,896,0.02150671342041216,0.110072383115412620
65,5.041974921630092,896,0.02150671342041216,0.110072383115412620
216,5.04,896,0.02150671342041216,0.110072383115412620
6,5.039078124999996,896,0.02150671342041216,0.110072383115412620
24,5.036666666666666,895,-0.06705895627458830,0.021506713420412160
132,5.026410256410256,896,0.02150671342041216,0.110072383115412620
150,5.023707865168539,898,0.19863805281041308,0.287203722505413540
125,5.000588235294117,895,-0.06705895627458830,0.021506713420412160
71,5.000196078431373,898,0.19863805281041308,0.287203722505413540
188,5.0,902,0.55290073159041492,0.641466401285415380
68,4.997826086956521,900,0.37576939220041400,0.464335061895414460
241,4.984347826086957,895,-0.06705895627458830,0.021506713420412160
74,4.9799297423887605,895,-0.06705895627458830,0.021506713420412160
68,4.978571428571429,901,0.46433506189541446,0.552900731590414920
68,4.964105419450635,896,0.02150671342041216,0.110072383115412620
99,4.96,896,0.02150671342041216,0.110072383115412620
204,4.95,897,0.11007238311541262,0.198638052810413080
86,4.949999999999999,901,0.46433506189541446,0.552900731590414920
94,4.945754475703325,897,0.11007238311541262,0.198638052810413080
0,4.943333333333333,898,0.19863805281041308,0.287203722505413540
13,4.9433333333333325,897,0.11007238311541262,0.198638052810413080
35,4.923709677419355,897,0.11007238311541262,0.198638052810413080
180,4.923667232597621,896,0.02150671342041216,0.110072383115412620
186,4.9,902,0.55290073159041492,0.641466401285415380
70,4.895,900,0.37576939220041400,0.464335061895414460
220,4.8938461538461535,896,0.02150671342041216,0.110072383115412620
199,4.891486486486487,898,0.19863805281041308,0.287203722505413540
245,4.889564702398575,897,0.11007238311541262,0.198638052810413080
228,4.889293394777264,897,0.11007238311541262,0.198638052810413080
256,4.882499999999999,897,0.11007238311541262,0.198638052810413080
162,4.870909090909091,896,0.02150671342041216,0.110072383115412620
4,4.863333333333333,895,-0.06705895627458830,0.021506713420412160
85,4.856877703287189,896,0.02150671342041216,0.110072383115412620
94,4.85,905,0.81859774067541630,0.907163410370416760
64,4.846946564885497,896,0.02150671342041216,0.110072383115412620
22,4.83724537037037,896,0.02150671342041216,0.110072383115412620
155,4.836666666666667,898,0.19863805281041308,0.287203722505413540
161,4.8237499999999995,896,0.02150671342041216,0.110072383115412620
105,4.8200628930817615,896,0.02150671342041216,0.110072383115412620
1,4.8,895,-0.06705895627458830,0.021506713420412160
94,4.779823529411765,898,0.19863805281041308,0.287203722505413540
118,4.778125000000001,898,0.19863805281041308,0.287203722505413540
165,4.776249999999999,896,0.02150671342041216,0.110072383115412620
96,4.760833333333333,901,0.46433506189541446,0.552900731590414920
227,4.751017274472167,896,0.02150671342041216,0.110072383115412620
71,4.7487982832618005,897,0.11007238311541262,0.198638052810413080
86,4.735389221556886,897,0.11007238311541262,0.198638052810413080
118,4.731111111111111,896,0.02150671342041216,0.110072383115412620
168,4.72,896,0.02150671342041216,0.110072383115412620
2,4.7,896,0.02150671342041216,0.110072383115412620
18,4.6983999999999995,897,0.11007238311541262,0.198638052810413080
236,4.69,902,0.55290073159041492,0.641466401285415380
150,4.686,901,0.46433506189541446,0.552900731590414920
252,4.683999999999999,895,-0.06705895627458830,0.021506713420412160
193,4.656129032258065,896,0.02150671342041216,0.110072383115412620
206,4.654067796610169,896,0.02150671342041216,0.110072383115412620
19,4.643333333333334,896,0.02150671342041216,0.110072383115412620
203,4.636666666666667,898,0.19863805281041308,0.287203722505413540
126,4.630977443609024,898,0.19863805281041308,0.287203722505413540
31,4.6244,896,0.02150671342041216,0.110072383115412620
8,4.6114119159879925,896,0.02150671342041216,0.110072383115412620
150,4.61,902,0.55290073159041492,0.641466401285415380
99,4.601666666666667,897,0.11007238311541262,0.198638052810413080
156,4.5725,897,0.11007238311541262,0.198638052810413080
236,4.570234375000001,896,0.02150671342041216,0.110072383115412620
53,4.555921787709496,897,0.11007238311541262,0.198638052810413080
61,4.554847161572053,896,0.02150671342041216,0.110072383115412620
96,4.551043723554303,896,0.02150671342041216,0.110072383115412620
197,4.5426633165829156,897,0.11007238311541262,0.198638052810413080
161,4.525555555555556,898,0.19863805281041308,0.287203722505413540
150,4.525454545454545,899,0.28720372250541354,0.375769392200414000
47,4.51,896,0.02150671342041216,0.110072383115412620
85,4.502777417261519,898,0.19863805281041308,0.287203722505413540
117,4.501333333333333,906,0.90716341037041676,0.995729080065417220
256,4.500819672131147,895,-0.06705895627458830,0.021506713420412160
50,4.5,899,0.28720372250541354,0.375769392200414000
89,4.499411764705883,895,-0.06705895627458830,0.021506713420412160
245,4.471395812562313,898,0.19863805281041308,0.287203722505413540
70,4.461999999999999,902,0.55290073159041492,0.641466401285415380
223,4.441666666666666,895,-0.06705895627458830,0.021506713420412160
33,4.438853046594982,896,0.02150671342041216,0.110072383115412620
85,4.438777036412327,897,0.11007238311541262,0.198638052810413080
143,4.433663507109008,896,0.02150671342041216,0.110072383115412620
26,4.427972972972973,895,-0.06705895627458830,0.021506713420412160
113,4.4259999999999975,896,0.02150671342041216,0.110072383115412620
74,4.407974683544305,898,0.19863805281041308,0.287203722505413540
50,4.403235294117647,895,-0.06705895627458830,0.021506713420412160
94,4.4,906,0.90716341037041676,0.995729080065417220
28,4.3999999999999995,897,0.11007238311541262,0.198638052810413080
97,4.393478260869564,895,-0.06705895627458830,0.021506713420412160
201,4.379354838709677,896,0.02150671342041216,0.110072383115412620
230,4.373023255813954,895,-0.06705895627458830,0.021506713420412160
