pickup_zone,avg_tip_amount,bkt_tip_percentage,val_start,val_end
88,40.0,906,0.90716341037041676,0.995729080065417220
30,40.0,906,0.90716341037041676,0.995729080065417220
103,40.0,906,0.90716341037041676,0.995729080065417220
161,40.0,900,0.37576939220041400,0.464335061895414460
219,39.93333333333333,902,0.55290073159041492,0.641466401285415380
216,39.0,906,0.90716341037041676,0.995729080065417220
144,39.0,900,0.37576939220041400,0.464335061895414460
9,38.8,906,0.90716341037041676,0.995729080065417220
39,38.4025,905,0.81859774067541630,0.907163410370416760
128,38.0,904,0.73003207098041584,0.818597740675416300
175,38.0,906,0.90716341037041676,0.995729080065417220
105,38.0,902,0.55290073159041492,0.641466401285415380
219,37.5,900,0.37576939220041400,0.464335061895414460
145,37.33444444444444,905,0.81859774067541630,0.907163410370416760
70,37.333333333333336,906,0.90716341037041676,0.995729080065417220
235,37.32727272727273,904,0.73003207098041584,0.818597740675416300
79,37.15,906,0.90716341037041676,0.995729080065417220
229,36.73500000000001,905,0.81859774067541630,0.907163410370416760
86,36.5,905,0.81859774067541630,0.907163410370416760
49,36.07777777777778,901,0.46433506189541446,0.552900731590414920
55,36.0,904,0.73003207098041584,0.818597740675416300
50,35.84,902,0.55290073159041492,0.641466401285415380
220,35.65,901,0.46433506189541446,0.552900731590414920
191,35.25,902,0.55290073159041492,0.641466401285415380
65,35.15,904,0.73003207098041584,0.818597740675416300
240,35.1204,905,0.81859774067541630,0.907163410370416760
32,35.05,897,0.11007238311541262,0.198638052810413080
71,35.0,904,0.73003207098041584,0.818597740675416300
151,35.0,906,0.90716341037041676,0.995729080065417220
196,35.0,904,0.73003207098041584,0.818597740675416300
151,35.0,905,0.81859774067541630,0.907163410370416760
221,35.0,902,0.55290073159041492,0.641466401285415380
61,34.03666666666667,905,0.81859774067541630,0.907163410370416760
183,33.739999999999995,897,0.11007238311541262,0.198638052810413080
15,33.574999999999996,905,0.81859774067541630,0.907163410370416760
117,33.300000000000004,905,0.81859774067541630,0.907163410370416760
31,33.126315789473686,901,0.46433506189541446,0.552900731590414920
33,33.077777777777776,905,0.81859774067541630,0.907163410370416760
58,33.0,905,0.81859774067541630,0.907163410370416760
132,32.5,905,0.81859774067541630,0.907163410370416760
180,32.333333333333336,902,0.55290073159041492,0.641466401285415380
6,32.0,906,0.90716341037041676,0.995729080065417220
150,32.0,902,0.55290073159041492,0.641466401285415380
175,32.0,905,0.81859774067541630,0.907163410370416760
135,31.5,906,0.90716341037041676,0.995729080065417220
71,31.357142857142854,901,0.46433506189541446,0.552900731590414920
71,31.0,903,0.64146640128541538,0.730032070980415840
143,30.766666666666666,904,0.73003207098041584,0.818597740675416300
193,30.3,905,0.81859774067541630,0.907163410370416760
51,30.03,905,0.81859774067541630,0.907163410370416760
141,30.0,903,0.64146640128541538,0.730032070980415840
144,30.0,904,0.73003207098041584,0.818597740675416300
162,30.0,904,0.73003207098041584,0.818597740675416300
251,30.0,899,0.28720372250541354,0.375769392200414000
34,30.0,902,0.55290073159041492,0.641466401285415380
160,30.0,906,0.90716341037041676,0.995729080065417220
22,30.0,905,0.81859774067541630,0.907163410370416760
199,30.0,899,0.28720372250541354,0.375769392200414000
78,30.0,905,0.81859774067541630,0.907163410370416760
19,30.0,904,0.73003207098041584,0.818597740675416300
53,30.0,900,0.37576939220041400,0.464335061895414460
84,30.0,905,0.81859774067541630,0.907163410370416760
56,30.0,905,0.81859774067541630,0.907163410370416760
78,30.0,901,0.46433506189541446,0.552900731590414920
86,30.0,904,0.73003207098041584,0.818597740675416300
227,29.849999999999998,905,0.81859774067541630,0.907163410370416760
-1,29.587500000000002,905,0.81859774067541630,0.907163410370416760
136,29.357142857142858,905,0.81859774067541630,0.907163410370416760
116,29.19388888888889,905,0.81859774067541630,0.907163410370416760
197,28.8,903,0.64146640128541538,0.730032070980415840
46,28.6,901,0.46433506189541446,0.552900731590414920
87,28.527142857142856,905,0.81859774067541630,0.907163410370416760
78,28.333333333333332,899,0.28720372250541354,0.375769392200414000
137,27.81741935483871,902,0.55290073159041492,0.641466401285415380
127,27.776666666666667,905,0.81859774067541630,0.907163410370416760
227,27.75,906,0.90716341037041676,0.995729080065417220
228,27.5,905,0.81859774067541630,0.907163410370416760
106,27.437142857142856,905,0.81859774067541630,0.907163410370416760
137,27.20842105263158,901,0.46433506189541446,0.552900731590414920
245,27.16727272727273,901,0.46433506189541446,0.552900731590414920
133,27.0,899,0.28720372250541354,0.375769392200414000
135,27.0,905,0.81859774067541630,0.907163410370416760
198,26.666666666666668,905,0.81859774067541630,0.907163410370416760
34,26.666666666666668,899,0.28720372250541354,0.375769392200414000
164,26.613333333333333,905,0.81859774067541630,0.907163410370416760
74,26.425,905,0.81859774067541630,0.907163410370416760
86,26.28333333333333,901,0.46433506189541446,0.552900731590414920
131,26.207142857142856,903,0.64146640128541538,0.730032070980415840
41,26.16357142857143,904,0.73003207098041584,0.818597740675416300
12,26.0,898,0.19863805281041308,0.287203722505413540
76,26.0,906,0.90716341037041676,0.995729080065417220
71,26.0,905,0.81859774067541630,0.907163410370416760
248,25.96782608695652,904,0.73003207098041584,0.818597740675416300
43,25.9,905,0.81859774067541630,0.907163410370416760
137,25.416,904,0.73003207098041584,0.818597740675416300
228,25.333333333333332,904,0.73003207098041584,0.818597740675416300
259,25.0,905,0.81859774067541630,0.907163410370416760
186,25.0,902,0.55290073159041492,0.641466401285415380
191,25.0,904,0.73003207098041584,0.818597740675416300
78,25.0,904,0.73003207098041584,0.818597740675416300
193,25.0,904,0.73003207098041584,0.818597740675416300
63,25.0,903,0.64146640128541538,0.730032070980415840
113,25.0,905,0.81859774067541630,0.907163410370416760
7,25.0,905,0.81859774067541630,0.907163410370416760
87,24.900000000000002,906,0.90716341037041676,0.995729080065417220
92,24.84,899,0.28720372250541354,0.375769392200414000
159,24.7,905,0.81859774067541630,0.907163410370416760
91,24.67,903,0.64146640128541538,0.730032070980415840
131,24.591410256410253,900,0.37576939220041400,0.464335061895414460
31,24.54,905,0.81859774067541630,0.907163410370416760
188,24.5,901,0.46433506189541446,0.552900731590414920
70,24.333333333333332,901,0.46433506189541446,0.552900731590414920
36,24.125,905,0.81859774067541630,0.907163410370416760
75,23.680384615384618,904,0.73003207098041584,0.818597740675416300
88,23.666666666666668,905,0.81859774067541630,0.907163410370416760
191,23.5,905,0.81859774067541630,0.907163410370416760
79,23.5,901,0.46433506189541446,0.552900731590414920
85,23.163684210526316,905,0.81859774067541630,0.907163410370416760
94,23.0,905,0.81859774067541630,0.907163410370416760
8,22.977613636363625,901,0.46433506189541446,0.552900731590414920
19,22.9,901,0.46433506189541446,0.552900731590414920
161,22.740000000000002,899,0.28720372250541354,0.375769392200414000
236,22.7,902,0.55290073159041492,0.641466401285415380
245,22.59090909090909,905,0.81859774067541630,0.907163410370416760
96,22.399999999999995,901,0.46433506189541446,0.552900731590414920
161,22.375,901,0.46433506189541446,0.552900731590414920
87,22.346666666666668,904,0.73003207098041584,0.818597740675416300
229,22.255789473684207,904,0.73003207098041584,0.818597740675416300
34,22.22,905,0.81859774067541630,0.907163410370416760
188,22.22,902,0.55290073159041492,0.641466401285415380
6,22.166666666666668,905,0.81859774067541630,0.907163410370416760
93,22.165,905,0.81859774067541630,0.907163410370416760
150,22.15,905,0.81859774067541630,0.907163410370416760
106,22.11818181818182,904,0.73003207098041584,0.818597740675416300
162,22.0,905,0.81859774067541630,0.907163410370416760
0,22.0,899,0.28720372250541354,0.375769392200414000
65,22.0,905,0.81859774067541630,0.907163410370416760
94,22.0,904,0.73003207098041584,0.818597740675416300
201,22.0,905,0.81859774067541630,0.907163410370416760
39,21.966666666666665,904,0.73003207098041584,0.818597740675416300
94,21.94666666666667,901,0.46433506189541446,0.552900731590414920
72,21.9375,905,0.81859774067541630,0.907163410370416760
8,21.92571428571429,905,0.81859774067541630,0.907163410370416760
129,21.7,905,0.81859774067541630,0.907163410370416760
70,21.6,902,0.55290073159041492,0.641466401285415380
180,21.6,905,0.81859774067541630,0.907163410370416760
145,21.415263157894735,904,0.73003207098041584,0.818597740675416300
105,21.4,905,0.81859774067541630,0.907163410370416760
180,21.333333333333332,903,0.64146640128541538,0.730032070980415840
109,21.2,905,0.81859774067541630,0.907163410370416760
190,21.05,898,0.19863805281041308,0.287203722505413540
143,21.0,905,0.81859774067541630,0.907163410370416760
126,21.0,905,0.81859774067541630,0.907163410370416760
68,20.942857142857143,901,0.46433506189541446,0.552900731590414920
157,20.9,905,0.81859774067541630,0.907163410370416760
35,20.88,904,0.73003207098041584,0.818597740675416300
136,20.858333333333334,904,0.73003207098041584,0.818597740675416300
8,20.7125,904,0.73003207098041584,0.818597740675416300
68,20.615714285714287,904,0.73003207098041584,0.818597740675416300
103,20.6,904,0.73003207098041584,0.818597740675416300
171,20.593333333333334,903,0.64146640128541538,0.730032070980415840
22,20.5,904,0.73003207098041584,0.818597740675416300
15,20.433333333333334,904,0.73003207098041584,0.818597740675416300
117,20.398809523809526,904,0.73003207098041584,0.818597740675416300
126,20.333333333333332,903,0.64146640128541538,0.730032070980415840
85,20.317333333333334,904,0.73003207098041584,0.818597740675416300
154,20.268725490196083,904,0.73003207098041584,0.818597740675416300
78,20.26666666666667,898,0.19863805281041308,0.287203722505413540
235,20.26473684210526,903,0.64146640128541538,0.730032070980415840
33,20.085714285714285,904,0.73003207098041584,0.818597740675416300
74,20.0,904,0.73003207098041584,0.818597740675416300
163,20.0,901,0.46433506189541446,0.552900731590414920
9,20.0,903,0.64146640128541538,0.730032070980415840
255,20.0,902,0.55290073159041492,0.641466401285415380
198,20.0,902,0.55290073159041492,0.641466401285415380
13,20.0,899,0.28720372250541354,0.375769392200414000
86,20.0,903,0.64146640128541538,0.730032070980415840
220,20.0,903,0.64146640128541538,0.730032070980415840
73,20.0,900,0.37576939220041400,0.464335061895414460
199,20.0,900,0.37576939220041400,0.464335061895414460
135,20.0,899,0.28720372250541354,0.375769392200414000
23,20.0,901,0.46433506189541446,0.552900731590414920
228,20.0,902,0.55290073159041492,0.641466401285415380
164,19.88888888888889,904,0.73003207098041584,0.818597740675416300
215,19.44727272727273,904,0.73003207098041584,0.818597740675416300
22,19.3425,901,0.46433506189541446,0.552900731590414920
253,19.294166666666666,904,0.73003207098041584,0.818597740675416300
156,19.21,898,0.19863805281041308,0.287203722505413540
128,19.2,899,0.28720372250541354,0.375769392200414000
172,19.0,904,0.73003207098041584,0.818597740675416300
239,18.81235294117647,904,0.73003207098041584,0.818597740675416300
201,18.8,900,0.37576939220041400,0.464335061895414460
128,18.8,905,0.81859774067541630,0.907163410370416760
259,18.766666666666666,903,0.64146640128541538,0.730032070980415840
72,18.75,904,0.73003207098041584,0.818597740675416300
22,18.666666666666668,903,0.64146640128541538,0.730032070980415840
180,18.45,904,0.73003207098041584,0.818597740675416300
157,18.333333333333332,902,0.55290073159041492,0.641466401285415380
229,18.257142857142856,903,0.64146640128541538,0.730032070980415840
157,18.245833333333334,900,0.37576939220041400,0.464335061895414460
137,18.222765957446807,900,0.37576939220041400,0.464335061895414460
171,18.212222222222223,904,0.73003207098041584,0.818597740675416300
36,18.2,901,0.46433506189541446,0.552900731590414920
53,18.0,899,0.28720372250541354,0.375769392200414000
131,17.95755458515284,899,0.28720372250541354,0.375769392200414000
54,17.955000000000002,897,0.11007238311541262,0.198638052810413080
157,17.931818181818183,903,0.64146640128541538,0.730032070980415840
150,17.68,901,0.46433506189541446,0.552900731590414920
83,17.5,898,0.19863805281041308,0.287203722505413540
88,17.5,901,0.46433506189541446,0.552900731590414920
241,17.5,899,0.28720372250541354,0.375769392200414000
171,17.5,905,0.81859774067541630,0.907163410370416760
61,17.5,904,0.73003207098041584,0.818597740675416300
128,17.433333333333334,900,0.37576939220041400,0.464335061895414460
145,17.190769230769227,903,0.64146640128541538,0.730032070980415840
61,17.174999999999997,901,0.46433506189541446,0.552900731590414920
116,17.105882352941176,904,0.73003207098041584,0.818597740675416300
248,17.083636363636362,903,0.64146640128541538,0.730032070980415840
56,17.0,902,0.55290073159041492,0.641466401285415380
133,17.0,905,0.81859774067541630,0.907163410370416760
219,17.0,901,0.46433506189541446,0.552900731590414920
41,16.990430107526883,903,0.64146640128541538,0.730032070980415840
88,16.99,898,0.19863805281041308,0.287203722505413540
143,16.880000000000003,902,0.55290073159041492,0.641466401285415380
157,16.666666666666668,904,0.73003207098041584,0.818597740675416300
243,16.65,899,0.28720372250541354,0.375769392200414000
70,16.583333333333332,900,0.37576939220041400,0.464335061895414460
235,16.518124999999998,902,0.55290073159041492,0.641466401285415380
78,16.491999999999997,897,0.11007238311541262,0.198638052810413080
199,16.321081081081083,898,0.19863805281041308,0.287203722505413540
-1,16.289659863945577,904,0.73003207098041584,0.818597740675416300
1,16.205,897,0.11007238311541262,0.198638052810413080
63,16.2,904,0.73003207098041584,0.818597740675416300
70,16.174545454545456,899,0.28720372250541354,0.375769392200414000
142,16.15,898,0.19863805281041308,0.287203722505413540
193,16.15,901,0.46433506189541446,0.552900731590414920
117,16.076865671641787,903,0.64146640128541538,0.730032070980415840
253,16.058823529411764,903,0.64146640128541538,0.730032070980415840
164,16.019310344827588,903,0.64146640128541538,0.730032070980415840
10,16.01,897,0.11007238311541262,0.198638052810413080
161,16.0,904,0.73003207098041584,0.818597740675416300
172,16.0,903,0.64146640128541538,0.730032070980415840
91,16.0,904,0.73003207098041584,0.818597740675416300
2,16.0,897,0.11007238311541262,0.198638052810413080
256,16.0,902,0.55290073159041492,0.641466401285415380
156,15.98,900,0.37576939220041400,0.464335061895414460
215,15.943000000000001,903,0.64146640128541538,0.730032070980415840
178,15.833333333333334,899,0.28720372250541354,0.375769392200414000
172,15.755833333333333,902,0.55290073159041492,0.641466401285415380
164,15.697179487179488,902,0.55290073159041492,0.641466401285415380
124,15.67,897,0.11007238311541262,0.198638052810413080
145,15.669354838709678,901,0.46433506189541446,0.552900731590414920
68,15.6,903,0.64146640128541538,0.730032070980415840
83,15.5,896,0.02150671342041216,0.110072383115412620
56,15.5,900,0.37576939220041400,0.464335061895414460
92,15.5,901,0.46433506189541446,0.552900731590414920
86,15.49,902,0.55290073159041492,0.641466401285415380
106,15.450769230769229,903,0.64146640128541538,0.730032070980415840
240,15.412105263157894,904,0.73003207098041584,0.818597740675416300
30,15.295000000000002,904,0.73003207098041584,0.818597740675416300
226,15.25,903,0.64146640128541538,0.730032070980415840
71,15.142857142857142,902,0.55290073159041492,0.641466401285415380
105,15.1,901,0.46433506189541446,0.552900731590414920
175,15.0975,899,0.28720372250541354,0.375769392200414000
47,15.095,898,0.19863805281041308,0.287203722505413540
13,15.08,904,0.73003207098041584,0.818597740675416300
212,15.0,899,0.28720372250541354,0.375769392200414000
74,15.0,902,0.55290073159041492,0.641466401285415380
243,15.0,904,0.73003207098041584,0.818597740675416300
118,15.0,899,0.28720372250541354,0.375769392200414000
96,15.0,904,0.73003207098041584,0.818597740675416300
201,15.0,904,0.73003207098041584,0.818597740675416300
152,15.0,899,0.28720372250541354,0.375769392200414000
212,15.0,901,0.46433506189541446,0.552900731590414920
237,15.0,906,0.90716341037041676,0.995729080065417220
181,15.0,900,0.37576939220041400,0.464335061895414460
129,15.0,902,0.55290073159041492,0.641466401285415380
191,15.0,903,0.64146640128541538,0.730032070980415840
130,15.0,899,0.28720372250541354,0.375769392200414000
172,15.0,906,0.90716341037041676,0.995729080065417220
148,15.0,896,0.02150671342041216,0.110072383115412620
210,15.0,904,0.73003207098041584,0.818597740675416300
51,15.0,901,0.46433506189541446,0.552900731590414920
52,15.0,904,0.73003207098041584,0.818597740675416300
72,14.982820512820513,901,0.46433506189541446,0.552900731590414920
206,14.9,904,0.73003207098041584,0.818597740675416300
45,14.9,904,0.73003207098041584,0.818597740675416300
171,14.785714285714286,902,0.55290073159041492,0.641466401285415380
137,14.7581797235023,899,0.28720372250541354,0.375769392200414000
219,14.744143646408842,898,0.19863805281041308,0.287203722505413540
85,14.6908,902,0.55290073159041492,0.641466401285415380
136,14.669230769230769,903,0.64146640128541538,0.730032070980415840
240,14.645528700906345,901,0.46433506189541446,0.552900731590414920
141,14.640909090909092,900,0.37576939220041400,0.464335061895414460
222,14.625,898,0.19863805281041308,0.287203722505413540
49,14.6,904,0.73003207098041584,0.818597740675416300
150,14.5,900,0.37576939220041400,0.464335061895414460
75,14.468103448275862,903,0.64146640128541538,0.730032070980415840
85,14.4675,903,0.64146640128541538,0.730032070980415840
122,14.4,899,0.28720372250541354,0.375769392200414000
88,14.333333333333334,899,0.28720372250541354,0.375769392200414000
145,14.318,902,0.55290073159041492,0.641466401285415380
116,14.23923076923077,902,0.55290073159041492,0.641466401285415380
6,14.233125000000001,901,0.46433506189541446,0.552900731590414920
143,14.209999999999999,903,0.64146640128541538,0.730032070980415840
240,14.187710843373493,903,0.64146640128541538,0.730032070980415840
15,14.112380952380953,903,0.64146640128541538,0.730032070980415840
43,14.075294117647061,901,0.46433506189541446,0.552900731590414920
141,14.066666666666665,901,0.46433506189541446,0.552900731590414920
172,14.033333333333333,901,0.46433506189541446,0.552900731590414920
39,14.029411764705882,903,0.64146640128541538,0.730032070980415840
43,14.009,903,0.64146640128541538,0.730032070980415840
247,14.0,901,0.46433506189541446,0.552900731590414920
92,14.0,903,0.64146640128541538,0.730032070980415840
219,14.0,899,0.28720372250541354,0.375769392200414000
92,13.882894736842104,898,0.19863805281041308,0.287203722505413540
239,13.875701754385965,903,0.64146640128541538,0.730032070980415840
154,13.85622549019608,903,0.64146640128541538,0.730032070980415840
6,13.75,904,0.73003207098041584,0.818597740675416300
85,13.730980392156862,901,0.46433506189541446,0.552900731590414920
67,13.700000000000001,897,0.11007238311541262,0.198638052810413080
245,13.660000000000002,903,0.64146640128541538,0.730032070980415840
75,13.619166666666665,902,0.55290073159041492,0.641466401285415380
131,13.534169219485278,898,0.19863805281041308,0.287203722505413540
136,13.520476190476192,902,0.55290073159041492,0.641466401285415380
215,13.495185185185186,902,0.55290073159041492,0.641466401285415380
38,13.45,897,0.11007238311541262,0.198638052810413080
114,13.448,903,0.64146640128541538,0.730032070980415840
20,13.406666666666666,897,0.11007238311541262,0.198638052810413080
141,13.4,902,0.55290073159041492,0.641466401285415380
15,13.393888888888888,901,0.46433506189541446,0.552900731590414920
128,13.363014354066989,898,0.19863805281041308,0.287203722505413540
235,13.341641791044776,901,0.46433506189541446,0.552900731590414920
61,13.333333333333334,902,0.55290073159041492,0.641466401285415380
91,13.333333333333334,899,0.28720372250541354,0.375769392200414000
83,13.325,897,0.11007238311541262,0.198638052810413080
196,13.255714285714285,898,0.19863805281041308,0.287203722505413540
114,13.252830188679244,902,0.55290073159041492,0.641466401285415380
87,13.184,902,0.55290073159041492,0.641466401285415380
208,13.177500000000002,897,0.11007238311541262,0.198638052810413080
45,13.120000000000001,901,0.46433506189541446,0.552900731590414920
74,13.1,901,0.46433506189541446,0.552900731590414920
41,13.071411764705882,902,0.55290073159041492,0.641466401285415380
72,13.0465,902,0.55290073159041492,0.641466401285415380
61,13.045454545454545,903,0.64146640128541538,0.730032070980415840
31,13.0,902,0.55290073159041492,0.641466401285415380
68,12.87391304347826,900,0.37576939220041400,0.464335061895414460
215,12.8065625,901,0.46433506189541446,0.552900731590414920
87,12.738888888888889,903,0.64146640128541538,0.730032070980415840
25,12.7,900,0.37576939220041400,0.464335061895414460
178,12.655555555555555,898,0.19863805281041308,0.287203722505413540
65,12.5,903,0.64146640128541538,0.730032070980415840
75,12.485442176870748,901,0.46433506189541446,0.552900731590414920
142,12.39,897,0.11007238311541262,0.198638052810413080
227,12.276,901,0.46433506189541446,0.552900731590414920
31,12.2,899,0.28720372250541354,0.375769392200414000
7,12.193333333333335,898,0.19863805281041308,0.287203722505413540
154,12.166603174603175,902,0.55290073159041492,0.641466401285415380
59,12.05,897,0.11007238311541262,0.198638052810413080
53,12.0,902,0.55290073159041492,0.641466401285415380
25,12.0,903,0.64146640128541538,0.730032070980415840
201,12.0,901,0.46433506189541446,0.552900731590414920
125,12.0,902,0.55290073159041492,0.641466401285415380
58,12.0,904,0.73003207098041584,0.818597740675416300
223,12.0,904,0.73003207098041584,0.818597740675416300
79,12.0,903,0.64146640128541538,0.730032070980415840
105,12.0,904,0.73003207098041584,0.818597740675416300
31,11.98875,898,0.19863805281041308,0.287203722505413540
248,11.979491525423729,902,0.55290073159041492,0.641466401285415380
72,11.97307692307692,903,0.64146640128541538,0.730032070980415840
39,11.92225806451613,902,0.55290073159041492,0.641466401285415380
