pickup_zone,avg_tip_amount,bkt_passenger_count,passenger_count_start,passenger_count_end
130,1.7506646293547228,1,1.324890838664829,2.649781677329658
156,1.7506637578552937,3,3.974672515994487,5.299563354659316
253,1.7505771921967386,1,1.324890838664829,2.649781677329658
15,1.7507849244440516,0,0.0,1.324890838664829
28,1.750661679338903,0,0.0,1.324890838664829
213,1.7506639780793478,0,0.0,1.324890838664829
203,1.750663376443752,2,2.649781677329658,3.974672515994487
89,1.7506650001301056,0,0.0,1.324890838664829
190,1.7506615068557834,0,0.0,1.324890838664829
0,1.7506640788762002,4,5.299563354659316,6.624454193324145
199,1.7505338283945706,0,0.0,1.324890838664829
63,1.7506623559178498,3,3.974672515994487,5.299563354659316
23,1.7506628223543896,2,2.649781677329658,3.974672515994487
205,1.7506637578552937,0,0.0,1.324890838664829
17,1.7506624944903026,4,5.299563354659316,6.624454193324145
144,1.7506876490352647,0,0.0,1.324890838664829
150,1.7506126743230175,0,0.0,1.324890838664829
117,1.7506628318320792,6,7.949345031988974,9.274235870653804
192,1.7506624301831735,4,5.299563354659316,6.624454193324145
257,1.7506635973448845,3,3.974672515994487,5.299563354659316
224,1.750660250946725,0,0.0,1.324890838664829
145,1.7502281061761145,0,0.0,1.324890838664829
55,1.7506707173187483,1,1.324890838664829,2.649781677329658
99,1.7506631852371817,0,0.0,1.324890838664829
131,1.7506634368345049,5,6.624454193324145,7.949345031988974
54,1.7506634368345049,3,3.974672515994487,5.299563354659316
52,1.750663308447164,0,0.0,1.324890838664829
12,1.7506629791366817,0,0.0,1.324890838664829
142,1.7506635973448845,1,1.324890838664829,2.649781677329658
14,1.7506637578552937,2,2.649781677329658,3.974672515994487
29,1.7506632418485448,1,1.324890838664829,2.649781677329658
163,1.75066584449329,3,3.974672515994487,5.299563354659316
133,1.7506631727148005,2,2.649781677329658,3.974672515994487
117,1.7506632195399885,5,6.624454193324145,7.949345031988974
180,1.7506318401321372,1,1.324890838664829,2.649781677329658
191,1.7506649055017882,3,3.974672515994487,5.299563354659316
35,1.7506619940696941,4,5.299563354659316,6.624454193324145
30,1.7506243681267675,3,3.974672515994487,5.299563354659316
57,1.75066256862277,0,0.0,1.324890838664829
54,1.7506634368345049,1,1.324890838664829,2.649781677329658
49,1.7506671368375644,2,2.649781677329658,3.974672515994487
31,1.750622808422727,1,1.324890838664829,2.649781677329658
172,1.7506704298991562,4,5.299563354659316,6.624454193324145
106,1.7509637043923334,3,3.974672515994487,5.299563354659316
96,1.7506720213350813,4,5.299563354659316,6.624454193324145
52,1.7506630018149185,3,3.974672515994487,5.299563354659316
59,1.7506634368345049,1,1.324890838664829,2.649781677329658
69,1.7506632994279598,2,2.649781677329658,3.974672515994487
144,1.7506644837574945,4,5.299563354659316,6.624454193324145
163,1.7506726907049626,0,0.0,1.324890838664829
128,1.7500059550343723,0,0.0,1.324890838664829
201,1.7506641918895283,2,2.649781677329658,3.974672515994487
240,1.7506628867825822,5,6.624454193324145,7.949345031988974
82,1.7506635287632986,0,0.0,1.324890838664829
136,1.7511231957472977,3,3.974672515994487,5.299563354659316
30,1.7503199560704663,0,0.0,1.324890838664829
199,1.750609838147551,1,1.324890838664829,2.649781677329658
162,1.7506637578552937,2,2.649781677329658,3.974672515994487
182,1.7506635973448845,2,2.649781677329658,3.974672515994487
215,1.750731673440271,4,5.299563354659316,6.624454193324145
188,1.7506645498929563,2,2.649781677329658,3.974672515994487
56,1.7506658161916835,3,3.974672515994487,5.299563354659316
60,1.750662892709153,0,0.0,1.324890838664829
137,1.6879586813093896,0,0.0,1.324890838664829
88,1.7506503287359425,0,0.0,1.324890838664829
196,1.7506581888683825,2,2.649781677329658,3.974672515994487
12,1.7506634368345049,1,1.324890838664829,2.649781677329658
45,1.7507211568859364,1,1.324890838664829,2.649781677329658
105,1.7506680736133857,1,1.324890838664829,2.649781677329658
73,1.7506653152807998,0,0.0,1.324890838664829
113,1.7506525533347705,3,3.974672515994487,5.299563354659316
87,1.751944890945584,0,0.0,1.324890838664829
65,1.7506735219525824,4,5.299563354659316,6.624454193324145
46,1.750665357153051,1,1.324890838664829,2.649781677329658
72,1.7506627950363554,5,6.624454193324145,7.949345031988974
2,1.7506619698673056,0,0.0,1.324890838664829
6,1.7508029683041593,1,1.324890838664829,2.649781677329658
15,1.7506718293556212,4,5.299563354659316,6.624454193324145
220,1.75065714284841,1,1.324890838664829,2.649781677329658
144,1.7506672258309475,1,1.324890838664829,2.649781677329658
112,1.7506634368345049,2,2.649781677329658,3.974672515994487
222,1.7506631617781552,1,1.324890838664829,2.649781677329658
141,1.7506817010657592,2,2.649781677329658,3.974672515994487
236,1.7507103510006305,0,0.0,1.324890838664829
252,1.7506639183657322,3,3.974672515994487,5.299563354659316
134,1.750664124840723,2,2.649781677329658,3.974672515994487
158,1.7506634368345049,4,5.299563354659316,6.624454193324145
73,1.7506631182555255,1,1.324890838664829,2.649781677329658
152,1.7506630421565463,3,3.974672515994487,5.299563354659316
75,1.7508717205358189,2,2.649781677329658,3.974672515994487
113,1.7506308476641206,1,1.324890838664829,2.649781677329658
139,1.75066322595797,1,1.324890838664829,2.649781677329658
116,1.7507939036758051,4,5.299563354659316,6.624454193324145
35,1.7506637904929467,3,3.974672515994487,5.299563354659316
152,1.750666053902809,1,1.324890838664829,2.649781677329658
175,1.7506636169030512,2,2.649781677329658,3.974672515994487
148,1.750662382573292,0,0.0,1.324890838664829
234,1.7506635973448845,3,3.974672515994487,5.299563354659316
131,1.7475409735304963,4,5.299563354659316,6.624454193324145
179,1.7506592197873339,0,0.0,1.324890838664829
259,1.7507345750669607,1,1.324890838664829,2.649781677329658
97,1.750659092404894,2,2.649781677329658,3.974672515994487
66,1.7506633911134266,0,0.0,1.324890838664829
63,1.7506552943912188,0,0.0,1.324890838664829
225,1.7506637578552937,1,1.324890838664829,2.649781677329658
123,1.750663266299568,1,1.324890838664829,2.649781677329658
215,1.750985429892128,1,1.324890838664829,2.649781677329658
30,1.7506442241138382,2,2.649781677329658,3.974672515994487
128,1.7506414978382734,2,2.649781677329658,3.974672515994487
234,1.7506629551768715,1,1.324890838664829,2.649781677329658
112,1.7506635139719522,1,1.324890838664829,2.649781677329658
182,1.7506634368345049,3,3.974672515994487,5.299563354659316
53,1.7506663237611826,1,1.324890838664829,2.649781677329658
4,1.7506629831738856,1,1.324890838664829,2.649781677329658
7,1.7506634543155697,4,5.299563354659316,6.624454193324145
20,1.7506637578552937,3,3.974672515994487,5.299563354659316
159,1.7506637578552937,1,1.324890838664829,2.649781677329658
41,1.7523194486954088,3,3.974672515994487,5.299563354659316
60,1.7506632085377347,1,1.324890838664829,2.649781677329658
131,1.6851172445497955,0,0.0,1.324890838664829
157,1.7506815570696006,1,1.324890838664829,2.649781677329658
79,1.7506893698348418,3,3.974672515994487,5.299563354659316
53,1.7506658219980582,2,2.649781677329658,3.974672515994487
73,1.7506639183657322,3,3.974672515994487,5.299563354659316
222,1.7506618696135516,0,0.0,1.324890838664829
208,1.7506451166913124,0,0.0,1.324890838664829
77,1.7506602991074909,0,0.0,1.324890838664829
99,1.750662841000626,3,3.974672515994487,5.299563354659316
-1,1.750660774220351,6,7.949345031988974,9.274235870653804
192,1.7506637923835646,2,2.649781677329658,3.974672515994487
211,1.7506637578552937,0,0.0,1.324890838664829
113,1.7506634347471972,4,5.299563354659316,6.624454193324145
26,1.7506642393866976,4,5.299563354659316,6.624454193324145
161,1.750660889591198,2,2.649781677329658,3.974672515994487
13,1.7506585184198853,0,0.0,1.324890838664829
237,1.7506647083871145,3,3.974672515994487,5.299563354659316
90,1.7506634368345049,3,3.974672515994487,5.299563354659316
259,1.7510908927641917,0,0.0,1.324890838664829
178,1.7506631381831383,4,5.299563354659316,6.624454193324145
239,1.7506638579141847,6,7.949345031988974,9.274235870653804
230,1.7506634368345049,3,3.974672515994487,5.299563354659316
245,1.750651428453712,3,3.974672515994487,5.299563354659316
172,1.7507033287747147,2,2.649781677329658,3.974672515994487
226,1.7507141670944397,2,2.649781677329658,3.974672515994487
216,1.7506663737630488,1,1.324890838664829,2.649781677329658
63,1.7506647072874268,2,2.649781677329658,3.974672515994487
134,1.7506623976073603,4,5.299563354659316,6.624454193324145
38,1.7506625246857657,0,0.0,1.324890838664829
229,1.7558664267665154,0,0.0,1.324890838664829
192,1.7506693423433621,0,0.0,1.324890838664829
65,1.7506793603056583,3,3.974672515994487,5.299563354659316
56,1.750665600609658,4,5.299563354659316,6.624454193324145
192,1.7506656782290757,1,1.324890838664829,2.649781677329658
237,1.7506638349928139,2,2.649781677329658,3.974672515994487
25,1.7506600041220957,4,5.299563354659316,6.624454193324145
58,1.7506616473096088,4,5.299563354659316,6.624454193324145
34,1.7506640788762002,3,3.974672515994487,5.299563354659316
215,1.7506634368345049,5,6.624454193324145,7.949345031988974
15,1.7506908806167718,1,1.324890838664829,2.649781677329658
64,1.7506583781686946,1,1.324890838664829,2.649781677329658
201,1.7506618102539075,3,3.974672515994487,5.299563354659316
83,1.7506618323391308,1,1.324890838664829,2.649781677329658
77,1.7506634368345049,4,5.299563354659316,6.624454193324145
145,1.7506799867378309,2,2.649781677329658,3.974672515994487
212,1.750662399192272,4,5.299563354659316,6.624454193324145
226,1.7514093557650439,0,0.0,1.324890838664829
162,1.7506641014896007,1,1.324890838664829,2.649781677329658
212,1.750661217736002,2,2.649781677329658,3.974672515994487
163,1.7506634126268612,4,5.299563354659316,6.624454193324145
239,1.7550429308149726,3,3.974672515994487,5.299563354659316
161,1.750669307905221,3,3.974672515994487,5.299563354659316
249,1.7506674980149128,0,0.0,1.324890838664829
146,1.7506635973448845,0,0.0,1.324890838664829
176,1.7506635973448845,0,0.0,1.324890838664829
63,1.7506635020528416,4,5.299563354659316,6.624454193324145
135,1.750682638541456,0,0.0,1.324890838664829
46,1.7506676798632337,0,0.0,1.324890838664829
228,1.7506638297000245,3,3.974672515994487,5.299563354659316
57,1.750663654311564,3,3.974672515994487,5.299563354659316
29,1.7506656765852584,0,0.0,1.324890838664829
39,1.75085935722126,4,5.299563354659316,6.624454193324145
92,1.7504333863804444,0,0.0,1.324890838664829
86,1.7506528007379565,0,0.0,1.324890838664829
247,1.7506640788762002,2,2.649781677329658,3.974672515994487
257,1.7506637578552937,1,1.324890838664829,2.649781677329658
235,1.7491116393004698,0,0.0,1.324890838664829
41,1.7516605636486102,2,2.649781677329658,3.974672515994487
143,1.7507100020343072,1,1.324890838664829,2.649781677329658
259,1.750685500775773,2,2.649781677329658,3.974672515994487
135,1.7506665073186767,3,3.974672515994487,5.299563354659316
241,1.7506639183657322,1,1.324890838664829,2.649781677329658
59,1.7506628135557563,0,0.0,1.324890838664829
21,1.7506573855948078,0,0.0,1.324890838664829
239,1.7959357794320694,0,0.0,1.324890838664829
6,1.7507045973169422,2,2.649781677329658,3.974672515994487
230,1.7506637700178365,1,1.324890838664829,2.649781677329658
202,1.7506637578552937,1,1.324890838664829,2.649781677329658
208,1.7506634368345049,4,5.299563354659316,6.624454193324145
229,1.7508906520239713,4,5.299563354659316,6.624454193324145
162,1.7506717305166346,0,0.0,1.324890838664829
161,1.750676885385149,1,1.324890838664829,2.649781677329658
87,1.7507174966936576,4,5.299563354659316,6.624454193324145
93,1.7506729115526425,0,0.0,1.324890838664829
53,1.750664500748296,4,5.299563354659316,6.624454193324145
134,1.7506645891958874,3,3.974672515994487,5.299563354659316
76,1.7506629784072552,3,3.974672515994487,5.299563354659316
125,1.7506634368345049,3,3.974672515994487,5.299563354659316
235,1.7504617407014798,1,1.324890838664829,2.649781677329658
99,1.750663220456843,4,5.299563354659316,6.624454193324145
45,1.7506934983867573,3,3.974672515994487,5.299563354659316
103,1.750663445390337,3,3.974672515994487,5.299563354659316
85,1.7506634368345049,6,7.949345031988974,9.274235870653804
124,1.7506607239226195,0,0.0,1.324890838664829
207,1.7506634368345049,0,0.0,1.324890838664829
183,1.750658911240695,1,1.324890838664829,2.649781677329658
259,1.7506882824785026,4,5.299563354659316,6.624454193324145
41,1.7506635973448845,6,7.949345031988974,9.274235870653804
93,1.75066618855852,3,3.974672515994487,5.299563354659316
198,1.7506629620709415,4,5.299563354659316,6.624454193324145
84,1.7506634368345049,2,2.649781677329658,3.974672515994487
28,1.7506635973448845,4,5.299563354659316,6.624454193324145
182,1.7506634368345049,4,5.299563354659316,6.624454193324145
137,1.7478136496420755,2,2.649781677329658,3.974672515994487
255,1.7506630865303672,4,5.299563354659316,6.624454193324145
55,1.7506684247729578,2,2.649781677329658,3.974672515994487
84,1.7506614978549702,0,0.0,1.324890838664829
160,1.7506650403498136,3,3.974672515994487,5.299563354659316
155,1.750664826844351,2,2.649781677329658,3.974672515994487
78,1.7506609433538596,2,2.649781677329658,3.974672515994487
154,1.7506635973448845,5,6.624454193324145,7.949345031988974
81,1.7506634368345049,2,2.649781677329658,3.974672515994487
35,1.7506538812506434,0,0.0,1.324890838664829
113,1.7506647546596312,2,2.649781677329658,3.974672515994487
160,1.7506664343370562,1,1.324890838664829,2.649781677329658
199,1.7506604234279348,2,2.649781677329658,3.974672515994487
82,1.7506635973448845,2,2.649781677329658,3.974672515994487
85,1.7432031325390394,0,0.0,1.324890838664829
116,1.7529623763148774,0,0.0,1.324890838664829
73,1.7506635279072795,2,2.649781677329658,3.974672515994487
219,1.7506339674210794,2,2.649781677329658,3.974672515994487
257,1.7506637578552937,4,5.299563354659316,6.624454193324145
64,1.7505887706170533,0,0.0,1.324890838664829
97,1.7506620529305161,4,5.299563354659316,6.624454193324145
31,1.7506619181527936,4,5.299563354659316,6.624454193324145
152,1.7506615346040306,4,5.299563354659316,6.624454193324145
13,1.7506634368345049,4,5.299563354659316,6.624454193324145
228,1.7506618414270863,4,5.299563354659316,6.624454193324145
170,1.750658290711266,0,0.0,1.324890838664829
146,1.7506628262094082,3,3.974672515994487,5.299563354659316
229,1.7512903428779072,2,2.649781677329658,3.974672515994487
91,1.7506618380838963,1,1.324890838664829,2.649781677329658
163,1.750663330722654,2,2.649781677329658,3.974672515994487
23,1.7506663532862805,1,1.324890838664829,2.649781677329658
20,1.7506629592140943,1,1.324890838664829,2.649781677329658
229,1.7520816917496351,1,1.324890838664829,2.649781677329658
45,1.7507559162370672,0,0.0,1.324890838664829
180,1.7506393765838655,0,0.0,1.324890838664829
158,1.7506553010521004,0,0.0,1.324890838664829
79,1.7507162907406046,1,1.324890838664829,2.649781677329658
36,1.750654914066945,2,2.649781677329658,3.974672515994487
256,1.7506688393330578,0,0.0,1.324890838664829
74,1.7506591468102497,1,1.324890838664829,2.649781677329658
238,1.7506635538834088,1,1.324890838664829,2.649781677329658
122,1.7506540399753734,1,1.324890838664829,2.649781677329658
78,1.7506586419270236,1,1.324890838664829,2.649781677329658
37,1.7506634368345049,3,3.974672515994487,5.299563354659316
145,1.7506854847870368,3,3.974672515994487,5.299563354659316
43,1.7506999144669555,4,5.299563354659316,6.624454193324145
4,1.750662841000626,0,0.0,1.324890838664829
196,1.7506227378750598,1,1.324890838664829,2.649781677329658
156,1.7506619234111698,2,2.649781677329658,3.974672515994487
171,1.7510709565034266,0,0.0,1.324890838664829
96,1.7506861506466345,1,1.324890838664829,2.649781677329658
242,1.7506635973448845,1,1.324890838664829,2.649781677329658
201,1.7506628205814498,4,5.299563354659316,6.624454193324145
182,1.7506635973448845,1,1.324890838664829,2.649781677329658
178,1.7506447269381697,1,1.324890838664829,2.649781677329658
55,1.7506681113302542,4,5.299563354659316,6.624454193324145
93,1.7506631971050701,4,5.299563354659316,6.624454193324145
18,1.7506633620781806,2,2.649781677329658,3.974672515994487
177,1.7506634368345049,2,2.649781677329658,3.974672515994487
162,1.750664547815527,3,3.974672515994487,5.299563354659316
182,1.7506652620439709,0,0.0,1.324890838664829
95,1.7506630611065392,4,5.299563354659316,6.624454193324145
95,1.75066295829724,2,2.649781677329658,3.974672515994487
248,1.7510686034831953,1,1.324890838664829,2.649781677329658
240,1.7520445544558312,2,2.649781677329658,3.974672515994487
198,1.7506676656817768,3,3.974672515994487,5.299563354659316
0,1.7506637578552937,3,3.974672515994487,5.299563354659316
219,1.750621432885709,3,3.974672515994487,5.299563354659316
24,1.7506637578552937,0,0.0,1.324890838664829
215,1.7506632461287692,6,7.949345031988974,9.274235870653804
164,1.7508592034156878,2,2.649781677329658,3.974672515994487
198,1.7506655711331605,1,1.324890838664829,2.649781677329658
151,1.7506641744726836,4,5.299563354659316,6.624454193324145
25,1.7506569528596392,3,3.974672515994487,5.299563354659316
17,1.750645676951385,0,0.0,1.324890838664829
154,1.7526175459302293,2,2.649781677329658,3.974672515994487
227,1.7510321876887573,0,0.0,1.324890838664829
193,1.7506623425115349,2,2.649781677329658,3.974672515994487
79,1.7506782475663611,4,5.299563354659316,6.624454193324145
127,1.7506772134344872,2,2.649781677329658,3.974672515994487
167,1.7506634368345049,2,2.649781677329658,3.974672515994487
9,1.7506643443345336,2,2.649781677329658,3.974672515994487
52,1.7506634060872248,2,2.649781677329658,3.974672515994487
127,1.7506933377727756,3,3.974672515994487,5.299563354659316
55,1.750704256232762,0,0.0,1.324890838664829
193,1.750667281766193,1,1.324890838664829,2.649781677329658
86,1.7506535285896103,1,1.324890838664829,2.649781677329658
46,1.7506639544274425,2,2.649781677329658,3.974672515994487
115,1.750663666169827,0,0.0,1.324890838664829
44,1.7506618746358062,0,0.0,1.324890838664829
99,1.7506632574350782,1,1.324890838664829,2.649781677329658
186,1.7506623668653039,1,1.324890838664829,2.649781677329658
95,1.750663419961703,1,1.324890838664829,2.649781677329658
235,1.7505959856900026,4,5.299563354659316,6.624454193324145
126,1.7506647762849794,2,2.649781677329658,3.974672515994487
247,1.7506622908878253,3,3.974672515994487,5.299563354659316
199,1.7506523331297634,3,3.974672515994487,5.299563354659316
48,1.7506642393866976,0,0.0,1.324890838664829
159,1.750662284348399,4,5.299563354659316,6.624454193324145
6,1.751478166225166,0,0.0,1.324890838664829
194,1.750670588024544,0,0.0,1.324890838664829
193,1.750668150518251,3,3.974672515994487,5.299563354659316
184,1.7506641015504893,0,0.0,1.324890838664829
9,1.7506625744389115,4,5.299563354659316,6.624454193324145
247,1.7506642120637457,1,1.324890838664829,2.649781677329658
41,1.7532193079372056,1,1.324890838664829,2.649781677329658
114,1.7512017283020667,1,1.324890838664829,2.649781677329658
114,1.7510276965658451,3,3.974672515994487,5.299563354659316
188,1.7506987948643178,0,0.0,1.324890838664829
130,1.7506635983225818,2,2.649781677329658,3.974672515994487
203,1.7506646089316753,0,0.0,1.324890838664829
174,1.7506606256208535,0,0.0,1.324890838664829
251,1.7506630967422818,3,3.974672515994487,5.299563354659316
20,1.7506588512008059,0,0.0,1.324890838664829
216,1.7506637755798253,2,2.649781677329658,3.974672515994487
227,1.7506936419859462,4,5.299563354659316,6.624454193324145
22,1.7506574709541423,1,1.324890838664829,2.649781677329658
65,1.7506674770006159,2,2.649781677329658,3.974672515994487
192,1.7506649569722115,3,3.974672515994487,5.299563354659316
204,1.7506629665489313,0,0.0,1.324890838664829
67,1.7506634368345049,1,1.324890838664829,2.649781677329658
43,1.7512070914898081,0,0.0,1.324890838664829
79,1.750675227589063,2,2.649781677329658,3.974672515994487
171,1.7507065632957792,2,2.649781677329658,3.974672515994487
93,1.7506642858384973,2,2.649781677329658,3.974672515994487
71,1.750658529131496,2,2.649781677329658,3.974672515994487
181,1.7506655321505744,3,3.974672515994487,5.299563354659316
178,1.7506612601538596,2,2.649781677329658,3.974672515994487
184,1.7506631104343033,2,2.649781677329658,3.974672515994487
33,1.7506642139722117,3,3.974672515994487,5.299563354659316
243,1.7506646211611476,3,3.974672515994487,5.299563354659316
68,1.7506669753590631,2,2.649781677329658,3.974672515994487
197,1.7506586395329353,1,1.324890838664829,2.649781677329658
177,1.7506634772977656,1,1.324890838664829,2.649781677329658
196,1.7506578209075916,4,5.299563354659316,6.624454193324145
174,1.7506634368345049,3,3.974672515994487,5.299563354659316
-1,1.7497257338576193,1,1.324890838664829,2.649781677329658
39,1.751487681383905,1,1.324890838664829,2.649781677329658
87,1.750950326054063,1,1.324890838664829,2.649781677329658
161,1.7506680761872797,4,5.299563354659316,6.624454193324145
118,1.750664721896167,4,5.299563354659316,6.624454193324145
221,1.7506621424787867,4,5.299563354659316,6.624454193324145
125,1.7506634368345049,2,2.649781677329658,3.974672515994487
48,1.7506633051115341,4,5.299563354659316,6.624454193324145
72,1.7510702293686566,3,3.974672515994487,5.299563354659316
87,1.75089349854073,3,3.974672515994487,5.299563354659316
109,1.7506614842056563,0,0.0,1.324890838664829
223,1.7506549823068687,0,0.0,1.324890838664829
123,1.7506460899473728,0,0.0,1.324890838664829
47,1.7506634368345049,2,2.649781677329658,3.974672515994487
28,1.7506628133734452,1,1.324890838664829,2.649781677329658
147,1.7506632859792084,3,3.974672515994487,5.299563354659316
206,1.7506649136969825,3,3.974672515994487,5.299563354659316
142,1.7506598322465887,0,0.0,1.324890838664829
72,1.7509194718649725,2,2.649781677329658,3.974672515994487
18,1.7506663284089234,1,1.324890838664829,2.649781677329658
137,1.73867441037949,1,1.324890838664829,2.649781677329658
70,1.7505208576817466,1,1.324890838664829,2.649781677329658
63,1.750665473348109,1,1.324890838664829,2.649781677329658
33,1.7506555978869127,0,0.0,1.324890838664829
87,1.750800692054571,2,2.649781677329658,3.974672515994487
64,1.7506584679475357,2,2.649781677329658,3.974672515994487
121,1.7506640461129597,0,0.0,1.324890838664829
18,1.7506635973448845,3,3.974672515994487,5.299563354659316
172,1.750740105930695,0,0.0,1.324890838664829
228,1.7504813752437804,0,0.0,1.324890838664829
69,1.7505939903164065,0,0.0,1.324890838664829
255,1.750661658486987,1,1.324890838664829,2.649781677329658
249,1.750664178996064,3,3.974672515994487,5.299563354659316
194,1.750663147108483,4,5.299563354659316,6.624454193324145
30,1.7506270813805689,1,1.324890838664829,2.649781677329658
157,1.7506748536821517,4,5.299563354659316,6.624454193324145
135,1.7506630618968502,2,2.649781677329658,3.974672515994487
19,1.7506616509163693,1,1.324890838664829,2.649781677329658
17,1.7506627706458824,3,3.974672515994487,5.299563354659316
114,1.7508058588717565,4,5.299563354659316,6.624454193324145
36,1.750649004271943,4,5.299563354659316,6.624454193324145
61,1.7506660137272632,3,3.974672515994487,5.299563354659316
191,1.750659393204755,4,5.299563354659316,6.624454193324145
47,1.7506666923403995,0,0.0,1.324890838664829
31,1.7506452456723973,2,2.649781677329658,3.974672515994487
240,1.7743758001898777,0,0.0,1.324890838664829
154,1.7734554948275618,0,0.0,1.324890838664829
-1,1.7506233366280475,4,5.299563354659316,6.624454193324145
85,1.7500793728041266,3,3.974672515994487,5.299563354659316
259,1.7507133018779333,3,3.974672515994487,5.299563354659316
15,1.7506723086359075,2,2.649781677329658,3.974672515994487
82,1.7506026678287836,1,1.324890838664829,2.649781677329658
65,1.7507000671311819,1,1.324890838664829,2.649781677329658
94,1.7506582018875487,3,3.974672515994487,5.299563354659316
112,1.7506639183657322,3,3.974672515994487,5.299563354659316
122,1.750662615575882,3,3.974672515994487,5.299563354659316
140,1.7506634368345049,0,0.0,1.324890838664829
22,1.7506515841114623,0,0.0,1.324890838664829
227,1.750740249558297,1,1.324890838664829,2.649781677329658
127,1.7507034513887374,1,1.324890838664829,2.649781677329658
8,1.75050916375892,4,5.299563354659316,6.624454193324145
132,1.7506651308051622,3,3.974672515994487,5.299563354659316
-1,1.7505259143141718,3,3.974672515994487,5.299563354659316
157,1.7509865845905848,0,0.0,1.324890838664829
215,1.75085518657584,3,3.974672515994487,5.299563354659316
118,1.750664843347756,3,3.974672515994487,5.299563354659316
26,1.7506630729040629,2,2.649781677329658,3.974672515994487
32,1.7506459434283235,0,0.0,1.324890838664829
194,1.7506624210811883,2,2.649781677329658,3.974672515994487
119,1.750664135230586,3,3.974672515994487,5.299563354659316
67,1.7506635433113016,3,3.974672515994487,5.299563354659316
12,1.750663253463605,4,5.299563354659316,6.624454193324145
147,1.750669975802124,0,0.0,1.324890838664829
22,1.7506637735647157,4,5.299563354659316,6.624454193324145
177,1.7506636013773584,0,0.0,1.324890838664829
145,1.7504103878596635,1,1.324890838664829,2.649781677329658
215,1.7508417508218708,2,2.649781677329658,3.974672515994487
208,1.750663257374267,2,2.649781677329658,3.974672515994487
23,1.7506651081971336,4,5.299563354659316,6.624454193324145
203,1.7506634368345049,4,5.299563354659316,6.624454193324145
67,1.7506602468467316,0,0.0,1.324890838664829
133,1.7506628581672914,3,3.974672515994487,5.299563354659316
155,1.7506641888344765,3,3.974672515994487,5.299563354659316
151,1.7506680616974444,1,1.324890838664829,2.649781677329658
132,1.7506633643330956,4,5.299563354659316,6.624454193324145
221,1.7506575160769853,3,3.974672515994487,5.299563354659316
156,1.750662780488218,1,1.324890838664829,2.649781677329658
164,1.7509269984108842,3,3.974672515994487,5.299563354659316
134,1.7506635697230382,0,0.0,1.324890838664829
206,1.7506590279702883,0,0.0,1.324890838664829
197,1.750646361317972,0,0.0,1.324890838664829
33,1.7506619095471256,2,2.649781677329658,3.974672515994487
97,1.7506631166042097,3,3.974672515994487,5.299563354659316
205,1.7506634368345049,1,1.324890838664829,2.649781677329658
44,1.7506614280669397,4,5.299563354659316,6.624454193324145
107,1.7506634368345049,3,3.974672515994487,5.299563354659316
117,1.751344332499618,2,2.649781677329658,3.974672515994487
253,1.7506572902121125,3,3.974672515994487,5.299563354659316
144,1.7506657238345533,2,2.649781677329658,3.974672515994487
30,1.7506538724526899,4,5.299563354659316,6.624454193324145
223,1.750663468190049,1,1.324890838664829,2.649781677329658
160,1.7506639354169768,2,2.649781677329658,3.974672515994487
2,1.7506631617781552,2,2.649781677329658,3.974672515994487
90,1.7506635744843602,1,1.324890838664829,2.649781677329658
131,1.74731438959691,2,2.649781677329658,3.974672515994487
242,1.7506639183657322,3,3.974672515994487,5.299563354659316
217,1.7506611523361821,0,0.0,1.324890838664829
251,1.7506634368345049,4,5.299563354659316,6.624454193324145
164,1.7509612360530389,1,1.324890838664829,2.649781677329658
68,1.7506605750479989,3,3.974672515994487,5.299563354659316
181,1.7506640829053868,1,1.324890838664829,2.649781677329658
76,1.7506635973448845,4,5.299563354659316,6.624454193324145
137,1.7506634368345049,5,6.624454193324145,7.949345031988974
5,1.7506635744843602,3,3.974672515994487,5.299563354659316
99,1.7506629867197319,2,2.649781677329658,3.974672515994487
239,1.7527384204753043,4,5.299563354659316,6.624454193324145
160,1.7506752787124074,0,0.0,1.324890838664829
234,1.7506639183657322,2,2.649781677329658,3.974672515994487
61,1.7506582948261584,0,0.0,1.324890838664829
128,1.7506116033342733,3,3.974672515994487,5.299563354659316
244,1.7506635973448845,2,2.649781677329658,3.974672515994487
221,1.7506584518249226,2,2.649781677329658,3.974672515994487
38,1.750663253463605,3,3.974672515994487,5.299563354659316
117,1.7517828245143494,3,3.974672515994487,5.299563354659316
22,1.7506600019107128,3,3.974672515994487,5.299563354659316
51,1.7506345152990712,1,1.324890838664829,2.649781677329658
159,1.7506642443906206,0,0.0,1.324890838664829
62,1.750663002665947,0,0.0,1.324890838664829
19,1.750661763939088,3,3.974672515994487,5.299563354659316
