pickup_zone,avg_tip_percentage,bkt_tip_amount,tip_amount_start,tip_amount_end
253,0.10218596561404293,85,2.2014008924311668,4.824946785283288
181,0.10227325223016659,84,-0.4221450004209828,2.2014008924311668
243,0.10227130016685969,85,2.2014008924311668,4.824946785283288
114,0.10227148588587825,122,99.27259892796002,101.89614482081214
70,0.10227161654900027,93,23.189768035248193,25.813313928100342
228,0.10227170541596882,97,33.683951606656734,36.307497499508884
130,0.10227170152178518,85,2.2014008924311668,4.824946785283288
240,0.1022715843117344,126,109.76678249936856,112.39032839222068
154,0.10227154218873981,105,54.67231874947379,57.29586464232591
136,0.10227170986975381,107,59.91941053517803,62.54295642803015
14,0.10227177284100762,85,2.2014008924311668,4.824946785283288
236,0.10227175186933851,89,12.69558446383968,15.319130356691801
41,0.10227161498179481,108,62.54295642803015,65.16650232088233
127,0.10227170160741282,127,112.39032839222068,115.0138742850728
178,0.10227175936863876,92,20.56622214239607,23.189768035248193
14,0.10227176220645372,112,73.0371399994387,75.66068589229081
171,0.10214840575870836,85,2.2014008924311668,4.824946785283288
118,0.102271614302064,85,2.2014008924311668,4.824946785283288
178,0.10227167258841584,85,2.2014008924311668,4.824946785283288
9,0.10227176696373519,93,23.189768035248193,25.813313928100342
63,0.10227172667054198,93,23.189768035248193,25.813313928100342
128,0.10227174227919097,107,59.91941053517803,62.54295642803015
239,0.10227174227919097,109,65.16650232088233,67.79004821373445
180,0.1022716970014131,103,49.425226963769546,52.04877285662167
140,0.10227178812191595,84,-0.4221450004209828,2.2014008924311668
15,0.10227174227919097,97,33.683951606656734,36.307497499508884
248,0.10267087459776825,84,-0.4221450004209828,2.2014008924311668
248,0.10227171245886392,102,46.80168107091737,49.425226963769546
96,0.10225597951300278,85,2.2014008924311668,4.824946785283288
45,0.10227164863264546,91,17.94267624954395,20.56622214239607
109,0.10227164361404892,86,4.824946785283288,7.448492678135409
43,0.10227170230452033,225,369.4978258917295,372.12137178458164
17,0.1022717384322258,86,4.824946785283288,7.448492678135409
61,0.10227157398012007,93,23.189768035248193,25.813313928100342
47,0.10227176315843493,85,2.2014008924311668,4.824946785283288
77,0.10227176978482597,89,12.69558446383968,15.319130356691801
86,0.10227174227919097,100,41.554589285213126,44.17813517806525
9,0.1022717046149803,98,36.307497499508884,38.931043392361005
30,0.10227176481205578,93,23.189768035248193,25.813313928100342
155,0.10227176978625509,103,49.425226963769546,52.04877285662167
128,0.10227174678338885,99,38.931043392361005,41.554589285213126
78,0.10227177284100762,88,10.072038570987559,12.69558446383968
154,0.10604295133172773,84,-0.4221450004209828,2.2014008924311668
45,0.10233864565892851,84,-0.4221450004209828,2.2014008924311668
137,0.10291070391166363,84,-0.4221450004209828,2.2014008924311668
126,0.10228038724193009,84,-0.4221450004209828,2.2014008924311668
171,0.10226769408609836,87,7.448492678135409,10.072038570987559
109,0.1022715556166861,85,2.2014008924311668,4.824946785283288
203,0.10227175852851701,85,2.2014008924311668,4.824946785283288
31,0.10227174227919097,104,52.04877285662167,54.67231874947379
242,0.10227177344131438,85,2.2014008924311668,4.824946785283288
131,0.10227169659073203,152,177.97897571352394,180.60252160637606
68,0.10227170580101314,98,36.307497499508884,38.931043392361005
71,0.10227176192607311,125,107.14323660651638,109.76678249936856
87,0.10227175076281919,102,46.80168107091737,49.425226963769546
256,0.10227173126272217,90,15.319130356691801,17.94267624954395
49,0.10227030563299672,86,4.824946785283288,7.448492678135409
37,0.10227192037012194,84,-0.4221450004209828,2.2014008924311668
70,0.10227000176032887,88,10.072038570987559,12.69558446383968
-1,0.10227082114914772,96,31.060405713804585,33.683951606656734
212,0.1022717576818595,93,23.189768035248193,25.813313928100342
6,0.10227159502283434,90,15.319130356691801,17.94267624954395
164,0.1022714105593124,94,25.813313928100342,28.436859820952463
0,0.10227174840641719,86,4.824946785283288,7.448492678135409
86,0.10227161490945368,89,12.69558446383968,15.319130356691801
215,0.1022715558402732,94,25.813313928100342,28.436859820952463
151,0.10227177284100762,89,12.69558446383968,15.319130356691801
26,0.10227177285306832,88,10.072038570987559,12.69558446383968
31,0.10227176192636019,133,128.13160374933346,130.7551496421856
253,0.10227162706496333,103,49.425226963769546,52.04877285662167
206,0.10227162249532215,89,12.69558446383968,15.319130356691801
172,0.1022717323509172,96,31.060405713804585,33.683951606656734
8,0.10221482295730688,86,4.824946785283288,7.448492678135409
136,0.10227084124090895,90,15.319130356691801,17.94267624954395
230,0.10227217063707529,84,-0.4221450004209828,2.2014008924311668
8,0.10227079079458627,93,23.189768035248193,25.813313928100342
112,0.10227188923882698,84,-0.4221450004209828,2.2014008924311668
159,0.1022721324889613,84,-0.4221450004209828,2.2014008924311668
31,0.10227174227919097,102,46.80168107091737,49.425226963769546
126,0.10227166445795136,89,12.69558446383968,15.319130356691801
41,0.1022715224086724,109,65.16650232088233,67.79004821373445
194,0.10227171646663032,85,2.2014008924311668,4.824946785283288
-1,0.10227169809711761,162,204.21443464204526,206.83798053489738
53,0.10227168262875984,87,7.448492678135409,10.072038570987559
17,0.10227173544364697,95,28.436859820952463,31.060405713804585
123,0.1022717261687476,156,188.47315928493248,191.0967051777846
136,0.10227170139612149,99,38.931043392361005,41.554589285213126
105,0.10228075292231908,84,-0.4221450004209828,2.2014008924311668
154,0.1022714811137837,122,99.27259892796002,101.89614482081214
72,0.10227105163719397,91,17.94267624954395,20.56622214239607
96,0.10227139217134122,88,10.072038570987559,12.69558446383968
31,0.10227140389409294,85,2.2014008924311668,4.824946785283288
89,0.10227194313266647,84,-0.4221450004209828,2.2014008924311668
137,0.10227089174253615,99,38.931043392361005,41.554589285213126
85,0.10227162145464037,94,25.813313928100342,28.436859820952463
161,0.1022717479647394,118,88.77841535655148,91.4019612494036
43,0.10227178812191595,57,-71.25788410742854,-68.63433821457639
178,0.10227177980032408,101,44.17813517806525,46.80168107091737
251,0.10227177462288033,91,17.94267624954395,20.56622214239607
239,0.10550067836943473,84,-0.4221450004209828,2.2014008924311668
117,0.10225102909868715,88,10.072038570987559,12.69558446383968
128,0.10228271994539859,84,-0.4221450004209828,2.2014008924311668
245,0.10226524202312787,86,4.824946785283288,7.448492678135409
240,0.10227045911600198,93,23.189768035248193,25.813313928100342
79,0.10227128762294002,88,10.072038570987559,12.69558446383968
240,0.10227121534145689,94,25.813313928100342,28.436859820952463
96,0.10227174227919097,94,25.813313928100342,28.436859820952463
143,0.10227123173594843,91,17.94267624954395,20.56622214239607
215,0.1022717210706685,95,28.436859820952463,31.060405713804585
41,0.10227148418929186,101,44.17813517806525,46.80168107091737
34,0.1022717612031109,103,49.425226963769546,52.04877285662167
70,0.10227169836829213,97,33.683951606656734,36.307497499508884
92,0.10227173610591185,92,20.56622214239607,23.189768035248193
131,0.10227170648551787,116,83.53132357084723,86.15486946369936
-1,0.10227169842653776,132,125.50805785648134,128.13160374933346
219,0.10227175798624993,99,38.931043392361005,41.554589285213126
145,0.1022136059675765,86,4.824946785283288,7.448492678135409
154,0.10218291073590463,88,10.072038570987559,12.69558446383968
216,0.10227325548636446,84,-0.4221450004209828,2.2014008924311668
215,0.10221474410866094,86,4.824946785283288,7.448492678135409
154,0.10223519906812992,89,12.69558446383968,15.319130356691801
252,0.10227213458289422,84,-0.4221450004209828,2.2014008924311668
136,0.10227071313736236,91,17.94267624954395,20.56622214239607
117,0.10227154280293788,96,31.060405713804585,33.683951606656734
45,0.10227127799639212,89,12.69558446383968,15.319130356691801
229,0.10227152500416199,100,41.554589285213126,44.17813517806525
93,0.10227176551702198,89,12.69558446383968,15.319130356691801
131,0.10227165359656631,101,44.17813517806525,46.80168107091737
72,0.10227171990701624,106,57.29586464232591,59.91941053517803
184,0.10227177285231843,88,10.072038570987559,12.69558446383968
97,0.10227176696373519,91,17.94267624954395,20.56622214239607
229,0.10227170001284878,115,80.90777767799511,83.53132357084723
239,0.10227176978482597,112,73.0371399994387,75.66068589229081
117,0.10227172148336837,106,57.29586464232591,59.91941053517803
257,0.10227176696373519,93,23.189768035248193,25.813313928100342
248,0.10171576520675704,85,2.2014008924311668,4.824946785283288
242,0.10227202499695848,84,-0.4221450004209828,2.2014008924311668
51,0.10227084042925133,87,7.448492678135409,10.072038570987559
198,0.10227151469576551,87,7.448492678135409,10.072038570987559
172,0.10227142897952957,91,17.94267624954395,20.56622214239607
15,0.10227152111467405,92,20.56622214239607,23.189768035248193
88,0.10227163977659653,87,7.448492678135409,10.072038570987559
126,0.10227172411811145,99,38.931043392361005,41.554589285213126
134,0.1022717805273045,103,49.425226963769546,52.04877285662167
145,0.1022717104777401,113,75.66068589229081,78.28423178514294
116,0.10227173317658036,141,149.1199708921505,151.74351678500267
51,0.10227177283866859,92,20.56622214239607,23.189768035248193
114,0.10196066226274089,85,2.2014008924311668,4.824946785283288
164,0.10224888909465973,87,7.448492678135409,10.072038570987559
35,0.10227151701991018,87,7.448492678135409,10.072038570987559
91,0.10227173058526631,91,17.94267624954395,20.56622214239607
131,0.10227171730300712,159,196.3437969634889,198.96734285634102
114,0.10227171331362957,111,70.41359410658657,73.0371399994387
197,0.10227176978985533,89,12.69558446383968,15.319130356691801
69,0.10227171636981397,85,2.2014008924311668,4.824946785283288
114,0.10227130274355045,93,23.189768035248193,25.813313928100342
136,0.10226521518609046,88,10.072038570987559,12.69558446383968
33,0.10226885954026947,86,4.824946785283288,7.448492678135409
219,0.10227137748367691,90,15.319130356691801,17.94267624954395
71,0.10227141592958797,87,7.448492678135409,10.072038570987559
57,0.1022717679889414,86,4.824946785283288,7.448492678135409
29,0.10227177286087877,89,12.69558446383968,15.319130356691801
256,0.10227172748836322,87,7.448492678135409,10.072038570987559
-1,0.10227162139662337,119,91.4019612494036,94.02550714225578
1,0.10227171734055984,141,149.1199708921505,151.74351678500267
70,0.10227176696385734,185,264.5559901776443,267.1795360704964
129,0.10227247047122522,84,-0.4221450004209828,2.2014008924311668
227,0.10227127901154323,89,12.69558446383968,15.319130356691801
113,0.10227147433620244,88,10.072038570987559,12.69558446383968
237,0.10227279785269303,84,-0.4221450004209828,2.2014008924311668
9,0.10227150112154827,86,4.824946785283288,7.448492678135409
39,0.10227171482686147,105,54.67231874947379,57.29586464232591
154,0.10227147887471687,114,78.28423178514294,80.90777767799511
257,0.10227227733940975,84,-0.4221450004209828,2.2014008924311668
190,0.10227176699461742,92,20.56622214239607,23.189768035248193
6,0.10227177283984831,92,20.56622214239607,23.189768035248193
136,0.10227174484638356,102,46.80168107091737,49.425226963769546
188,0.1022717492783088,87,7.448492678135409,10.072038570987559
131,0.10227170996159908,136,136.00224142788983,138.625787320742
212,0.102274033086302,84,-0.4221450004209828,2.2014008924311668
253,0.10227130479533962,91,17.94267624954395,20.56622214239607
178,0.10227319088723155,84,-0.4221450004209828,2.2014008924311668
93,0.1022717308596343,86,4.824946785283288,7.448492678135409
136,0.10227157764867252,103,49.425226963769546,52.04877285662167
116,0.10227150424225041,92,20.56622214239607,23.189768035248193
118,0.10227176696559509,90,15.319130356691801,17.94267624954395
45,0.10227173794579905,96,31.060405713804585,33.683951606656734
215,0.10227146240862572,92,20.56622214239607,23.189768035248193
154,0.10227171666665637,113,75.66068589229081,78.28423178514294
126,0.10227170994052451,92,20.56622214239607,23.189768035248193
176,0.10227179749875172,84,-0.4221450004209828,2.2014008924311668
78,0.10227176978482597,87,7.448492678135409,10.072038570987559
147,0.10227176977846775,88,10.072038570987559,12.69558446383968
15,0.10227160849473141,99,38.931043392361005,41.554589285213126
175,0.10227176696607675,89,12.69558446383968,15.319130356691801
87,0.1022314349483605,86,4.824946785283288,7.448492678135409
151,0.10227397678389306,84,-0.4221450004209828,2.2014008924311668
74,0.10227553901511127,84,-0.4221450004209828,2.2014008924311668
63,0.10227334288623822,84,-0.4221450004209828,2.2014008924311668
249,0.10227175515750349,85,2.2014008924311668,4.824946785283288
113,0.1022715541344936,89,12.69558446383968,15.319130356691801
4,0.10227181225567712,84,-0.4221450004209828,2.2014008924311668
229,0.1022706494522801,92,20.56622214239607,23.189768035248193
143,0.10227207880462441,83,-3.045690893273104,-0.4221450004209828
175,0.10227170477150689,98,36.307497499508884,38.931043392361005
38,0.10227180400683243,84,-0.4221450004209828,2.2014008924311668
229,0.10227176978556622,121,96.6490530351079,99.27259892796002
137,0.10227170841816154,130,120.26096607077704,122.88451196362922
245,0.10227176192578823,134,130.7551496421856,133.3786955350377
146,0.10227177284100762,86,4.824946785283288,7.448492678135409
245,0.10232318921604751,84,-0.4221450004209828,2.2014008924311668
97,0.10227171081546574,103,49.425226963769546,52.04877285662167
-1,0.10227009132096615,95,28.436859820952463,31.060405713804585
139,0.10227181704545778,84,-0.4221450004209828,2.2014008924311668
142,0.10227178026035538,87,7.448492678135409,10.072038570987559
59,0.10227181625242843,84,-0.4221450004209828,2.2014008924311668
236,0.1022715621808021,87,7.448492678135409,10.072038570987559
131,0.1022706625254056,94,25.813313928100342,28.436859820952463
50,0.10227175453750204,87,7.448492678135409,10.072038570987559
-1,0.10227145784437401,129,117.63742017792492,120.26096607077704
31,0.10227174227919097,90,15.319130356691801,17.94267624954395
215,0.10227178812191595,80,-10.916328571829496,-8.292782678977375
152,0.10227177283872722,88,10.072038570987559,12.69558446383968
248,0.10227167693048328,126,109.76678249936856,112.39032839222068
137,0.1022717265880569,109,65.16650232088233,67.79004821373445
161,0.10227174983989092,99,38.931043392361005,41.554589285213126
171,0.10233065065174257,84,-0.4221450004209828,2.2014008924311668
157,0.10237349088499409,84,-0.4221450004209828,2.2014008924311668
6,0.10226289214880707,86,4.824946785283288,7.448492678135409
240,0.10222106682489336,87,7.448492678135409,10.072038570987559
41,0.10224484273086445,88,10.072038570987559,12.69558446383968
229,0.10226661576669052,90,15.319130356691801,17.94267624954395
248,0.10227170227411636,122,99.27259892796002,101.89614482081214
220,0.10227171582211465,91,17.94267624954395,20.56622214239607
154,0.10227162791940816,126,109.76678249936856,112.39032839222068
245,0.10227170676263468,90,15.319130356691801,17.94267624954395
247,0.10227177212424506,86,4.824946785283288,7.448492678135409
193,0.10227173582963255,89,12.69558446383968,15.319130356691801
127,0.10227169881131602,168,219.95570999915805,222.57925589201017
253,0.10227170507350113,112,73.0371399994387,75.66068589229081
87,0.102008663804198,85,2.2014008924311668,4.824946785283288
86,0.10226988496462032,85,2.2014008924311668,4.824946785283288
131,0.10227108674632344,99,38.931043392361005,41.554589285213126
157,0.10227160912002937,95,28.436859820952463,31.060405713804585
23,0.10227176389635902,87,7.448492678135409,10.072038570987559
90,0.1022717808843528,86,4.824946785283288,7.448492678135409
64,0.10227176696373519,90,15.319130356691801,17.94267624954395
193,0.10226982031335738,85,2.2014008924311668,4.824946785283288
28,0.1022719212777574,84,-0.4221450004209828,2.2014008924311668
215,0.10227158417345569,99,38.931043392361005,41.554589285213126
85,0.10227100357020504,92,20.56622214239607,23.189768035248193
78,0.10227159492425411,95,28.436859820952463,31.060405713804585
174,0.10227176236486182,85,2.2014008924311668,4.824946785283288
-1,0.10227169899153686,141,149.1199708921505,151.74351678500267
193,0.10227176696373519,90,15.319130356691801,17.94267624954395
79,0.10227177283898527,93,23.189768035248193,25.813313928100342
164,0.10227174593535922,101,44.17813517806525,46.80168107091737
227,0.10227175758046027,141,149.1199708921505,151.74351678500267
113,0.1022675562820313,86,4.824946785283288,7.448492678135409
70,0.10227138010537017,91,17.94267624954395,20.56622214239607
68,0.10227170807906281,117,86.15486946369936,88.77841535655148
1,0.1022718068755892,84,-0.4221450004209828,2.2014008924311668
73,0.10227172557241064,85,2.2014008924311668,4.824946785283288
131,0.10227169655487166,172,230.4498935705666,233.0734394634187
106,0.10227173366647871,95,28.436859820952463,31.060405713804585
72,0.10227176978656885,100,41.554589285213126,44.17813517806525
208,0.10227177509841454,91,17.94267624954395,20.56622214239607
180,0.10227175779394125,121,96.6490530351079,99.27259892796002
228,0.10227171705872524,103,49.425226963769546,52.04877285662167
6,0.10227177284018389,95,28.436859820952463,31.060405713804585
96,0.1023098310123324,84,-0.4221450004209828,2.2014008924311668
127,0.10229908307167199,84,-0.4221450004209828,2.2014008924311668
248,0.10226970182906808,90,15.319130356691801,17.94267624954395
145,0.10227176978267347,97,33.683951606656734,36.307497499508884
34,0.10227175960389107,91,17.94267624954395,20.56622214239607
114,0.10227146491315268,92,20.56622214239607,23.189768035248193
215,0.1022715935028448,110,67.79004821373445,70.41359410658657
172,0.10227175325281262,94,25.813313928100342,28.436859820952463
36,0.10225660441315221,85,2.2014008924311668,4.824946785283288
219,0.10226927458680136,88,10.072038570987559,12.69558446383968
133,0.10227171146061043,87,7.448492678135409,10.072038570987559
41,0.10227130215940275,97,33.683951606656734,36.307497499508884
88,0.10227171657035194,86,4.824946785283288,7.448492678135409
156,0.10227193815149463,84,-0.4221450004209828,2.2014008924311668
184,0.1022717545909408,85,2.2014008924311668,4.824946785283288
-1,0.10227169884693431,130,120.26096607077704,122.88451196362922
85,0.10216187379531771,86,4.824946785283288,7.448492678135409
36,0.10226997188853683,87,7.448492678135409,10.072038570987559
180,0.10227132701750302,88,10.072038570987559,12.69558446383968
143,0.10223010960069023,85,2.2014008924311668,4.824946785283288
71,0.10227108735387486,86,4.824946785283288,7.448492678135409
113,0.10227068297518668,87,7.448492678135409,10.072038570987559
25,0.10227122929836316,88,10.072038570987559,12.69558446383968
117,0.10227122500785871,93,23.189768035248193,25.813313928100342
145,0.10227083872407486,90,15.319130356691801,17.94267624954395
47,0.10227200728699078,84,-0.4221450004209828,2.2014008924311668
165,0.10227149654755069,85,2.2014008924311668,4.824946785283288
143,0.10227174887619703,96,31.060405713804585,33.683951606656734
135,0.10227176697817641,101,44.17813517806525,46.80168107091737
152,0.102271714960229,86,4.824946785283288,7.448492678135409
133,0.10227169984840184,90,15.319130356691801,17.94267624954395
109,0.10227177284100762,112,73.0371399994387,75.66068589229081
82,0.10227177611072163,86,4.824946785283288,7.448492678135409
51,0.10227176899527834,93,23.189768035248193,25.813313928100342
152,0.10227176061848123,93,23.189768035248193,25.813313928100342
227,0.10235190147903463,84,-0.4221450004209828,2.2014008924311668
33,0.10227151533959204,89,12.69558446383968,15.319130356691801
155,0.10227162906221718,86,4.824946785283288,7.448492678135409
206,0.10227169592572201,88,10.072038570987559,12.69558446383968
154,0.1022718068755892,83,-3.045690893273104,-0.4221450004209828
106,0.10227163487723227,93,23.189768035248193,25.813313928100342
61,0.10227165796967244,95,28.436859820952463,31.060405713804585
39,0.10227174267869184,101,44.17813517806525,46.80168107091737
39,0.10227175520754095,94,25.813313928100342,28.436859820952463
253,0.1022716946156431,101,44.17813517806525,46.80168107091737
236,0.1022717360904231,92,20.56622214239607,23.189768035248193
243,0.10227299805541085,84,-0.4221450004209828,2.2014008924311668
201,0.10227126984218236,85,2.2014008924311668,4.824946785283288
248,0.10226593866297172,89,12.69558446383968,15.319130356691801
197,0.10227094480316005,85,2.2014008924311668,4.824946785283288
137,0.10227099215481801,94,25.813313928100342,28.436859820952463
239,0.10227170715136585,236,398.35683071310297,400.9803766059551
229,0.10227143289418499,95,28.436859820952463,31.060405713804585
132,0.1022716875949147,89,12.69558446383968,15.319130356691801
131,0.10227174227919097,120,94.02550714225578,96.6490530351079
201,0.1022717697817148,93,23.189768035248193,25.813313928100342
248,0.10227176696373519,104,52.04877285662167,54.67231874947379
92,0.10227177284100762,102,46.80168107091737,49.425226963769546
131,0.10323006807473906,84,-0.4221450004209828,2.2014008924311668
30,0.10229858607378818,84,-0.4221450004209828,2.2014008924311668
26,0.10227237734340414,84,-0.4221450004209828,2.2014008924311668
182,0.10227201552488634,84,-0.4221450004209828,2.2014008924311668
12,0.1022719031787092,84,-0.4221450004209828,2.2014008924311668
130,0.10227174227919097,100,41.554589285213126,44.17813517806525
19,0.10227161016557032,86,4.824946785283288,7.448492678135409
7,0.10227175814793718,85,2.2014008924311668,4.824946785283288
41,0.1022717003781844,133,128.13160374933346,130.7551496421856
50,0.10227178512985938,86,4.824946785283288,7.448492678135409
15,0.10227178812191595,83,-3.045690893273104,-0.4221450004209828
-1,0.10227153185070822,120,94.02550714225578,96.6490530351079
114,0.10227165690991205,105,54.67231874947379,57.29586464232591
229,0.10227168766816526,110,67.79004821373445,70.41359410658657
91,0.10227172713264301,99,38.931043392361005,41.554589285213126
239,0.10037970385865173,85,2.2014008924311668,4.824946785283288
61,0.102265637179406,85,2.2014008924311668,4.824946785283288
31,0.10227172109420309,101,44.17813517806525,46.80168107091737
210,0.10227182495681506,84,-0.4221450004209828,2.2014008924311668
92,0.10227172058714713,85,2.2014008924311668,4.824946785283288
105,0.10227166122592955,99,38.931043392361005,41.554589285213126
113,0.10227170739258895,94,25.813313928100342,28.436859820952463
248,0.10227168659620374,101,44.17813517806525,46.80168107091737
78,0.10227178375161779,85,2.2014008924311668,4.824946785283288
259,0.10227165414912764,95,28.436859820952463,31.060405713804585
181,0.10227166800663297,85,2.2014008924311668,4.824946785283288
240,0.10226642384124454,90,15.319130356691801,17.94267624954395
105,0.10227022403147522,86,4.824946785283288,7.448492678135409
160,0.10227300922553301,84,-0.4221450004209828,2.2014008924311668
220,0.10227134597034204,87,7.448492678135409,10.072038570987559
64,0.10227017070789372,86,4.824946785283288,7.448492678135409
154,0.10227159480808722,106,57.29586464232591,59.91941053517803
134,0.1022716689527356,85,2.2014008924311668,4.824946785283288
41,0.10227156561101075,105,54.67231874947379,57.29586464232591
