pickup_zone,avg_total_amount,bkt_tip_amount,tip_amount_start,tip_amount_end
70,15.641377565139159,109,65.16650232088233,67.79004821373445
75,15.641379310830125,147,164.86124624926327,167.48479214211545
6,15.64139269690582,102,46.80168107091737,49.425226963769546
43,15.648754073317608,84,-0.4221450004209828,2.2014008924311668
106,15.641216072146651,92,20.56622214239607,23.189768035248193
129,15.641390226110408,89,12.69558446383968,15.319130356691801
219,15.641355572550276,113,75.66068589229081,78.28423178514294
229,15.641285726600705,97,33.683951606656734,36.307497499508884
239,15.641288497010862,96,31.060405713804585,33.683951606656734
191,15.641383481728091,93,23.189768035248193,25.813313928100342
114,15.64138100701095,141,149.1199708921505,151.74351678500267
118,15.641393059980201,89,12.69558446383968,15.319130356691801
127,15.641286606740318,85,2.2014008924311668,4.824946785283288
93,15.641394821257697,93,23.189768035248193,25.813313928100342
122,15.64138077922057,87,7.448492678135409,10.072038570987559
162,15.641394943199343,92,20.56622214239607,23.189768035248193
164,15.641373166448968,103,49.425226963769546,52.04877285662167
247,15.641390890702457,88,10.072038570987559,12.69558446383968
-1,15.64123509179077,255,448.2042026772935,450.8277485701456
154,15.641390221398671,109,65.16650232088233,67.79004821373445
97,15.641390295663886,90,15.319130356691801,17.94267624954395
259,15.643098587048607,84,-0.4221450004209828,2.2014008924311668
22,15.642642350612226,84,-0.4221450004209828,2.2014008924311668
74,15.641338721177258,85,2.2014008924311668,4.824946785283288
105,15.641351667865464,89,12.69558446383968,15.319130356691801
191,15.641354617016228,90,15.319130356691801,17.94267624954395
25,15.641273668272978,87,7.448492678135409,10.072038570987559
23,15.641391334460033,88,10.072038570987559,12.69558446383968
219,15.641384899058302,92,20.56622214239607,23.189768035248193
26,15.64139116038523,87,7.448492678135409,10.072038570987559
207,15.641396685222892,84,-0.4221450004209828,2.2014008924311668
171,15.64139361376032,96,31.060405713804585,33.683951606656734
199,15.6413889332181,92,20.56622214239607,23.189768035248193
248,15.634348223756495,87,7.448492678135409,10.072038570987559
22,15.64136898167285,91,17.94267624954395,20.56622214239607
61,15.641354832897132,107,59.91941053517803,62.54295642803015
258,15.64138902948782,84,-0.4221450004209828,2.2014008924311668
81,15.64139721567721,84,-0.4221450004209828,2.2014008924311668
14,15.641379284241346,105,54.67231874947379,57.29586464232591
158,15.641390676158503,87,7.448492678135409,10.072038570987559
95,15.641390171226591,86,4.824946785283288,7.448492678135409
41,15.64139187173677,104,52.04877285662167,54.67231874947379
43,15.638531023630598,85,2.2014008924311668,4.824946785283288
41,15.634690165635181,89,12.69558446383968,15.319130356691801
171,15.641186200432703,90,15.319130356691801,17.94267624954395
59,15.641390675241649,88,10.072038570987559,12.69558446383968
109,15.641385958152322,89,12.69558446383968,15.319130356691801
53,15.641392830766577,91,17.94267624954395,20.56622214239607
36,15.641270624876423,89,12.69558446383968,15.319130356691801
235,15.641380932872348,112,73.0371399994387,75.66068589229081
201,15.641387709344576,92,20.56622214239607,23.189768035248193
49,15.641381025348041,118,88.77841535655148,91.4019612494036
240,15.641383860262152,112,73.0371399994387,75.66068589229081
223,15.64138902948782,116,83.53132357084723,86.15486946369936
-1,15.6413801818419,153,180.60252160637606,183.22606749922824
201,15.641340357737853,86,4.824946785283288,7.448492678135409
117,15.6398897536886,91,17.94267624954395,20.56622214239607
253,15.641365365182253,93,23.189768035248193,25.813313928100342
76,15.641394897356617,94,25.813313928100342,28.436859820952463
71,15.641363430868385,88,10.072038570987559,12.69558446383968
56,15.641395432927588,87,7.448492678135409,10.072038570987559
70,15.641305322984435,99,38.931043392361005,41.554589285213126
219,15.641293520905117,91,17.94267624954395,20.56622214239607
41,15.641186999108031,94,25.813313928100342,28.436859820952463
116,15.641404915424124,83,-3.045690893273104,-0.4221450004209828
229,15.762900884581382,84,-0.4221450004209828,2.2014008924311668
154,15.547065786405538,86,4.824946785283288,7.448492678135409
141,15.640526711832571,86,4.824946785283288,7.448492678135409
51,15.64119375837639,88,10.072038570987559,12.69558446383968
193,15.641339997772352,87,7.448492678135409,10.072038570987559
221,15.641374461047878,90,15.319130356691801,17.94267624954395
170,15.641391424311774,107,59.91941053517803,62.54295642803015
245,15.641371171498745,95,28.436859820952463,31.060405713804585
240,15.641381109698655,117,86.15486946369936,88.77841535655148
75,15.641373191995001,106,57.29586464232591,59.91941053517803
145,15.641386992491457,96,31.060405713804585,33.683951606656734
154,15.641384903642573,130,120.26096607077704,122.88451196362922
75,15.641385904847688,108,62.54295642803015,65.16650232088233
75,15.616610898278534,85,2.2014008924311668,4.824946785283288
165,15.641388808780555,87,7.448492678135409,10.072038570987559
85,15.64135751928131,103,49.425226963769546,52.04877285662167
128,15.641278875645527,91,17.94267624954395,20.56622214239607
199,15.641358686487068,85,2.2014008924311668,4.824946785283288
122,15.641310520179909,84,-0.4221450004209828,2.2014008924311668
226,15.641381754374056,96,31.060405713804585,33.683951606656734
248,15.641366382390107,100,41.554589285213126,44.17813517806525
72,15.641374313973103,122,99.27259892796002,101.89614482081214
196,15.641375073254704,97,33.683951606656734,36.307497499508884
41,15.641354414563045,217,348.50945874891244,351.13300464176467
210,15.64139210003354,87,7.448492678135409,10.072038570987559
33,15.641393626724057,93,23.189768035248193,25.813313928100342
41,15.641389900499595,110,67.79004821373445,70.41359410658657
15,15.641393950245922,96,31.060405713804585,33.683951606656734
127,15.6412293649495,86,4.824946785283288,7.448492678135409
154,15.641315301839178,107,59.91941053517803,62.54295642803015
28,15.641380064864121,87,7.448492678135409,10.072038570987559
161,15.64138632935132,93,23.189768035248193,25.813313928100342
91,15.641370914276619,106,57.29586464232591,59.91941053517803
229,15.641399648624963,83,-3.045690893273104,-0.4221450004209828
15,15.641388360184038,102,46.80168107091737,49.425226963769546
4,15.64139297196217,87,7.448492678135409,10.072038570987559
114,15.641389001982187,114,78.28423178514294,80.90777767799511
71,15.641496689482016,84,-0.4221450004209828,2.2014008924311668
106,15.641390874199075,98,36.307497499508884,38.931043392361005
31,15.641365651661067,86,4.824946785283288,7.448492678135409
74,15.64137868186794,97,33.683951606656734,36.307497499508884
72,15.641383203794332,114,78.28423178514294,80.90777767799511
114,15.641397781780874,83,-3.045690893273104,-0.4221450004209828
116,15.641375847206115,96,31.060405713804585,33.683951606656734
191,15.641387837576971,108,62.54295642803015,65.16650232088233
221,15.641044199763378,84,-0.4221450004209828,2.2014008924311668
41,15.637786209212518,90,15.319130356691801,17.94267624954395
196,15.641238009292124,86,4.824946785283288,7.448492678135409
128,15.64135419030617,92,20.56622214239607,23.189768035248193
193,15.641392926119444,99,38.931043392361005,41.554589285213126
34,15.641385928940043,87,7.448492678135409,10.072038570987559
212,15.641391194181296,90,15.319130356691801,17.94267624954395
68,15.641394209715743,95,28.436859820952463,31.060405713804585
236,15.641201234392305,85,2.2014008924311668,4.824946785283288
248,15.640723545148694,91,17.94267624954395,20.56622214239607
39,15.636967151414774,86,4.824946785283288,7.448492678135409
96,15.641352393221965,89,12.69558446383968,15.319130356691801
136,15.640235571047373,89,12.69558446383968,15.319130356691801
86,15.641227804177527,87,7.448492678135409,10.072038570987559
128,15.641314208480921,85,2.2014008924311668,4.824946785283288
65,15.641391558300116,92,20.56622214239607,23.189768035248193
30,15.641370927615357,90,15.319130356691801,17.94267624954395
180,15.641328674417956,89,12.69558446383968,15.319130356691801
137,15.641211364227841,101,44.17813517806525,46.80168107091737
75,15.641366067117376,97,33.683951606656734,36.307497499508884
215,15.641380932082104,105,54.67231874947379,57.29586464232591
116,15.641375758935796,104,52.04877285662167,54.67231874947379
13,15.641384783534633,92,20.56622214239607,23.189768035248193
112,15.641393664187317,87,7.448492678135409,10.072038570987559
23,15.641389014818149,89,12.69558446383968,15.319130356691801
145,15.641388575644845,117,86.15486946369936,88.77841535655148
34,15.64139496887127,92,20.56622214239607,23.189768035248193
226,15.6403821778532,87,7.448492678135409,10.072038570987559
31,15.641362487924182,87,7.448492678135409,10.072038570987559
117,15.641352568514126,107,59.91941053517803,62.54295642803015
224,15.641399707688656,84,-0.4221450004209828,2.2014008924311668
78,15.64138062310208,91,17.94267624954395,20.56622214239607
86,15.641390390227379,95,28.436859820952463,31.060405713804585
6,15.641362894550312,112,73.0371399994387,75.66068589229081
103,15.641393842973944,95,28.436859820952463,31.060405713804585
154,15.641374359815828,179,248.8147148205315,251.4382607133836
137,15.43950272960239,87,7.448492678135409,10.072038570987559
84,15.641398119105153,84,-0.4221450004209828,2.2014008924311668
96,15.641383146286127,91,17.94267624954395,20.56622214239607
117,15.64135107104243,109,65.16650232088233,67.79004821373445
248,15.64128245161783,93,23.189768035248193,25.813313928100342
255,15.641369780341048,87,7.448492678135409,10.072038570987559
169,15.641394668142993,84,-0.4221450004209828,2.2014008924311668
92,15.641147600054557,89,12.69558446383968,15.319130356691801
239,15.641348662836178,100,41.554589285213126,44.17813517806525
36,15.641380815894765,91,17.94267624954395,20.56622214239607
-1,15.641290943506633,108,62.54295642803015,65.16650232088233
229,15.64138902948782,117,86.15486946369936,88.77841535655148
145,15.641336382422214,92,20.56622214239607,23.189768035248193
143,15.641358595125526,92,20.56622214239607,23.189768035248193
181,15.641387773524398,89,12.69558446383968,15.319130356691801
33,15.641341023478033,91,17.94267624954395,20.56622214239607
236,15.641387823034544,91,17.94267624954395,20.56622214239607
58,15.641374761398101,91,17.94267624954395,20.56622214239607
39,15.641389509002726,111,70.41359410658657,73.0371399994387
157,15.638175699636832,86,4.824946785283288,7.448492678135409
126,15.641272687952585,85,2.2014008924311668,4.824946785283288
193,15.641249157367247,86,4.824946785283288,7.448492678135409
-1,15.63935275277113,92,20.56622214239607,23.189768035248193
128,15.641212341541019,90,15.319130356691801,17.94267624954395
154,15.64128512114857,100,41.554589285213126,44.17813517806525
135,15.641395016547705,93,23.189768035248193,25.813313928100342
150,15.64139454895191,94,25.813313928100342,28.436859820952463
75,15.767629781351289,84,-0.4221450004209828,2.2014008924311668
41,15.597292949242382,86,4.824946785283288,7.448492678135409
-1,15.62613311159088,86,4.824946785283288,7.448492678135409
219,15.64062408533131,87,7.448492678135409,10.072038570987559
136,15.641364899961385,100,41.554589285213126,44.17813517806525
115,15.641391200854383,84,-0.4221450004209828,2.2014008924311668
92,15.641369926949926,101,44.17813517806525,46.80168107091737
-1,15.64138346418101,140,146.49642499929837,149.1199708921505
135,15.64139332036688,87,7.448492678135409,10.072038570987559
251,15.641389071663129,95,28.436859820952463,31.060405713804585
137,15.63998526269881,92,20.56622214239607,23.189768035248193
137,15.640951303106638,96,31.060405713804585,33.683951606656734
222,15.641391697789613,86,4.824946785283288,7.448492678135409
136,15.641367545212484,97,33.683951606656734,36.307497499508884
95,15.641396163511885,85,2.2014008924311668,4.824946785283288
32,15.641389056993457,86,4.824946785283288,7.448492678135409
239,15.641400442621032,83,-3.045690893273104,-0.4221450004209828
34,15.641394250057342,86,4.824946785283288,7.448492678135409
145,15.674069932681583,84,-0.4221450004209828,2.2014008924311668
75,15.635148554739912,88,10.072038570987559,12.69558446383968
239,15.641305170307872,464,996.525294283389,999.148840176241
252,15.641389786020207,87,7.448492678135409,10.072038570987559
132,15.641392086408358,96,31.060405713804585,33.683951606656734
85,15.641387333306996,124,104.51969071366426,107.14323660651638
154,15.64127832389127,198,298.662086784722,301.28563267757414
239,15.641248559010206,94,25.813313928100342,28.436859820952463
56,15.641394851513894,90,15.319130356691801,17.94267624954395
134,15.641391257444257,89,12.69558446383968,15.319130356691801
152,15.641390676158503,89,12.69558446383968,15.319130356691801
200,15.641395905896568,84,-0.4221450004209828,2.2014008924311668
78,15.641393567917595,89,12.69558446383968,15.319130356691801
116,15.641393292861244,99,38.931043392361005,41.554589285213126
235,15.641388849911676,96,31.060405713804585,33.683951606656734
133,15.641354262317504,89,12.69558446383968,15.319130356691801
122,15.64138939622962,91,17.94267624954395,20.56622214239607
229,15.641384428838874,102,46.80168107091737,49.425226963769546
114,15.641366229400655,94,25.813313928100342,28.436859820952463
79,15.641394484772093,94,25.813313928100342,28.436859820952463
43,15.641391197059411,94,25.813313928100342,28.436859820952463
196,15.64137881493826,94,25.813313928100342,28.436859820952463
177,15.641392654730515,87,7.448492678135409,10.072038570987559
112,15.641394525113691,86,4.824946785283288,7.448492678135409
94,15.641387802736501,103,49.425226963769546,52.04877285662167
248,15.641375394027703,168,219.95570999915805,222.57925589201017
117,15.617971830415465,86,4.824946785283288,7.448492678135409
106,15.631918867723194,86,4.824946785283288,7.448492678135409
74,15.641274216075661,86,4.824946785283288,7.448492678135409
33,15.641322185210065,88,10.072038570987559,12.69558446383968
129,15.641385596629956,86,4.824946785283288,7.448492678135409
164,15.6413801818419,122,99.27259892796002,101.89614482081214
91,15.641394072187568,97,33.683951606656734,36.307497499508884
188,15.641387819367127,88,10.072038570987559,12.69558446383968
-1,15.641367417644302,128,115.0138742850728,117.63742017792492
255,15.64139443892937,91,17.94267624954395,20.56622214239607
30,15.64138672451561,94,25.813313928100342,28.436859820952463
194,15.641388919592627,87,7.448492678135409,10.072038570987559
-1,15.64137862318925,160,198.96734285634102,201.59088874919314
48,15.64139504143068,85,2.2014008924311668,4.824946785283288
106,15.632222251293143,85,2.2014008924311668,4.824946785283288
68,15.642796267652539,84,-0.4221450004209828,2.2014008924311668
39,15.639041709897631,87,7.448492678135409,10.072038570987559
6,15.640513610416225,87,7.448492678135409,10.072038570987559
223,15.641372117835846,84,-0.4221450004209828,2.2014008924311668
227,15.641382972746996,94,25.813313928100342,28.436859820952463
196,15.641371769844044,85,2.2014008924311668,4.824946785283288
143,15.641354280702286,253,442.95711089158925,445.5806567844414
137,15.641164285509618,100,41.554589285213126,44.17813517806525
17,15.641395072070605,85,2.2014008924311668,4.824946785283288
198,15.641374868131386,89,12.69558446383968,15.319130356691801
74,15.641382290607249,145,159.61415446355903,162.23770035641115
25,15.6411284519094,84,-0.4221450004209828,2.2014008924311668
72,15.64092334379964,89,12.69558446383968,15.319130356691801
8,15.639150967640148,89,12.69558446383968,15.319130356691801
131,15.641037068652597,103,49.425226963769546,52.04877285662167
68,15.64126160817259,89,12.69558446383968,15.319130356691801
114,15.6413784565745,103,49.425226963769546,52.04877285662167
143,15.64109905397081,112,73.0371399994387,75.66068589229081
20,15.641389106630962,86,4.824946785283288,7.448492678135409
230,15.641391772716485,88,10.072038570987559,12.69558446383968
43,15.641387700048796,103,49.425226963769546,52.04877285662167
156,15.641382145997685,88,10.072038570987559,12.69558446383968
186,15.64139611323369,84,-0.4221450004209828,2.2014008924311668
-1,15.641349867583545,118,88.77841535655148,91.4019612494036
113,15.641389625443246,95,28.436859820952463,31.060405713804585
67,15.641393201175793,86,4.824946785283288,7.448492678135409
85,15.632349986492445,88,10.072038570987559,12.69558446383968
91,15.64127848660975,87,7.448492678135409,10.072038570987559
141,15.641387562520622,122,99.27259892796002,101.89614482081214
91,15.641387352560942,119,91.4019612494036,94.02550714225578
155,15.641393292861244,99,38.931043392361005,41.554589285213126
13,15.64138865462165,88,10.072038570987559,12.69558446383968
154,15.641379494201026,152,177.97897571352394,180.60252160637606
141,15.641160169201164,88,10.072038570987559,12.69558446383968
206,15.641433577034437,84,-0.4221450004209828,2.2014008924311668
229,15.635348107651035,89,12.69558446383968,15.319130356691801
83,15.641396076815504,84,-0.4221450004209828,2.2014008924311668
114,15.64137772125706,96,31.060405713804585,33.683951606656734
154,15.640531840211002,94,25.813313928100342,28.436859820952463
41,15.641287813481147,100,41.554589285213126,44.17813517806525
220,15.641123472964232,86,4.824946785283288,7.448492678135409
55,15.64138104118781,89,12.69558446383968,15.319130356691801
96,15.641386801531388,106,57.29586464232591,59.91941053517803
119,15.641384173163354,87,7.448492678135409,10.072038570987559
154,15.641384445215323,108,62.54295642803015,65.16650232088233
106,15.64138141042693,116,83.53132357084723,86.15486946369936
86,15.641390899871,90,15.319130356691801,17.94267624954395
239,15.635320859817705,89,12.69558446383968,15.319130356691801
36,15.641321989624444,90,15.319130356691801,17.94267624954395
255,15.641345953370816,86,4.824946785283288,7.448492678135409
35,15.641382121533336,85,2.2014008924311668,4.824946785283288
228,15.641309950787232,427,899.4540962478602,902.0776421407122
36,15.641372950862223,92,20.56622214239607,23.189768035248193
8,15.641392421849469,103,49.425226963769546,52.04877285662167
217,15.641388299671641,90,15.319130356691801,17.94267624954395
109,15.641391257444257,108,62.54295642803015,65.16650232088233
179,15.64138119038185,87,7.448492678135409,10.072038570987559
114,15.631103558511757,86,4.824946785283288,7.448492678135409
8,15.651557347331211,84,-0.4221450004209828,2.2014008924311668
229,15.619791551090394,87,7.448492678135409,10.072038570987559
-1,15.634060965491324,89,12.69558446383968,15.319130356691801
53,15.64133910072653,86,4.824946785283288,7.448492678135409
-1,15.641338587943402,198,298.662086784722,301.28563267757414
178,15.641365218776468,103,49.425226963769546,52.04877285662167
245,15.641394576457543,94,25.813313928100342,28.436859820952463
127,15.641382917735728,94,25.813313928100342,28.436859820952463
114,15.638254364667358,88,10.072038570987559,12.69558446383968
22,15.641340495436024,89,12.69558446383968,15.319130356691801
162,15.641383630892827,86,4.824946785283288,7.448492678135409
50,15.641394465901707,85,2.2014008924311668,4.824946785283288
164,15.641380351713101,96,31.060405713804585,33.683951606656734
103,15.641358025260576,99,38.931043392361005,41.554589285213126
197,15.641316149328262,86,4.824946785283288,7.448492678135409
125,15.641386092085648,84,-0.4221450004209828,2.2014008924311668
184,15.641386409980399,84,-0.4221450004209828,2.2014008924311668
72,15.641331292713167,93,23.189768035248193,25.813313928100342
64,15.641303165422546,87,7.448492678135409,10.072038570987559
137,15.637526788883838,90,15.319130356691801,17.94267624954395
136,15.641364665371709,94,25.813313928100342,28.436859820952463
256,15.64139361376032,99,38.931043392361005,41.554589285213126
82,15.641384945817881,103,49.425226963769546,52.04877285662167
71,15.64135507561514,113,75.66068589229081,78.28423178514294
116,15.641393751288494,97,33.683951606656734,36.307497499508884
117,15.641346492940167,291,542.6518548199701,545.2754007128224
239,15.641379659234836,154,183.22606749922824,185.84961339208036
219,15.639439866653557,84,-0.4221450004209828,2.2014008924311668
128,15.63853880988318,88,10.072038570987559,12.69558446383968
116,15.641307414414541,91,17.94267624954395,20.56622214239607
91,15.641392834433994,101,44.17813517806525,46.80168107091737
129,15.64138763242974,85,2.2014008924311668,4.824946785283288
178,15.641381129996084,91,17.94267624954395,20.56622214239607
41,15.641364054621382,114,78.28423178514294,80.90777767799511
221,15.641389533757796,110,67.79004821373445,70.41359410658657
1,15.641383467848426,93,23.189768035248193,25.813313928100342
95,15.641390890702457,88,10.072038570987559,12.69558446383968
229,15.641386095553422,126,109.76678249936856,112.39032839222068
239,15.62240710683135,88,10.072038570987559,12.69558446383968
55,15.641575706976948,84,-0.4221450004209828,2.2014008924311668
72,15.641390468949387,98,36.307497499508884,38.931043392361005
30,15.64138022506061,92,20.56622214239607,23.189768035248193
75,15.641348349941403,96,31.060405713804585,33.683951606656734
117,15.641331980416664,100,41.554589285213126,44.17813517806525
-1,15.64139988321139,81,-8.292782678977375,-5.6692367861252535
71,15.64139443892937,92,20.56622214239607,23.189768035248193
150,15.641356096198532,96,31.060405713804585,33.683951606656734
21,15.641386737351572,109,65.16650232088233,67.79004821373445
178,15.641345643932901,127,112.39032839222068,115.0138742850728
93,15.641382988840723,87,7.448492678135409,10.072038570987559
131,15.64138300575376,126,109.76678249936856,112.39032839222068
41,15.641362106972297,117,86.15486946369936,88.77841535655148
-1,15.626896290784762,87,7.448492678135409,10.072038570987559
53,15.641288097555528,84,-0.4221450004209828,2.2014008924311668
243,15.641391679324924,89,12.69558446383968,15.319130356691801
177,15.641389265348952,84,-0.4221450004209828,2.2014008924311668
133,15.641369479963073,85,2.2014008924311668,4.824946785283288
206,15.641366618898825,87,7.448492678135409,10.072038570987559
259,15.641392819892026,89,12.69558446383968,15.319130356691801
239,15.641380296575267,113,75.66068589229081,78.28423178514294
86,15.641393247018518,99,38.931043392361005,41.554589285213126
240,15.641362360523772,100,41.554589285213126,44.17813517806525
243,15.641387465588467,87,7.448492678135409,10.072038570987559
113,15.64138886995514,92,20.56622214239607,23.189768035248193
41,15.641379677571924,154,183.22606749922824,185.84961339208036
113,15.64341163606032,84,-0.4221450004209828,2.2014008924311668
70,15.639501398193595,87,7.448492678135409,10.072038570987559
86,15.64133926422187,88,10.072038570987559,12.69558446383968
225,15.641378442031211,84,-0.4221450004209828,2.2014008924311668
128,15.641332906928795,95,28.436859820952463,31.060405713804585
131,15.641380411055525,154,183.22606749922824,185.84961339208036
162,15.64138943942406,85,2.2014008924311668,4.824946785283288
-1,15.641383024090848,142,151.74351678500267,154.3670626778548
239,15.641351851037863,145,159.61415446355903,162.23770035641115
219,15.641376669372312,98,36.307497499508884,38.931043392361005
245,15.641334286061694,118,88.77841535655148,91.4019612494036
39,15.641379342003178,96,31.060405713804585,33.683951606656734
86,15.641382758329824,96,31.060405713804585,33.683951606656734
122,15.64136990573667,95,28.436859820952463,31.060405713804585
219,15.641369587588159,107,59.91941053517803,62.54295642803015
47,15.641386183571456,94,25.813313928100342,28.436859820952463
79,15.642160209770822,84,-0.4221450004209828,2.2014008924311668
87,15.641338068577577,95,28.436859820952463,31.060405713804585
188,15.641480194064366,84,-0.4221450004209828,2.2014008924311668
116,15.641351091956487,93,23.189768035248193,25.813313928100342
199,15.640914945082988,88,10.072038570987559,12.69558446383968
145,15.641391917579496,105,54.67231874947379,57.29586464232591
51,15.641306011145614,89,12.69558446383968,15.319130356691801
51,15.6413919947229,91,17.94267624954395,20.56622214239607
237,15.64138413098804,87,7.448492678135409,10.072038570987559
15,15.641386007662467,101,44.17813517806525,46.80168107091737
127,15.641384017961126,93,23.189768035248193,25.813313928100342
75,15.641376782397879,109,65.16650232088233,67.79004821373445
220,15.641945018104654,84,-0.4221450004209828,2.2014008924311668
57,15.641383015722209,84,-0.4221450004209828,2.2014008924311668
55,15.641324498724,86,4.824946785283288,7.448492678135409
48,15.641400672990471,84,-0.4221450004209828,2.2014008924311668
131,15.641099091753498,98,36.307497499508884,38.931043392361005
164,15.641391825894045,102,46.80168107091737,49.425226963769546
136,15.641382103695651,105,54.67231874947379,57.29586464232591
164,15.64136552708998,100,41.554589285213126,44.17813517806525
39,15.641318616150334,92,20.56622214239607,23.189768035248193
172,15.641381280360234,93,23.189768035248193,25.813313928100342
127,15.641394255558469,95,28.436859820952463,31.060405713804585
224,15.641388800274196,99,38.931043392361005,41.554589285213126
92,15.641382829717697,96,31.060405713804585,33.683951606656734
150,15.641271669116882,84,-0.4221450004209828,2.2014008924311668
75,15.638919464151163,89,12.69558446383968,15.319130356691801
32,15.641395309941144,84,-0.4221450004209828,2.2014008924311668
235,15.641249542223274,93,23.189768035248193,25.813313928100342
240,15.641311606115556,99,38.931043392361005,41.554589285213126
94,15.64127723691308,88,10.072038570987559,12.69558446383968
137,15.641387241621548,122,99.27259892796002,101.89614482081214
-1,15.641385087013473,133,128.13160374933346,130.7551496421856
49,15.641391110747536,97,33.683951606656734,36.307497499508884
82,15.641366528044694,120,94.02550714225578,96.6490530351079
136,15.641391294118437,96,31.060405713804585,33.683951606656734
106,15.641398001825955,83,-3.045690893273104,-0.4221450004209828
226,15.657014495427898,84,-0.4221450004209828,2.2014008924311668
51,15.642445486233967,84,-0.4221450004209828,2.2014008924311668
117,15.625140213759723,87,7.448492678135409,10.072038570987559
136,15.637615719200301,87,7.448492678135409,10.072038570987559
215,15.641042661880977,91,17.94267624954395,20.56622214239607
69,15.641393641265955,88,10.072038570987559,12.69558446383968
85,15.640430612403138,91,17.94267624954395,20.56622214239607
135,15.641393494569236,98,36.307497499508884,38.931043392361005
155,15.641377684044958,88,10.072038570987559,12.69558446383968
137,15.641372805747451,104,52.04877285662167,54.67231874947379
198,15.641390481912836,91,17.94267624954395,20.56622214239607
71,15.64139086319682,102,46.80168107091737,49.425226963769546
9,15.641387360812633,92,20.56622214239607,23.189768035248193
33,15.64107366433797,85,2.2014008924311668,4.824946785283288
191,15.642134886985989,84,-0.4221450004209828,2.2014008924311668
-1,15.640049159011241,94,25.813313928100342,28.436859820952463
66,15.641393017804894,85,2.2014008924311668,4.824946785283288
15,15.641369681484056,94,25.813313928100342,28.436859820952463
223,15.641391485868605,88,10.072038570987559,12.69558446383968
239,15.641340340789847,99,38.931043392361005,41.554589285213126
142,15.641386682467443,88,10.072038570987559,12.69558446383968
30,15.641357273269614,91,17.94267624954395,20.56622214239607
221,15.641359387412813,89,12.69558446383968,15.319130356691801
137,15.641355794429067,236,398.35683071310297,400.9803766059551
155,15.641385439085601,92,20.56622214239607,23.189768035248193
143,15.641391638855728,97,33.683951606656734,36.307497499508884
41,15.604694300046875,85,2.2014008924311668,4.824946785283288
152,15.64141091642315,84,-0.4221450004209828,2.2014008924311668
63,15.641377641233642,85,2.2014008924311668,4.824946785283288
46,15.641390554344348,87,7.448492678135409,10.072038570987559
198,15.641393415847505,93,23.189768035248193,25.813313928100342
178,15.64132841519144,88,10.072038570987559,12.69558446383968
126,15.6413732691367,90,15.319130356691801,17.94267624954395
74,15.641352792350736,91,17.94267624954395,20.56622214239607
39,15.64139064498545,98,36.307497499508884,38.931043392361005
91,15.641385333647333,92,20.56622214239607,23.189768035248193
68,15.641381786337273,108,62.54295642803015,65.16650232088233
132,15.641384124316248,93,23.189768035248193,25.813313928100342
168,15.641395669604034,85,2.2014008924311668,4.824946785283288
53,15.64139122993862,95,28.436859820952463,31.060405713804585
17,15.641379963630529,118,88.77841535655148,91.4019612494036
-1,15.633536990799858,85,2.2014008924311668,4.824946785283288
235,15.62748633966149,86,4.824946785283288,7.448492678135409
72,15.637355177859831,85,2.2014008924311668,4.824946785283288
253,15.640957453814444,88,10.072038570987559,12.69558446383968
105,15.641358394957022,88,10.072038570987559,12.69558446383968
72,15.641325406932655,95,28.436859820952463,31.060405713804585
239,15.641377341805509,107,59.91941053517803,62.54295642803015
255,15.64136330263367,88,10.072038570987559,12.69558446383968
257,15.641393370004776,86,4.824946785283288,7.448492678135409
8,15.641383951947603,111,70.41359410658657,73.0371399994387
244,15.641393755872768,86,4.824946785283288,7.448492678135409
-1,15.64138192765957,117,86.15486946369936,88.77841535655148
143,15.641317636828113,93,23.189768035248193,25.813313928100342
41,15.641344133449637,122,99.27259892796002,101.89614482081214
178,15.641363322554488,89,12.69558446383968,15.319130356691801
68,15.6410497656505,88,10.072038570987559,12.69558446383968
84,15.64138679261714,87,7.448492678135409,10.072038570987559
55,15.641375780940303,95,28.436859820952463,31.060405713804585
31,15.641375029119613,130,120.26096607077704,122.88451196362922
136,15.64138939622962,106,57.29586464232591,59.91941053517803
154,15.641389350386897,115,80.90777767799511,83.53132357084723
164,15.632454012476666,85,2.2014008924311668,4.824946785283288
150,15.640923993770782,88,10.072038570987559,12.69558446383968
55,15.641353562014638,85,2.2014008924311668,4.824946785283288
55,15.641355635719618,87,7.448492678135409,10.072038570987559
208,15.641387671753538,88,10.072038570987559,12.69558446383968
249,15.641387596825908,86,4.824946785283288,7.448492678135409
8,15.641294817490039,92,20.56622214239607,23.189768035248193
186,15.64137593535032,88,10.072038570987559,12.69558446383968
41,15.641377752177476,160,198.96734285634102,201.59088874919314
219,15.641347279971905,93,23.189768035248193,25.813313928100342
127,15.641389885957357,91,17.94267624954395,20.56622214239607
70,15.641389717128696,112,73.0371399994387,75.66068589229081
245,15.64138807779285,103,49.425226963769546,52.04877285662167
-1,15.64137954004375,156,188.47315928493248,191.0967051777846
164,15.62719674648673,86,4.824946785283288,7.448492678135409
39,15.64139211562007,102,46.80168107091737,49.425226963769546
-1,15.641374345272165,131,122.88451196362922,125.50805785648134
215,15.64139187173677,106,57.29586464232591,59.91941053517803
227,15.641352961720802,93,23.189768035248193,25.813313928100342
248,15.641388937802372,114,78.28423178514294,80.90777767799511
180,15.641390210651343,94,25.813313928100342,28.436859820952463
