pickup_zone,avg_trip_distance,bkt_tip_percentage,tip_percentage_start,tip_percentage_end
84,4.648200728680634,895,-0.06705895627459313,0.021506713420407664
228,4.648197021303147,899,0.28720372250541004,0.37576939220041083
22,4.64819770835797,904,0.730032070980414,0.8185977406754148
228,4.648198166198895,906,0.9071634103704156,0.9957290800654164
18,4.648198006261319,898,0.19863805281040925,0.28720372250541004
90,4.648196382751364,897,0.11007238311540846,0.19863805281040925
8,4.648903652777174,898,0.19863805281040925,0.28720372250541004
154,4.648388226261742,901,0.4643350618954116,0.5529007315904124
94,4.648186646343302,897,0.11007238311540846,0.19863805281040925
221,4.648179268654813,896,0.021506713420407664,0.11007238311540846
156,4.648196094377221,895,-0.06705895627459313,0.021506713420407664
74,4.64819773085821,906,0.9071634103704156,0.9957290800654164
91,4.648197616086145,903,0.6414664012854132,0.730032070980414
248,4.653983492025514,896,0.021506713420407664,0.11007238311540846
117,4.64836413434083,900,0.37576939220041083,0.4643350618954116
33,4.648197973328994,906,0.9071634103704156,0.9957290800654164
163,4.648197721689665,901,0.4643350618954116,0.5529007315904124
177,4.648196506692099,897,0.11007238311540846,0.19863805281040925
248,4.6482006149714685,905,0.8185977406754148,0.9071634103704156
161,4.648219622994031,897,0.11007238311540846,0.19863805281040925
29,4.6481981491584765,895,-0.06705895627459313,0.021506713420407664
119,4.648214499442521,895,-0.06705895627459313,0.021506713420407664
188,4.648204592618339,898,0.19863805281040925,0.28720372250541004
145,4.648197703352575,907,0.9957290800654164,1.0842947497604172
9,4.648197627253652,903,0.6414664012854132,0.730032070980414
137,4.58084717009894,897,0.11007238311540846,0.19863805281040925
171,4.648242950997233,899,0.28720372250541004,0.37576939220041083
75,4.648217334438815,902,0.5529007315904124,0.6414664012854132
119,4.648229173581139,897,0.11007238311540846,0.19863805281040925
85,4.648205227860118,903,0.6414664012854132,0.730032070980414
196,4.648197382453501,904,0.730032070980414,0.8185977406754148
255,4.648197528233365,902,0.5529007315904124,0.6414664012854132
180,4.648197977161632,903,0.6414664012854132,0.730032070980414
41,4.673685482492035,898,0.19863805281040925,0.28720372250541004
227,4.648557223590208,897,0.11007238311540846,0.19863805281040925
91,4.648188593772971,898,0.19863805281040925,0.28720372250541004
64,4.648198706812795,901,0.4643350618954116,0.5529007315904124
141,4.648197446633315,903,0.6414664012854132,0.730032070980414
257,4.648197826797467,896,0.021506713420407664,0.11007238311540846
215,4.648196892026603,906,0.9071634103704156,0.9957290800654164
71,4.648196025433306,901,0.4643350618954116,0.5529007315904124
227,4.648197740026755,903,0.6414664012854132,0.730032070980414
127,4.648198592371114,905,0.8185977406754148,0.9071634103704156
133,4.64819681400371,903,0.6414664012854132,0.730032070980414
9,4.648230978327639,895,-0.06705895627459313,0.021506713420407664
135,4.648194461622505,896,0.021506713420407664,0.11007238311540846
51,4.648284758373196,898,0.19863805281040925,0.28720372250541004
251,4.648186411139351,895,-0.06705895627459313,0.021506713420407664
229,4.6482194478021945,902,0.5529007315904124,0.6414664012854132
127,4.648197740026755,904,0.730032070980414,0.8185977406754148
112,4.648197652760328,896,0.021506713420407664,0.11007238311540846
109,4.648197721689665,902,0.5529007315904124,0.6414664012854132
4,4.648197006543155,898,0.19863805281040925,0.28720372250541004
144,4.64819764925816,904,0.730032070980414,0.8185977406754148
136,4.652810590502023,898,0.19863805281040925,0.28720372250541004
120,4.648197927816704,896,0.021506713420407664,0.11007238311540846
61,4.648202279321924,900,0.37576939220041083,0.4643350618954116
51,4.648202384595541,899,0.28720372250541004,0.37576939220041083
91,4.648196337239371,905,0.8185977406754148,0.9071634103704156
239,4.819077358884213,897,0.11007238311540846,0.19863805281040925
118,4.648219453029917,895,-0.06705895627459313,0.021506713420407664
64,4.648192539467841,896,0.021506713420407664,0.11007238311540846
242,4.648199778322119,895,-0.06705895627459313,0.021506713420407664
93,4.64819812961554,896,0.021506713420407664,0.11007238311540846
132,4.648204080277689,898,0.19863805281040925,0.28720372250541004
137,4.648168912260884,900,0.37576939220041083,0.4643350618954116
2,4.64819730910514,896,0.021506713420407664,0.11007238311540846
85,4.648199711355482,906,0.9071634103704156,0.9957290800654164
193,4.648197056804849,901,0.4643350618954116,0.5529007315904124
143,4.648197905646968,904,0.730032070980414,0.8185977406754148
212,4.648197740026755,906,0.9071634103704156,0.9957290800654164
39,4.662547904228623,895,-0.06705895627459313,0.021506713420407664
13,4.648197070317406,897,0.11007238311540846,0.19863805281040925
103,4.648197569912903,896,0.021506713420407664,0.11007238311540846
43,4.6481979579076835,906,0.9071634103704156,0.9957290800654164
217,4.648197625254691,895,-0.06705895627459313,0.021506713420407664
158,4.648197740026755,906,0.9071634103704156,0.9957290800654164
89,4.648197740026755,896,0.021506713420407664,0.11007238311540846
38,4.648197740026755,897,0.11007238311540846,0.19863805281040925
53,4.648197580494072,902,0.5529007315904124,0.6414664012854132
172,4.648902333307246,896,0.021506713420407664,0.11007238311540846
55,4.648324328541916,895,-0.06705895627459313,0.021506713420407664
126,4.648168492814702,897,0.11007238311540846,0.19863805281040925
68,4.648199787289387,904,0.730032070980414,0.8185977406754148
172,4.648220476395471,899,0.28720372250541004,0.37576939220041083
79,4.6481975482389055,904,0.730032070980414,0.8185977406754148
141,4.648197560323273,905,0.8185977406754148,0.9071634103704156
196,4.648184442899184,898,0.19863805281040925,0.28720372250541004
259,4.648199245262977,901,0.4643350618954116,0.5529007315904124
113,4.6482075923896815,899,0.28720372250541004,0.37576939220041083
86,4.648195652604184,900,0.37576939220041083,0.4643350618954116
242,4.648196438093366,898,0.19863805281040925,0.28720372250541004
157,4.651273173066983,897,0.11007238311540846,0.19863805281040925
150,4.648272426421726,895,-0.06705895627459313,0.021506713420407664
39,4.6482003434903705,904,0.730032070980414,0.8185977406754148
237,4.648197913402984,898,0.19863805281040925,0.28720372250541004
151,4.64819475794548,897,0.11007238311540846,0.19863805281040925
133,4.648183852038953,897,0.11007238311540846,0.19863805281040925
6,4.648197767201913,905,0.8185977406754148,0.9071634103704156
150,4.648197296524905,901,0.4643350618954116,0.5529007315904124
88,4.648197443717484,901,0.4643350618954116,0.5529007315904124
127,4.648197630004215,902,0.5529007315904124,0.6414664012854132
143,4.648199444715786,905,0.8185977406754148,0.9071634103704156
25,4.648198056176345,903,0.6414664012854132,0.730032070980414
93,4.6481975482389055,899,0.28720372250541004,0.37576939220041083
78,4.648195799962634,896,0.021506713420407664,0.11007238311540846
8,4.650913540647908,895,-0.06705895627459313,0.021506713420407664
15,4.648204134825102,901,0.4643350618954116,0.5529007315904124
106,4.6481987818297394,906,0.9071634103704156,0.9957290800654164
117,4.648218929675665,903,0.6414664012854132,0.730032070980414
31,4.648197740026755,903,0.6414664012854132,0.730032070980414
186,4.64819729076805,902,0.5529007315904124,0.6414664012854132
178,4.64819349383101,896,0.021506713420407664,0.11007238311540846
17,4.648197740026755,906,0.9071634103704156,0.9957290800654164
71,4.648298702617857,895,-0.06705895627459313,0.021506713420407664
245,4.648122558118807,897,0.11007238311540846,0.19863805281040925
248,4.648254575137708,900,0.37576939220041083,0.4643350618954116
46,4.6482194522118165,895,-0.06705895627459313,0.021506713420407664
26,4.648199762478921,897,0.11007238311540846,0.19863805281040925
114,4.648212418596433,902,0.5529007315904124,0.6414664012854132
228,4.6481988305881865,900,0.37576939220041083,0.4643350618954116
191,4.648198262303434,904,0.730032070980414,0.8185977406754148
74,4.648198195373043,902,0.5529007315904124,0.6414664012854132
48,4.648198189706715,897,0.11007238311540846,0.19863805281040925
236,4.648346006539194,897,0.11007238311540846,0.19863805281040925
56,4.64824763772207,895,-0.06705895627459313,0.021506713420407664
178,4.648184033644783,897,0.11007238311540846,0.19863805281040925
113,4.648199475228522,901,0.4643350618954116,0.5529007315904124
197,4.648186567508776,896,0.021506713420407664,0.11007238311540846
159,4.648202079982731,895,-0.06705895627459313,0.021506713420407664
220,4.6481966673069905,901,0.4643350618954116,0.5529007315904124
39,4.64819855736547,905,0.8185977406754148,0.9071634103704156
132,4.648198166198895,905,0.8185977406754148,0.9071634103704156
193,4.648198482348554,905,0.8185977406754148,0.9071634103704156
245,4.648198590537405,904,0.730032070980414,0.8185977406754148
223,4.648198252969693,898,0.19863805281040925,0.28720372250541004
191,4.6481986151273205,900,0.37576939220041083,0.4643350618954116
103,4.648197740026755,902,0.5529007315904124,0.6414664012854132
135,4.6482294315691215,895,-0.06705895627459313,0.021506713420407664
248,4.648213845818165,903,0.6414664012854132,0.730032070980414
253,4.64821275416678,900,0.37576939220041083,0.4643350618954116
116,4.648219226148005,900,0.37576939220041083,0.4643350618954116
243,4.648197703352575,904,0.730032070980414,0.8185977406754148
95,4.648194825193911,897,0.11007238311540846,0.19863805281040925
129,4.648195817652174,897,0.11007238311540846,0.19863805281040925
206,4.648198018585307,900,0.37576939220041083,0.4643350618954116
162,4.64819754748731,901,0.4643350618954116,0.5529007315904124
216,4.648197740026755,906,0.9071634103704156,0.9957290800654164
88,4.648192266923697,896,0.021506713420407664,0.11007238311540846
131,4.6482015003967,906,0.9071634103704156,0.9957290800654164
128,4.648197831546972,904,0.730032070980414,0.8185977406754148
118,4.648196914857706,899,0.28720372250541004,0.37576939220041083
83,4.648195415800599,896,0.021506713420407664,0.11007238311540846
-1,4.648252503275255,904,0.730032070980414,0.8185977406754148
97,4.648192891899352,897,0.11007238311540846,0.19863805281040925
199,4.648112247246041,897,0.11007238311540846,0.19863805281040925
79,4.648214081153363,898,0.19863805281040925,0.28720372250541004
202,4.648197015711701,896,0.021506713420407664,0.11007238311540846
39,4.65122858923015,898,0.19863805281040925,0.28720372250541004
127,4.648197582914125,900,0.37576939220041083,0.4643350618954116
135,4.648200610041078,897,0.11007238311540846,0.19863805281040925
9,4.648190452561498,898,0.19863805281040925,0.28720372250541004
62,4.648200342500355,895,-0.06705895627459313,0.021506713420407664
74,4.648184326126629,895,-0.06705895627459313,0.021506713420407664
234,4.648208354680628,895,-0.06705895627459313,0.021506713420407664
41,4.648198349677414,906,0.9071634103704156,0.9957290800654164
91,4.648167466128617,897,0.11007238311540846,0.19863805281040925
67,4.648197088729459,897,0.11007238311540846,0.19863805281040925
66,4.648196988040755,895,-0.06705895627459313,0.021506713420407664
236,4.64819740079059,900,0.37576939220041083,0.4643350618954116
172,4.650859238606229,895,-0.06705895627459313,0.021506713420407664
33,4.648471808451999,897,0.11007238311540846,0.19863805281040925
181,4.648195823559789,896,0.021506713420407664,0.11007238311540846
113,4.648206481749421,896,0.021506713420407664,0.11007238311540846
43,4.648200425604231,901,0.4643350618954116,0.5529007315904124
26,4.6481978394681995,898,0.19863805281040925,0.28720372250541004
145,4.648216924281994,900,0.37576939220041083,0.4643350618954116
256,4.648198962384,895,-0.06705895627459313,0.021506713420407664
8,4.648201713529345,902,0.5529007315904124,0.6414664012854132
132,4.648199115069555,899,0.28720372250541004,0.37576939220041083
41,4.648211771196989,905,0.8185977406754148,0.9071634103704156
34,4.648178675943548,895,-0.06705895627459313,0.021506713420407664
176,4.648195747536503,895,-0.06705895627459313,0.021506713420407664
113,4.648198908355706,902,0.5529007315904124,0.6414664012854132
43,4.648744223688458,898,0.19863805281040925,0.28720372250541004
134,4.648211161088395,895,-0.06705895627459313,0.021506713420407664
215,4.64819856387448,905,0.8185977406754148,0.9071634103704156
175,4.648196254826995,897,0.11007238311540846,0.19863805281040925
34,4.648193959504478,896,0.021506713420407664,0.11007238311540846
39,4.64819707072297,906,0.9071634103704156,0.9957290800654164
72,4.653656361254454,897,0.11007238311540846,0.19863805281040925
75,4.691864208410701,897,0.11007238311540846,0.19863805281040925
127,4.648217735895721,898,0.19863805281040925,0.28720372250541004
145,4.648204462447241,901,0.4643350618954116,0.5529007315904124
15,4.648203831064962,903,0.6414664012854132,0.730032070980414
70,4.6481959778466875,901,0.4643350618954116,0.5529007315904124
64,4.648198687980238,899,0.28720372250541004,0.37576939220041083
240,4.648204220070251,905,0.8185977406754148,0.9071634103704156
241,4.64819734577932,896,0.021506713420407664,0.11007238311540846
168,4.648197110733971,897,0.11007238311540846,0.19863805281040925
198,4.648180137042004,897,0.11007238311540846,0.19863805281040925
182,4.648202591403484,895,-0.06705895627459313,0.021506713420407664
23,4.648197851717773,899,0.28720372250541004,0.37576939220041083
157,4.648203374212628,901,0.4643350618954116,0.5529007315904124
212,4.648197740026755,902,0.5529007315904124,0.6414664012854132
116,4.4317860917687515,895,-0.06705895627459313,0.021506713420407664
142,4.648197703352575,896,0.021506713420407664,0.11007238311540846
18,4.648208856722736,895,-0.06705895627459313,0.021506713420407664
57,4.648195150498691,896,0.021506713420407664,0.11007238311540846
113,4.648690347525932,897,0.11007238311540846,0.19863805281040925
180,4.648740924602845,897,0.11007238311540846,0.19863805281040925
227,4.648201615096034,900,0.37576939220041083,0.4643350618954116
255,4.648226490983207,895,-0.06705895627459313,0.021506713420407664
179,4.648199551657651,895,-0.06705895627459313,0.021506713420407664
49,4.648197721689665,906,0.9071634103704156,0.9957290800654164
49,4.648198075430291,902,0.5529007315904124,0.6414664012854132
251,4.6481961940446865,898,0.19863805281040925,0.28720372250541004
79,4.648198346323692,899,0.28720372250541004,0.37576939220041083
78,4.648198102019075,904,0.730032070980414,0.8185977406754148
143,4.648238824797793,896,0.021506713420407664,0.11007238311540846
65,4.648298402709279,898,0.19863805281040925,0.28720372250541004
35,4.648195747696482,897,0.11007238311540846,0.19863805281040925
145,4.648276685843079,899,0.28720372250541004,0.37576939220041083
164,4.648206706844305,903,0.6414664012854132,0.730032070980414
112,4.648199741208089,895,-0.06705895627459313,0.021506713420407664
94,4.648199868394345,899,0.28720372250541004,0.37576939220041083
258,4.648195328699422,895,-0.06705895627459313,0.021506713420407664
17,4.648194290667149,898,0.19863805281040925,0.28720372250541004
61,4.648310694968459,897,0.11007238311540846,0.19863805281040925
71,4.648194021961367,898,0.19863805281040925,0.28720372250541004
162,4.648197538318765,904,0.730032070980414,0.8185977406754148
106,4.648201254514573,904,0.730032070980414,0.8185977406754148
143,4.649292195608941,897,0.11007238311540846,0.19863805281040925
70,4.648023657882387,896,0.021506713420407664,0.11007238311540846
157,4.648193913851735,900,0.37576939220041083,0.4643350618954116
230,4.648188732017816,897,0.11007238311540846,0.19863805281040925
113,4.648198207292153,904,0.730032070980414,0.8185977406754148
199,4.648195663193928,898,0.19863805281040925,0.28720372250541004
58,4.6482495839400215,895,-0.06705895627459313,0.021506713420407664
30,4.648199068475065,900,0.37576939220041083,0.4643350618954116
164,4.648206416389937,902,0.5529007315904124,0.6414664012854132
223,4.648197587754233,897,0.11007238311540846,0.19863805281040925
237,4.6481961983271995,897,0.11007238311540846,0.19863805281040925
255,4.648197740026755,906,0.9071634103704156,0.9957290800654164
191,4.648363518262526,897,0.11007238311540846,0.19863805281040925
61,4.648204086044539,899,0.28720372250541004,0.37576939220041083
226,4.64821878547658,899,0.28720372250541004,0.37576939220041083
208,4.64819763917276,905,0.8185977406754148,0.9071634103704156
69,4.648197524070166,896,0.021506713420407664,0.11007238311540846
240,4.661976604494295,896,0.021506713420407664,0.11007238311540846
215,4.64821146050881,901,0.4643350618954116,0.5529007315904124
31,4.6481993533015045,897,0.11007238311540846,0.19863805281040925
32,4.6481962611404475,904,0.730032070980414,0.8185977406754148
212,4.6481976958524935,900,0.37576939220041083,0.4643350618954116
180,4.648198166198895,906,0.9071634103704156,0.9957290800654164
239,4.648456470177631,900,0.37576939220041083,0.4643350618954116
67,4.648199144078692,895,-0.06705895627459313,0.021506713420407664
228,4.648198008499907,901,0.4643350618954116,0.5529007315904124
226,4.648198795252273,901,0.4643350618954116,0.5529007315904124
210,4.648194906946352,907,0.9957290800654164,1.0842947497604172
240,4.741509092893839,895,-0.06705895627459313,0.021506713420407664
212,4.648193714675468,897,0.11007238311540846,0.19863805281040925
157,4.64819793698525,906,0.9071634103704156,0.9957290800654164
198,4.648198555696927,905,0.8185977406754148,0.9071634103704156
60,4.6481974560576464,895,-0.06705895627459313,0.021506713420407664
156,4.648197341616069,897,0.11007238311540846,0.19863805281040925
88,4.648210607511225,895,-0.06705895627459313,0.021506713420407664
197,4.648199239400122,897,0.11007238311540846,0.19863805281040925
33,4.648200466954644,899,0.28720372250541004,0.37576939220041083
31,4.648197740026755,907,0.9957290800654164,1.0842947497604172
130,4.648199787399098,897,0.11007238311540846,0.19863805281040925
44,4.6481946075552,898,0.19863805281040925,0.28720372250541004
62,4.648197962657178,898,0.19863805281040925,0.28720372250541004
247,4.648197233923071,899,0.28720372250541004,0.37576939220041083
77,4.648195138579581,898,0.19863805281040925,0.28720372250541004
239,4.648195622092861,907,0.9957290800654164,1.0842947497604172
207,4.648197630004215,895,-0.06705895627459313,0.021506713420407664
96,4.648362694753517,898,0.19863805281040925,0.28720372250541004
61,4.648623822064514,895,-0.06705895627459313,0.021506713420407664
41,4.648245593735042,902,0.5529007315904124,0.6414664012854132
164,4.648262313918185,900,0.37576939220041083,0.4643350618954116
50,4.648198077478406,895,-0.06705895627459313,0.021506713420407664
55,4.648216625327395,897,0.11007238311540846,0.19863805281040925
154,4.64822742603068,904,0.730032070980414,0.8185977406754148
96,4.64819891844111,905,0.8185977406754148,0.9071634103704156
202,4.648197075141941,898,0.19863805281040925,0.28720372250541004
201,4.648197740026755,902,0.5529007315904124,0.6414664012854132
161,4.6481976455907414,902,0.5529007315904124,0.6414664012854132
141,4.648197882890829,902,0.5529007315904124,0.6414664012854132
171,4.653270833068935,895,-0.06705895627459313,0.021506713420407664
43,4.648626026739652,896,0.021506713420407664,0.11007238311540846
103,4.648211779733539,895,-0.06705895627459313,0.021506713420407664
33,4.648200993540686,905,0.8185977406754148,0.9071634103704156
246,4.648198521608135,895,-0.06705895627459313,0.021506713420407664
35,4.64819410453309,899,0.28720372250541004,0.37576939220041083
12,4.648198441272036,895,-0.06705895627459313,0.021506713420407664
59,4.648197538318765,897,0.11007238311540846,0.19863805281040925
51,4.648197740026755,903,0.6414664012854132,0.730032070980414
49,4.6481979709088685,905,0.8185977406754148,0.9071634103704156
51,4.648501904102097,895,-0.06705895627459313,0.021506713420407664
191,4.648496267651119,895,-0.06705895627459313,0.021506713420407664
0,4.648203183241771,895,-0.06705895627459313,0.021506713420407664
88,4.64818999489193,897,0.11007238311540846,0.19863805281040925
36,4.648197702435721,903,0.6414664012854132,0.730032070980414
38,4.648196286812373,896,0.021506713420407664,0.11007238311540846
41,4.649050191702257,899,0.28720372250541004,0.37576939220041083
31,4.648191887511051,901,0.4643350618954116,0.5529007315904124
-1,4.6482604258408236,902,0.5529007315904124,0.6414664012854132
249,4.64820978491355,895,-0.06705895627459313,0.021506713420407664
196,4.648192324043871,896,0.021506713420407664,0.11007238311540846
124,4.648198157030349,897,0.11007238311540846,0.19863805281040925
96,4.648197419127681,904,0.730032070980414,0.8185977406754148
226,4.648197740026755,904,0.730032070980414,0.8185977406754148
170,4.648196475188329,895,-0.06705895627459313,0.021506713420407664
197,4.64819694236334,902,0.5529007315904124,0.6414664012854132
215,4.652548323981851,898,0.19863805281040925,0.28720372250541004
87,4.648341600671356,899,0.28720372250541004,0.37576939220041083
69,4.6481983186528595,898,0.19863805281040925,0.28720372250541004
74,4.648198120356167,903,0.6414664012854132,0.730032070980414
151,4.648197199082601,905,0.8185977406754148,0.9071634103704156
82,4.648187874672339,901,0.4643350618954116,0.5529007315904124
14,4.648188275171647,898,0.19863805281040925,0.28720372250541004
16,4.648197740026755,896,0.021506713420407664,0.11007238311540846
131,4.622808069513001,898,0.19863805281040925,0.28720372250541004
109,4.648213661261355,895,-0.06705895627459313,0.021506713420407664
252,4.648197182550808,895,-0.06705895627459313,0.021506713420407664
178,4.648189990125202,898,0.19863805281040925,0.28720372250541004
253,4.648199392124881,906,0.9071634103704156,0.9957290800654164
75,4.64819823305496,906,0.9071634103704156,0.9957290800654164
35,4.648192736519718,898,0.19863805281040925,0.28720372250541004
131,4.648191153860395,905,0.8185977406754148,0.9071634103704156
94,4.648197276849949,905,0.8185977406754148,0.9071634103704156
35,4.648197657509851,902,0.5529007315904124,0.6414664012854132
91,4.648198418168727,906,0.9071634103704156,0.9957290800654164
252,4.648196962203515,897,0.11007238311540846,0.19863805281040925
181,4.648197932235753,898,0.19863805281040925,0.28720372250541004
125,4.648196880768769,897,0.11007238311540846,0.19863805281040925
224,4.648197740026755,900,0.37576939220041083,0.4643350618954116
182,4.648197740026755,898,0.19863805281040925,0.28720372250541004
241,4.648197874639138,897,0.11007238311540846,0.19863805281040925
36,4.648337933800336,898,0.19863805281040925,0.28720372250541004
52,4.648200747278184,895,-0.06705895627459313,0.021506713420407664
248,4.648196607305544,906,0.9071634103704156,0.9957290800654164
92,4.648085030691706,895,-0.06705895627459313,0.021506713420407664
94,4.648173210652876,896,0.021506713420407664,0.11007238311540846
8,4.648200222630501,904,0.730032070980414,0.8185977406754148
128,4.648046988405351,898,0.19863805281040925,0.28720372250541004
46,4.64819658946448,898,0.19863805281040925,0.28720372250541004
159,4.648197740026755,901,0.4643350618954116,0.5529007315904124
161,4.6481987534072395,899,0.28720372250541004,0.37576939220041083
168,4.648197774701988,898,0.19863805281040925,0.28720372250541004
117,4.654105207546431,896,0.021506713420407664,0.11007238311540846
45,4.649644209604135,897,0.11007238311540846,0.19863805281040925
36,4.648207912632698,899,0.28720372250541004,0.37576939220041083
135,4.648197860406809,898,0.19863805281040925,0.28720372250541004
