avg_tip_percentage,bkt_passenger_count,val_start,val_end
0.10351372211251879,0,0E-15,1.3248908386648290
0.10202554427353694,4,5.299563354659316,6.6244541933241450
0.09943079883691835,6,7.949345031988974,9.2742358706538030
0.09928183023173465,1,1.324890838664829,2.6497816773296580
0.09927402187715739,3,3.974672515994487,5.2995633546593160
0.09676718382435319,2,2.649781677329658,3.9746725159944870
0.09583701270999999,5,6.624454193324145,7.9493450319889740
