avg_total_amount,bkt_passenger_count,val_start,val_end
46.698181818181816,5,6.624454193324145,7.9493450319889740
46.369795918367345,6,7.949345031988974,9.2742358706538030
16.326212605067475,1,1.324890838664829,2.6497816773296580
15.820000183297795,2,2.649781677329658,3.9746725159944870
15.789305363873515,3,3.974672515994487,5.2995633546593160
15.48694222717243,0,0E-15,1.3248908386648290
15.43464097737871,4,5.299563354659316,6.6244541933241450
